tau [fm]		R_piNS^-1
5.25		0.222121
5.26		0.221736
5.27		0.221353
5.28		0.220971
5.29		0.22059
5.3		0.220211
5.31		0.219833
5.32		0.219457
5.33		0.219082
5.34		0.218708
5.35		0.218336
5.36		0.217965
5.37		0.217595
5.38		0.217227
5.39		0.21686
5.4		0.216494
5.41		0.21613
5.42		0.215767
5.43		0.215405
5.44		0.215045
5.45		0.214686
5.46		0.214328
5.47		0.213972
5.48		0.213616
5.49		0.213262
5.5		0.21291
5.51		0.212558
5.52		0.212208
5.53		0.211859
5.54		0.211511
5.55		0.211165
5.56		0.210819
5.57		0.210475
5.58		0.210132
5.59		0.209791
5.6		0.20945
5.61		0.209111
5.62		0.208773
5.63		0.208436
5.64		0.2081
5.65		0.207765
5.66		0.207432
5.67		0.207099
5.68		0.206768
5.69		0.206438
5.7		0.206109
5.71		0.205781
5.72		0.205455
5.73		0.205129
5.74		0.204805
5.75		0.204481
5.76		0.204159
5.77		0.203838
5.78		0.203518
5.79		0.203199
5.8		0.202881
5.81		0.202564
5.82		0.202248
5.83		0.201933
5.84		0.20162
5.85		0.201307
5.86		0.200995
5.87		0.200685
5.88		0.200375
5.89		0.200066
5.9		0.199759
5.91		0.199452
5.92		0.199147
5.93		0.198842
5.94		0.198539
5.95		0.198236
5.96		0.197935
5.97		0.197634
5.98		0.197335
5.99		0.197036
6		0.196739
6.01		0.196442
6.02		0.196146
6.03		0.195851
6.04		0.195558
6.05		0.195265
6.06		0.194973
6.07		0.194682
6.08		0.194392
6.09		0.194103
6.1		0.193815
6.11		0.193527
6.12		0.193241
6.13		0.192955
6.14		0.192671
6.15		0.192387
6.16		0.192105
6.17		0.191823
6.18		0.191542
6.19		0.191262
6.2		0.190982
6.21		0.190704
6.22		0.190427
6.23		0.19015
6.24		0.189874
6.25		0.189599
6.26		0.189325
6.27		0.189052
6.28		0.18878
6.29		0.188508
6.3		0.188238
6.31		0.187968
6.32		0.187699
6.33		0.187431
6.34		0.187163
6.35		0.186897
6.36		0.186631
6.37		0.186366
6.38		0.186102
6.39		0.185839
6.4		0.185576
6.41		0.185314
6.42		0.185053
6.43		0.184793
6.44		0.184534
6.45		0.184275
6.46		0.184017
6.47		0.18376
6.48		0.183504
6.49		0.183249
6.5		0.182994
6.51		0.18274
6.52		0.182487
6.53		0.182234
6.54		0.181983
6.55		0.181732
6.56		0.181481
6.57		0.181232
6.58		0.180983
6.59		0.180735
6.6		0.180488
6.61		0.180241
6.62		0.179995
6.63		0.17975
6.64		0.179506
6.65		0.179262
6.66		0.179019
6.67		0.178777
6.68		0.178535
6.69		0.178294
6.7		0.178054
6.71		0.177815
6.72		0.177576
6.73		0.177338
6.74		0.1771
6.75		0.176863
6.76		0.176627
6.77		0.176392
6.78		0.176157
6.79		0.175923
6.8		0.17569
6.81		0.175457
6.82		0.175225
6.83		0.174993
6.84		0.174762
6.85		0.174532
6.86		0.174303
6.87		0.174074
6.88		0.173846
6.89		0.173618
6.9		0.173391
6.91		0.173165
6.92		0.172939
6.93		0.172714
6.94		0.17249
6.95		0.172266
6.96		0.172043
6.97		0.171821
6.98		0.171599
6.99		0.171377
7		0.171157
7.01		0.170936
7.02		0.170717
7.03		0.170498
7.04		0.17028
7.05		0.170062
7.06		0.169845
7.07		0.169629
7.08		0.169413
7.09		0.169197
7.1		0.168983
7.11		0.168768
7.12		0.168555
7.13		0.168342
7.14		0.168129
7.15		0.167918
7.16		0.167706
7.17		0.167496
7.18		0.167285
7.19		0.167076
7.2		0.166867
7.21		0.166658
7.22		0.16645
7.23		0.166243
7.24		0.166036
7.25		0.16583
7.26		0.165624
7.27		0.165419
7.28		0.165214
7.29		0.16501
7.3		0.164807
7.31		0.164604
7.32		0.164401
7.33		0.164199
7.34		0.163998
7.35		0.163797
7.36		0.163597
7.37		0.163397
7.38		0.163197
7.39		0.162999
7.4		0.1628
7.41		0.162603
7.42		0.162405
7.43		0.162209
7.44		0.162012
7.45		0.161817
7.46		0.161621
7.47		0.161427
7.48		0.161232
7.49		0.161039
7.5		0.160845
7.51		0.160653
7.52		0.16046
7.53		0.160269
7.54		0.160077
7.55		0.159887
7.56		0.159696
7.57		0.159506
7.58		0.159317
7.59		0.159128
7.6		0.15894
7.61		0.158752
7.62		0.158565
7.63		0.158378
7.64		0.158191
7.65		0.158005
7.66		0.157819
7.67		0.157634
7.68		0.15745
7.69		0.157266
7.7		0.157082
7.71		0.156899
7.72		0.156716
7.73		0.156533
7.74		0.156351
7.75		0.15617
7.76		0.155989
7.77		0.155808
7.78		0.155628
7.79		0.155449
7.8		0.155269
7.81		0.155091
7.82		0.154912
7.83		0.154734
7.84		0.154557
7.85		0.15438
7.86		0.154203
7.87		0.154027
7.88		0.153851
7.89		0.153676
7.9		0.153501
7.91		0.153326
7.92		0.153152
7.93		0.152979
7.94		0.152805
7.95		0.152633
7.96		0.15246
7.97		0.152288
7.98		0.152117
7.99		0.151945
8		0.151775
8.01		0.151604
8.02		0.151434
8.03		0.151265
8.04		0.151096
8.05		0.150927
8.06		0.150759
8.07		0.150591
8.08		0.150423
8.09		0.150256
8.1		0.150089
8.11		0.149923
8.12		0.149757
8.13		0.149591
8.14		0.149426
8.15		0.149261
8.16		0.149097
8.17		0.148933
8.18		0.148769
8.19		0.148606
8.2		0.148443
8.21		0.14828
8.22		0.148118
8.23		0.147956
8.24		0.147795
8.25		0.147634
8.26		0.147473
8.27		0.147313
8.28		0.147153
8.29		0.146994
8.3		0.146834
8.31		0.146676
8.32		0.146517
8.33		0.146359
8.34		0.146201
8.35		0.146044
8.36		0.145887
8.37		0.14573
8.38		0.145574
8.39		0.145418
8.4		0.145263
8.41		0.145107
8.42		0.144952
8.43		0.144798
8.44		0.144644
8.45		0.14449
8.46		0.144336
8.47		0.144183
8.48		0.14403
8.49		0.143878
8.5		0.143726
8.51		0.143574
8.52		0.143423
8.53		0.143271
8.54		0.143121
8.55		0.14297
8.56		0.14282
8.57		0.14267
8.58		0.142521
8.59		0.142372
8.6		0.142223
8.61		0.142074
8.62		0.141926
8.63		0.141779
8.64		0.141631
8.65		0.141484
8.66		0.141337
8.67		0.141191
8.68		0.141044
8.69		0.140899
8.7		0.140753
8.71		0.140608
8.72		0.140463
8.73		0.140318
8.74		0.140174
8.75		0.14003
8.76		0.139886
8.77		0.139743
8.78		0.1396
8.79		0.139457
8.8		0.139315
8.81		0.139172
8.82		0.139031
8.83		0.138889
8.84		0.138748
8.85		0.138607
8.86		0.138466
8.87		0.138326
8.88		0.138186
8.89		0.138046
8.9		0.137907
8.91		0.137768
8.92		0.137629
8.93		0.13749
8.94		0.137352
8.95		0.137214
8.96		0.137077
8.97		0.136939
8.98		0.136802
8.99		0.136665
9		0.136529
9.01		0.136393
9.02		0.136257
9.03		0.136121
9.04		0.135986
9.05		0.135851
9.06		0.135716
9.07		0.135581
9.08		0.135447
9.09		0.135313
9.1		0.135179
9.11		0.135046
9.12		0.134913
9.13		0.13478
9.14		0.134647
9.15		0.134515
9.16		0.134383
9.17		0.134251
9.18		0.13412
9.19		0.133989
9.2		0.133858
9.21		0.133727
9.22		0.133597
9.23		0.133466
9.24		0.133336
9.25		0.133207
9.26		0.133077
9.27		0.132948
9.28		0.13282
9.29		0.132691
9.3		0.132563
9.31		0.132435
9.32		0.132307
9.33		0.132179
9.34		0.132052
9.35		0.131925
9.36		0.131798
9.37		0.131672
9.38		0.131545
9.39		0.131419
9.4		0.131294
9.41		0.131168
9.42		0.131043
9.43		0.130918
9.44		0.130793
9.45		0.130669
9.46		0.130544
9.47		0.13042
9.48		0.130297
9.49		0.130173
9.5		0.13005
9.51		0.129927
9.52		0.129804
9.53		0.129682
9.54		0.129559
9.55		0.129437
9.56		0.129315
9.57		0.129194
9.58		0.129072
9.59		0.128951
9.6		0.12883
9.61		0.12871
9.62		0.128589
9.63		0.128469
9.64		0.128349
9.65		0.12823
9.66		0.12811
9.67		0.127991
9.68		0.127872
9.69		0.127753
9.7		0.127635
9.71		0.127516
9.72		0.127398
9.73		0.12728
9.74		0.127163
9.75		0.127045
9.76		0.126928
9.77		0.126811
9.78		0.126694
9.79		0.126578
9.8		0.126462
9.81		0.126346
9.82		0.12623
9.83		0.126114
9.84		0.125999
9.85		0.125884
9.86		0.125769
9.87		0.125654
9.88		0.125539
9.89		0.125425
9.9		0.125311
9.91		0.125197
9.92		0.125083
9.93		0.12497
9.94		0.124857
9.95		0.124744
9.96		0.124631
9.97		0.124518
9.98		0.124406
9.99		0.124294
10		0.124182
10.01		0.12407
10.02		0.123959
10.03		0.123847
10.04		0.123736
10.05		0.123625
10.06		0.123514
10.07		0.123404
10.08		0.123294
10.09		0.123184
10.1		0.123074
10.11		0.122964
10.12		0.122854
10.13		0.122745
10.14		0.122636
10.15		0.122527
10.16		0.122418
10.17		0.12231
10.18		0.122202
10.19		0.122094
10.2		0.121986
10.21		0.121878
10.22		0.121771
10.23		0.121663
10.24		0.121556
10.25		0.121449
10.26		0.121342
10.27		0.121236
10.28		0.12113
10.29		0.121024
10.3		0.120918
10.31		0.120812
10.32		0.120706
10.33		0.120601
10.34		0.120496
10.35		0.120391
10.36		0.120286
10.37		0.120181
10.38		0.120077
10.39		0.119973
10.4		0.119869
10.41		0.119765
10.42		0.119661
10.43		0.119558
10.44		0.119454
10.45		0.119351
10.46		0.119248
10.47		0.119145
10.48		0.119043
10.49		0.11894
10.5		0.118838
10.51		0.118736
10.52		0.118634
10.53		0.118533
10.54		0.118431
10.55		0.11833
10.56		0.118229
10.57		0.118128
10.58		0.118027
10.59		0.117926
10.6		0.117826
10.61		0.117726
10.62		0.117626
10.63		0.117526
10.64		0.117426
10.65		0.117326
10.66		0.117227
10.67		0.117128
10.68		0.117029
10.69		0.11693
10.7		0.116831
10.71		0.116733
10.72		0.116634
10.73		0.116536
10.74		0.116438
10.75		0.11634
10.76		0.116243
10.77		0.116145
10.78		0.116048
10.79		0.115951
10.8		0.115854
10.81		0.115757
10.82		0.11566
10.83		0.115564
10.84		0.115467
10.85		0.115371
10.86		0.115275
10.87		0.115179
10.88		0.115084
10.89		0.114988
10.9		0.114893
10.91		0.114798
10.92		0.114703
10.93		0.114608
10.94		0.114513
10.95		0.114418
10.96		0.114324
10.97		0.11423
10.98		0.114136
10.99		0.114042
11		0.113948
11.01		0.113855
11.02		0.113761
11.03		0.113668
11.04		0.113575
11.05		0.113482
11.06		0.113389
11.07		0.113296
11.08		0.113204
11.09		0.113111
11.1		0.113019
11.11		0.112927
11.12		0.112835
11.13		0.112744
11.14		0.112652
11.15		0.112561
11.16		0.112469
11.17		0.112378
11.18		0.112287
11.19		0.112196
11.2		0.112106
11.21		0.112015
11.22		0.111925
11.23		0.111835
11.24		0.111744
11.25		0.111655
11.26		0.111565
11.27		0.111475
11.28		0.111386
11.29		0.111296
11.3		0.111207
11.31		0.111118
11.32		0.111029
11.33		0.11094
11.34		0.110852
11.35		0.110763
11.36		0.110675
11.37		0.110587
11.38		0.110499
11.39		0.110411
11.4		0.110323
11.41		0.110236
11.42		0.110148
11.43		0.110061
11.44		0.109974
11.45		0.109886
11.46		0.1098
11.47		0.109713
11.48		0.109626
11.49		0.10954
11.5		0.109453
11.51		0.109367
11.52		0.109281
11.53		0.109195
11.54		0.109109
11.55		0.109024
11.56		0.108938
11.57		0.108853
11.58		0.108767
11.59		0.108682
11.6		0.108597
11.61		0.108513
11.62		0.108428
11.63		0.108343
11.64		0.108259
11.65		0.108175
11.66		0.10809
11.67		0.108006
11.68		0.107922
11.69		0.107839
11.7		0.107755
11.71		0.107671
11.72		0.107588
11.73		0.107505
11.74		0.107422
11.75		0.107339
11.76		0.107256
11.77		0.107173
11.78		0.10709
11.79		0.107008
11.8		0.106926
11.81		0.106843
11.82		0.106761
11.83		0.106679
11.84		0.106598
11.85		0.106516
11.86		0.106434
11.87		0.106353
11.88		0.106271
11.89		0.10619
11.9		0.106109
11.91		0.106028
11.92		0.105947
11.93		0.105867
11.94		0.105786
11.95		0.105706
11.96		0.105625
11.97		0.105545
11.98		0.105465
11.99		0.105385
12		0.105305
12.01		0.105226
12.02		0.105146
12.03		0.105066
12.04		0.104987
12.05		0.104908
12.06		0.104829
12.07		0.10475
12.08		0.104671
12.09		0.104592
12.1		0.104514
12.11		0.104435
12.12		0.104357
12.13		0.104278
12.14		0.1042
12.15		0.104122
12.16		0.104044
12.17		0.103966
12.18		0.103889
12.19		0.103811
12.2		0.103734
12.21		0.103656
12.22		0.103579
12.23		0.103502
12.24		0.103425
12.25		0.103348
12.26		0.103272
12.27		0.103195
12.28		0.103118
12.29		0.103042
12.3		0.102966
12.31		0.102889
12.32		0.102813
12.33		0.102737
12.34		0.102662
12.35		0.102586
12.36		0.10251
12.37		0.102435
12.38		0.102359
12.39		0.102284
12.4		0.102209
12.41		0.102134
12.42		0.102059
12.43		0.101984
12.44		0.101909
12.45		0.101835
12.46		0.10176
12.47		0.101686
12.48		0.101611
12.49		0.101537
12.5		0.101463
12.51		0.101389
12.52		0.101315
12.53		0.101242
12.54		0.101168
12.55		0.101094
12.56		0.101021
12.57		0.100948
12.58		0.100874
12.59		0.100801
12.6		0.100728
12.61		0.100655
12.62		0.100583
12.63		0.10051
12.64		0.100437
12.65		0.100365
12.66		0.100293
12.67		0.10022
12.68		0.100148
12.69		0.100076
12.7		0.100004
12.71		0.0999322
12.72		0.0998605
12.73		0.0997889
12.74		0.0997173
12.75		0.0996459
12.76		0.0995745
12.77		0.0995033
12.78		0.0994322
12.79		0.0993611
12.8		0.0992902
12.81		0.0992194
12.82		0.0991486
12.83		0.099078
12.84		0.0990075
12.85		0.0989371
12.86		0.0988667
12.87		0.0987965
12.88		0.0987264
12.89		0.0986564
12.9		0.0985864
12.91		0.0985166
12.92		0.0984469
12.93		0.0983772
12.94		0.0983077
12.95		0.0982383
12.96		0.0981689
12.97		0.0980997
12.98		0.0980305
12.99		0.0979615
13		0.0978926
13.01		0.0978237
13.02		0.0977549
13.03		0.0976863
13.04		0.0976177
13.05		0.0975493
13.06		0.0974809
13.07		0.0974126
13.08		0.0973444
13.09		0.0972763
13.1		0.0972083
13.11		0.0971404
13.12		0.0970726
13.13		0.0970049
13.14		0.0969373
13.15		0.0968698
13.16		0.0968024
13.17		0.096735
13.18		0.0966678
13.19		0.0966006
13.2		0.0965336
13.21		0.0964666
13.22		0.0963998
13.23		0.096333
13.24		0.0962663
13.25		0.0961997
13.26		0.0961332
13.27		0.0960668
13.28		0.0960005
13.29		0.0959342
13.3		0.0958681
13.31		0.095802
13.32		0.0957361
13.33		0.0956702
13.34		0.0956044
13.35		0.0955387
13.36		0.0954731
13.37		0.0954076
13.38		0.0953422
13.39		0.0952769
13.4		0.0952116
13.41		0.0951465
13.42		0.0950814
13.43		0.0950164
13.44		0.0949516
13.45		0.0948868
13.46		0.094822
13.47		0.0947574
13.48		0.0946929
13.49		0.0946284
13.5		0.0945641
13.51		0.0944998
13.52		0.0944356
13.53		0.0943715
13.54		0.0943075
13.55		0.0942435
13.56		0.0941797
13.57		0.0941159
13.58		0.0940522
13.59		0.0939886
13.6		0.0939251
13.61		0.0938617
13.62		0.0937984
13.63		0.0937351
13.64		0.0936719
13.65		0.0936089
13.66		0.0935459
13.67		0.0934829
13.68		0.0934201
13.69		0.0933574
13.7		0.0932947
13.71		0.0932321
13.72		0.0931696
13.73		0.0931072
13.74		0.0930448
13.75		0.0929826
13.76		0.0929204
13.77		0.0928583
13.78		0.0927963
13.79		0.0927344
13.8		0.0926725
13.81		0.0926108
13.82		0.0925491
13.83		0.0924875
13.84		0.092426
13.85		0.0923645
13.86		0.0923032
13.87		0.0922419
13.88		0.0921807
13.89		0.0921196
13.9		0.0920585
13.91		0.0919976
13.92		0.0919367
13.93		0.0918759
13.94		0.0918152
13.95		0.0917545
13.96		0.091694
13.97		0.0916335
13.98		0.0915731
13.99		0.0915128
14		0.0914525
14.01		0.0913923
14.02		0.0913322
14.03		0.0912722
14.04		0.0912123
14.05		0.0911524
14.06		0.0910926
14.07		0.0910329
14.08		0.0909733
14.09		0.0909137
14.1		0.0908543
14.11		0.0907949
14.12		0.0907355
14.13		0.0906763
14.14		0.0906171
14.15		0.090558
14.16		0.090499
14.17		0.09044
14.18		0.0903812
14.19		0.0903224
14.2		0.0902637
14.21		0.090205
14.22		0.0901464
14.23		0.0900879
14.24		0.0900295
14.25		0.0899712
14.26		0.0899129
14.27		0.0898547
14.28		0.0897966
14.29		0.0897385
14.3		0.0896805
14.31		0.0896226
14.32		0.0895648
14.33		0.0895071
14.34		0.0894494
14.35		0.0893918
14.36		0.0893342
14.37		0.0892767
14.38		0.0892193
14.39		0.089162
14.4		0.0891048
14.41		0.0890476
14.42		0.0889905
14.43		0.0889334
14.44		0.0888765
14.45		0.0888196
14.46		0.0887628
14.47		0.088706
14.48		0.0886493
14.49		0.0885927
14.5		0.0885362
14.51		0.0884797
14.52		0.0884233
14.53		0.088367
14.54		0.0883107
14.55		0.0882545
14.56		0.0881984
14.57		0.0881424
14.58		0.0880864
14.59		0.0880305
14.6		0.0879746
14.61		0.0879189
14.62		0.0878632
14.63		0.0878075
14.64		0.087752
14.65		0.0876965
14.66		0.087641
14.67		0.0875857
14.68		0.0875304
14.69		0.0874752
14.7		0.08742
14.71		0.0873649
14.72		0.0873099
14.73		0.0872549
14.74		0.0872001
14.75		0.0871452
14.76		0.0870905
14.77		0.0870358
14.78		0.0869812
14.79		0.0869266
14.8		0.0868722
14.81		0.0868177
14.82		0.0867634
14.83		0.0867091
14.84		0.0866549
14.85		0.0866007
14.86		0.0865466
14.87		0.0864926
14.88		0.0864387
14.89		0.0863848
14.9		0.0863309
14.91		0.0862772
14.92		0.0862235
14.93		0.0861699
14.94		0.0861163
14.95		0.0860628
14.96		0.0860093
14.97		0.085956
14.98		0.0859027
14.99		0.0858494
15		0.0857962
15.01		0.0857431
15.02		0.0856901
15.03		0.0856371
15.04		0.0855842
15.05		0.0855313
15.06		0.0854785
15.07		0.0854258
15.08		0.0853731
15.09		0.0853205
15.1		0.0852679
15.11		0.0852154
15.12		0.085163
15.13		0.0851107
15.14		0.0850584
15.15		0.0850061
15.16		0.084954
15.17		0.0849019
15.18		0.0848498
15.19		0.0847978
15.2		0.0847459
15.21		0.084694
15.22		0.0846422
15.23		0.0845905
15.24		0.0845388
15.25		0.0844872
15.26		0.0844356
15.27		0.0843841
15.28		0.0843327
15.29		0.0842813
15.3		0.08423
15.31		0.0841787
15.32		0.0841276
15.33		0.0840764
15.34		0.0840253
15.35		0.0839743
15.36		0.0839234
15.37		0.0838725
15.38		0.0838216
15.39		0.0837709
15.4		0.0837202
15.41		0.0836695
15.42		0.0836189
15.43		0.0835684
15.44		0.0835179
15.45		0.0834675
15.46		0.0834171
15.47		0.0833668
15.48		0.0833165
15.49		0.0832664
15.5		0.0832162
