T [fm^-1]		beta_pi
1.140239475		3.2545208522908
1.145307206		3.32948100605636
1.150374937		3.40562986560633
1.155442668		3.48297330088852
1.160510399		3.56151289687512
1.16557813		3.64124634024947
1.170645861		3.72216884125084
1.175713592		3.80432886834466
1.180781323		3.88799139047724
1.185849054		3.97307895944426
1.190916785		4.05928130262307
1.195984516		4.146680105983
1.201052247		4.23535154434709
1.206119978		4.32532875380558
1.211187709		4.41663064749054
1.21625544		4.50927194813399
1.221323171		4.60326605461183
1.226390902		4.69862593522568
1.231458633		4.79536443129752
1.236526364		4.89349436221106
1.241594095		4.99302857032964
1.246661826		5.09397993006245
1.251729557		5.19636135520218
1.256797288		5.30018580068729
1.261865019		5.40546626110928
1.26693275		5.51221577361977
1.272000481		5.62044741374322
1.277068212		5.73017429740277
