tau [fm]		R_piNS^-1
0.905		1.38259
0.91		1.37562
0.915		1.36871
0.92		1.36188
0.925		1.35512
0.93		1.34843
0.935		1.3418
0.94		1.33524
0.945		1.32875
0.95		1.32232
0.955		1.31595
0.96		1.30965
0.965		1.30341
0.97		1.29722
0.975		1.2911
0.98		1.28504
0.985		1.27903
0.99		1.27308
0.995		1.26718
1		1.26135
1.005		1.25556
1.01		1.24983
1.015		1.24415
1.02		1.23853
1.025		1.23295
1.03		1.22743
1.035		1.22196
1.04		1.21653
1.045		1.21116
1.05		1.20583
1.055		1.20055
1.06		1.19532
1.065		1.19013
1.07		1.18499
1.075		1.17989
1.08		1.17483
1.085		1.16982
1.09		1.16486
1.095		1.15993
1.1		1.15505
1.105		1.15021
1.11		1.1454
1.115		1.14064
1.12		1.13592
1.125		1.13124
1.13		1.12659
1.135		1.12199
1.14		1.11742
1.145		1.11289
1.15		1.1084
1.155		1.10394
1.16		1.09952
1.165		1.09513
1.17		1.09078
1.175		1.08646
1.18		1.08218
1.185		1.07793
1.19		1.07371
1.195		1.06953
1.2		1.06537
1.205		1.06125
1.21		1.05717
1.215		1.05311
1.22		1.04908
1.225		1.04509
1.23		1.04112
1.235		1.03719
1.24		1.03328
1.245		1.02941
1.25		1.02556
1.255		1.02174
1.26		1.01795
1.265		1.01419
1.27		1.01045
1.275		1.00674
1.28		1.00306
1.285		0.999403
1.29		0.995774
1.295		0.992171
1.3		0.988593
1.305		0.985041
1.31		0.981514
1.315		0.978012
1.32		0.974534
1.325		0.971081
1.33		0.967651
1.335		0.964246
1.34		0.960864
1.345		0.957505
1.35		0.954169
1.355		0.950856
1.36		0.947566
1.365		0.944297
1.37		0.941051
1.375		0.937827
1.38		0.934624
1.385		0.931442
1.39		0.928282
1.395		0.925142
1.4		0.922024
1.405		0.918925
1.41		0.915847
1.415		0.91279
1.42		0.909752
1.425		0.906733
1.43		0.903734
1.435		0.900755
1.44		0.897794
1.445		0.894852
1.45		0.891929
1.455		0.889025
1.46		0.886139
1.465		0.88327
1.47		0.88042
1.475		0.877588
1.48		0.874773
1.485		0.871976
1.49		0.869196
1.495		0.866433
1.5		0.863688
1.505		0.860958
1.51		0.858246
1.515		0.85555
1.52		0.85287
1.525		0.850206
1.53		0.847559
1.535		0.844927
1.54		0.842311
1.545		0.839711
1.55		0.837125
1.555		0.834556
1.56		0.832001
1.565		0.829461
1.57		0.826936
1.575		0.824426
1.58		0.82193
1.585		0.819449
1.59		0.816982
1.595		0.81453
1.6		0.812091
1.605		0.809666
1.61		0.807255
1.615		0.804858
1.62		0.802474
1.625		0.800104
1.63		0.797747
1.635		0.795403
1.64		0.793072
1.645		0.790755
1.65		0.78845
1.655		0.786158
1.66		0.783878
1.665		0.781611
1.67		0.779357
1.675		0.777114
1.68		0.774884
1.685		0.772666
1.69		0.77046
1.695		0.768266
1.7		0.766084
1.705		0.763913
1.71		0.761754
1.715		0.759606
1.72		0.75747
1.725		0.755345
1.73		0.753231
1.735		0.751129
1.74		0.749037
1.745		0.746956
1.75		0.744886
1.755		0.742827
1.76		0.740779
1.765		0.738741
1.77		0.736713
1.775		0.734696
1.78		0.73269
1.785		0.730693
1.79		0.728707
1.795		0.726731
1.8		0.724764
1.805		0.722808
1.81		0.720861
1.815		0.718924
1.82		0.716997
1.825		0.71508
1.83		0.713172
1.835		0.711273
1.84		0.709384
1.845		0.707504
1.85		0.705633
1.855		0.703772
1.86		0.701919
1.865		0.700076
1.87		0.698241
1.875		0.696415
1.88		0.694598
1.885		0.69279
1.89		0.690991
1.895		0.6892
1.9		0.687417
1.905		0.685643
1.91		0.683878
1.915		0.682121
1.92		0.680372
1.925		0.678631
1.93		0.676899
1.935		0.675174
1.94		0.673458
1.945		0.67175
1.95		0.670049
1.955		0.668356
1.96		0.666672
1.965		0.664995
1.97		0.663325
1.975		0.661663
1.98		0.660009
1.985		0.658363
1.99		0.656723
1.995		0.655092
2		0.653467
2.005		0.65185
2.01		0.65024
2.015		0.648637
2.02		0.647042
2.025		0.645453
2.03		0.643872
2.035		0.642298
2.04		0.64073
2.045		0.63917
2.05		0.637616
2.055		0.636069
2.06		0.634529
2.065		0.632996
2.07		0.631469
2.075		0.629949
2.08		0.628435
2.085		0.626928
2.09		0.625428
2.095		0.623933
2.1		0.622446
2.105		0.620964
2.11		0.619489
2.115		0.618021
2.12		0.616558
2.125		0.615102
2.13		0.613651
2.135		0.612207
2.14		0.610769
2.145		0.609337
2.15		0.607911
2.155		0.606491
2.16		0.605076
2.165		0.603668
2.17		0.602265
2.175		0.600869
2.18		0.599478
2.185		0.598092
2.19		0.596713
2.195		0.595339
2.2		0.59397
2.205		0.592607
2.21		0.59125
2.215		0.589898
2.22		0.588552
2.225		0.587211
2.23		0.585875
2.235		0.584545
2.24		0.58322
2.245		0.5819
2.25		0.580586
2.255		0.579277
2.26		0.577973
2.265		0.576674
2.27		0.57538
2.275		0.574092
2.28		0.572808
2.285		0.571529
2.29		0.570256
2.295		0.568987
2.3		0.567724
2.305		0.566465
2.31		0.565211
2.315		0.563962
2.32		0.562718
2.325		0.561479
2.33		0.560244
2.335		0.559014
2.34		0.557789
2.345		0.556569
2.35		0.555353
2.355		0.554141
2.36		0.552935
2.365		0.551733
2.37		0.550535
2.375		0.549342
2.38		0.548154
2.385		0.54697
2.39		0.54579
2.395		0.544615
2.4		0.543444
2.405		0.542277
2.41		0.541115
2.415		0.539957
2.42		0.538804
2.425		0.537654
2.43		0.536509
2.435		0.535369
2.44		0.534232
2.445		0.533099
2.45		0.531971
2.455		0.530847
2.46		0.529727
2.465		0.528611
2.47		0.527499
2.475		0.526391
2.48		0.525287
2.485		0.524187
2.49		0.523091
2.495		0.521998
2.5		0.52091
2.505		0.519826
2.51		0.518746
2.515		0.517669
2.52		0.516596
2.525		0.515527
2.53		0.514462
2.535		0.513401
2.54		0.512343
2.545		0.511289
2.55		0.510239
2.555		0.509193
2.56		0.50815
2.565		0.507111
2.57		0.506075
2.575		0.505044
2.58		0.504015
2.585		0.502991
2.59		0.501969
2.595		0.500952
2.6		0.499938
2.605		0.498927
2.61		0.49792
2.615		0.496917
2.62		0.495916
2.625		0.49492
2.63		0.493926
2.635		0.492936
2.64		0.49195
2.645		0.490967
2.65		0.489987
2.655		0.48901
2.66		0.488037
2.665		0.487067
2.67		0.486101
2.675		0.485137
2.68		0.484177
2.685		0.48322
2.69		0.482267
2.695		0.481316
2.7		0.480369
2.705		0.479425
2.71		0.478484
2.715		0.477546
2.72		0.476612
2.725		0.47568
2.73		0.474751
2.735		0.473826
2.74		0.472904
2.745		0.471984
2.75		0.471068
2.755		0.470155
2.76		0.469245
2.765		0.468337
2.77		0.467433
2.775		0.466532
2.78		0.465633
2.785		0.464738
2.79		0.463845
2.795		0.462955
2.8		0.462069
2.805		0.461185
2.81		0.460304
2.815		0.459425
2.82		0.45855
2.825		0.457678
2.83		0.456808
2.835		0.455941
2.84		0.455077
2.845		0.454215
2.85		0.453357
2.855		0.452501
2.86		0.451648
2.865		0.450797
2.87		0.449949
2.875		0.449104
2.88		0.448262
2.885		0.447422
2.89		0.446585
2.895		0.445751
2.9		0.444919
2.905		0.44409
2.91		0.443263
2.915		0.442439
2.92		0.441618
2.925		0.440799
2.93		0.439983
2.935		0.439169
2.94		0.438358
2.945		0.437549
2.95		0.436743
2.955		0.435939
2.96		0.435138
2.965		0.434339
2.97		0.433543
2.975		0.43275
2.98		0.431958
2.985		0.431169
2.99		0.430383
2.995		0.429599
3		0.428817
3.005		0.428038
3.01		0.427261
3.015		0.426487
3.02		0.425715
3.025		0.424945
3.03		0.424178
3.035		0.423413
3.04		0.42265
3.045		0.421889
3.05		0.421131
3.055		0.420376
3.06		0.419622
3.065		0.418871
3.07		0.418122
3.075		0.417375
3.08		0.41663
3.085		0.415888
3.09		0.415148
3.095		0.41441
3.1		0.413675
3.105		0.412941
3.11		0.41221
3.115		0.411481
3.12		0.410754
3.125		0.410029
3.13		0.409307
3.135		0.408586
3.14		0.407868
3.145		0.407152
3.15		0.406438
3.155		0.405726
3.16		0.405016
3.165		0.404308
3.17		0.403602
3.175		0.402899
3.18		0.402197
3.185		0.401498
3.19		0.4008
3.195		0.400105
3.2		0.399412
3.205		0.39872
3.21		0.398031
3.215		0.397343
3.22		0.396658
3.225		0.395975
3.23		0.395293
3.235		0.394614
3.24		0.393937
3.245		0.393261
3.25		0.392588
3.255		0.391916
3.26		0.391246
3.265		0.390579
3.27		0.389913
3.275		0.389249
3.28		0.388587
3.285		0.387927
3.29		0.387269
3.295		0.386612
3.3		0.385958
3.305		0.385305
3.31		0.384654
3.315		0.384005
3.32		0.383358
3.325		0.382713
3.33		0.38207
3.335		0.381428
3.34		0.380789
3.345		0.380151
3.35		0.379514
3.355		0.37888
3.36		0.378248
3.365		0.377617
3.37		0.376988
3.375		0.376361
3.38		0.375735
3.385		0.375111
3.39		0.374489
3.395		0.373869
3.4		0.373251
3.405		0.372634
3.41		0.372019
3.415		0.371405
3.42		0.370794
3.425		0.370184
3.43		0.369575
3.435		0.368969
3.44		0.368364
3.445		0.367761
3.45		0.367159
3.455		0.366559
3.46		0.365961
3.465		0.365364
3.47		0.36477
3.475		0.364176
3.48		0.363585
3.485		0.362994
3.49		0.362406
3.495		0.361819
3.5		0.361234
3.505		0.36065
3.51		0.360068
3.515		0.359488
3.52		0.358909
3.525		0.358332
3.53		0.357756
3.535		0.357182
3.54		0.356609
3.545		0.356038
3.55		0.355468
3.555		0.3549
3.56		0.354334
3.565		0.353769
3.57		0.353206
3.575		0.352644
3.58		0.352083
3.585		0.351525
3.59		0.350967
3.595		0.350411
3.6		0.349857
3.605		0.349304
3.61		0.348753
3.615		0.348203
3.62		0.347654
3.625		0.347107
3.63		0.346562
3.635		0.346018
3.64		0.345475
3.645		0.344934
3.65		0.344394
3.655		0.343856
3.66		0.343319
3.665		0.342783
3.67		0.342249
3.675		0.341717
3.68		0.341185
3.685		0.340655
3.69		0.340127
3.695		0.3396
3.7		0.339074
3.705		0.33855
3.71		0.338027
3.715		0.337505
3.72		0.336985
3.725		0.336466
3.73		0.335949
3.735		0.335433
3.74		0.334918
3.745		0.334404
3.75		0.333892
3.755		0.333381
3.76		0.332872
3.765		0.332364
3.77		0.331857
3.775		0.331352
3.78		0.330847
3.785		0.330345
3.79		0.329843
3.795		0.329343
3.8		0.328844
3.805		0.328346
3.81		0.327849
3.815		0.327354
3.82		0.32686
3.825		0.326368
3.83		0.325876
3.835		0.325386
3.84		0.324897
3.845		0.32441
3.85		0.323924
3.855		0.323438
3.86		0.322979
3.865		0.322576
3.87		0.322173
3.875		0.321771
3.88		0.32137
3.885		0.32097
3.89		0.320571
3.895		0.320173
3.9		0.319775
3.905		0.319379
3.91		0.318983
3.915		0.318589
3.92		0.318195
3.925		0.317802
3.93		0.31741
3.935		0.317019
3.94		0.316628
3.945		0.316239
3.95		0.31585
3.955		0.315463
3.96		0.315076
3.965		0.31469
3.97		0.314305
3.975		0.31392
3.98		0.313537
3.985		0.313154
3.99		0.312773
3.995		0.312392
4		0.312012
4.005		0.311632
4.01		0.311254
4.015		0.310877
4.02		0.3105
4.025		0.310124
4.03		0.309749
4.035		0.309375
4.04		0.309001
4.045		0.308629
4.05		0.308257
4.055		0.307886
4.06		0.307516
4.065		0.307146
4.07		0.306778
4.075		0.30641
4.08		0.306043
4.085		0.305677
4.09		0.305312
4.095		0.304947
4.1		0.304584
4.105		0.304221
4.11		0.303859
4.115		0.303497
4.12		0.303137
4.125		0.302777
4.13		0.302418
4.135		0.30206
4.14		0.301702
4.145		0.301346
4.15		0.30099
4.155		0.300635
4.16		0.300281
4.165		0.299927
4.17		0.299574
4.175		0.299222
4.18		0.298871
4.185		0.298521
4.19		0.298171
4.195		0.297822
4.2		0.297474
4.205		0.297126
4.21		0.296779
4.215		0.296434
4.22		0.296088
4.225		0.295744
4.23		0.2954
4.235		0.295057
4.24		0.294715
4.245		0.294373
4.25		0.294032
4.255		0.293692
4.26		0.293353
4.265		0.293014
4.27		0.292677
4.275		0.292339
4.28		0.292003
4.285		0.291667
4.29		0.291332
4.295		0.290998
4.3		0.290664
4.305		0.290331
4.31		0.289999
4.315		0.289668
4.32		0.289337
4.325		0.289007
4.33		0.288678
4.335		0.288349
4.34		0.288021
4.345		0.287694
4.35		0.287367
4.355		0.287041
4.36		0.286716
4.365		0.286392
4.37		0.286068
4.375		0.285745
4.38		0.285422
4.385		0.2851
4.39		0.284779
4.395		0.284459
4.4		0.284139
4.405		0.28382
4.41		0.283501
4.415		0.283184
4.42		0.282866
4.425		0.28255
4.43		0.282234
4.435		0.281919
4.44		0.281605
4.445		0.281291
4.45		0.280978
4.455		0.280665
4.46		0.280353
4.465		0.280042
4.47		0.279731
4.475		0.279422
4.48		0.279112
4.485		0.278804
4.49		0.278496
4.495		0.278188
4.5		0.277882
4.505		0.277575
4.51		0.27727
4.515		0.276965
4.52		0.276661
4.525		0.276357
4.53		0.276054
4.535		0.275752
4.54		0.27545
4.545		0.275149
4.55		0.274849
4.555		0.274549
4.56		0.27425
4.565		0.273951
4.57		0.273653
4.575		0.273355
4.58		0.273059
4.585		0.272762
4.59		0.272467
4.595		0.272172
4.6		0.271877
4.605		0.271584
4.61		0.27129
4.615		0.270998
4.62		0.270706
4.625		0.270414
4.63		0.270124
4.635		0.269833
4.64		0.269544
4.645		0.269255
4.65		0.268966
4.655		0.268678
4.66		0.268391
4.665		0.268104
4.67		0.267818
4.675		0.267532
4.68		0.267247
4.685		0.266963
4.69		0.266679
4.695		0.266396
4.7		0.266113
4.705		0.265831
4.71		0.265549
4.715		0.265268
4.72		0.264988
4.725		0.264708
4.73		0.264429
4.735		0.26415
4.74		0.263872
4.745		0.263594
4.75		0.263317
4.755		0.26304
4.76		0.262764
4.765		0.262489
4.77		0.262214
4.775		0.26194
4.78		0.261666
4.785		0.261393
4.79		0.26112
4.795		0.260848
4.8		0.260576
4.805		0.260305
4.81		0.260034
4.815		0.259764
4.82		0.259495
4.825		0.259226
4.83		0.258957
4.835		0.25869
4.84		0.258422
4.845		0.258155
4.85		0.257889
4.855		0.257623
4.86		0.257358
4.865		0.257093
4.87		0.256829
4.875		0.256565
4.88		0.256302
4.885		0.256039
4.89		0.255777
4.895		0.255516
4.9		0.255254
4.905		0.254994
4.91		0.254734
4.915		0.254474
4.92		0.254215
4.925		0.253956
4.93		0.253698
4.935		0.253441
4.94		0.253184
4.945		0.252927
4.95		0.252671
4.955		0.252415
4.96		0.25216
4.965		0.251906
4.97		0.251652
4.975		0.251398
4.98		0.251145
4.985		0.250892
4.99		0.25064
4.995		0.250389
5		0.250137
5.005		0.249887
5.01		0.249637
5.015		0.249387
5.02		0.249138
5.025		0.248889
5.03		0.248641
5.035		0.248393
5.04		0.248146
5.045		0.247899
5.05		0.247653
5.055		0.247407
5.06		0.247161
5.065		0.246916
5.07		0.246672
5.075		0.246428
5.08		0.246184
5.085		0.245941
5.09		0.245699
5.095		0.245457
5.1		0.245215
5.105		0.244974
5.11		0.244733
5.115		0.244493
5.12		0.244253
5.125		0.244014
5.13		0.243775
5.135		0.243536
5.14		0.243298
5.145		0.243061
5.15		0.242824
5.155		0.242587
5.16		0.242351
5.165		0.242115
5.17		0.24188
5.175		0.241645
5.18		0.24141
5.185		0.241176
5.19		0.240943
5.195		0.24071
5.2		0.240477
5.205		0.240245
5.21		0.240013
5.215		0.239782
5.22		0.239551
5.225		0.239321
5.23		0.239091
5.235		0.238861
5.24		0.238632
5.245		0.238403
5.25		0.238175
5.255		0.237947
5.26		0.237719
5.265		0.237492
5.27		0.237266
5.275		0.23704
5.28		0.236814
5.285		0.236589
5.29		0.236364
5.295		0.236139
5.3		0.235915
5.305		0.235692
5.31		0.235468
5.315		0.235246
5.32		0.235023
5.325		0.234801
5.33		0.23458
5.335		0.234358
5.34		0.234138
5.345		0.233917
5.35		0.233697
5.355		0.233478
5.36		0.233259
5.365		0.23304
5.37		0.232822
5.375		0.232604
5.38		0.232386
5.385		0.232169
5.39		0.231953
5.395		0.231736
5.4		0.23152
5.405		0.231305
5.41		0.23109
5.415		0.230875
5.42		0.230661
5.425		0.230447
5.43		0.230233
5.435		0.23002
5.44		0.229808
5.445		0.229595
5.45		0.229383
5.455		0.229172
5.46		0.228961
5.465		0.22875
5.47		0.228539
5.475		0.228329
5.48		0.22812
5.485		0.22791
5.49		0.227701
5.495		0.227493
5.5		0.227285
5.505		0.227077
5.51		0.22687
5.515		0.226663
5.52		0.226456
5.525		0.22625
5.53		0.226044
5.535		0.225839
5.54		0.225633
5.545		0.225429
5.55		0.225224
5.555		0.22502
5.56		0.224817
5.565		0.224613
5.57		0.22441
5.575		0.224208
5.58		0.224006
5.585		0.223804
5.59		0.223602
5.595		0.223401
5.6		0.223201
5.605		0.223
5.61		0.2228
5.615		0.222601
5.62		0.222401
5.625		0.222202
5.63		0.222004
5.635		0.221806
5.64		0.221608
5.645		0.22141
5.65		0.221213
5.655		0.221016
5.66		0.22082
5.665		0.220624
5.67		0.220428
5.675		0.220232
5.68		0.220037
5.685		0.219843
5.69		0.219648
5.695		0.219454
5.7		0.219261
5.705		0.219067
5.71		0.218874
5.715		0.218682
5.72		0.218489
5.725		0.218297
5.73		0.218106
5.735		0.217914
5.74		0.217723
5.745		0.217533
5.75		0.217342
5.755		0.217153
5.76		0.216963
5.765		0.216774
5.77		0.216585
5.775		0.216396
5.78		0.216208
5.785		0.21602
5.79		0.215832
5.795		0.215645
5.8		0.215458
5.805		0.215271
5.81		0.215085
5.815		0.214899
5.82		0.214713
5.825		0.214528
5.83		0.214343
5.835		0.214158
5.84		0.213974
5.845		0.21379
5.85		0.213606
5.855		0.213422
5.86		0.213239
5.865		0.213057
5.87		0.212874
5.875		0.212692
5.88		0.21251
5.885		0.212328
5.89		0.212147
5.895		0.211966
5.9		0.211786
5.905		0.211605
5.91		0.211426
5.915		0.211246
5.92		0.211066
5.925		0.210887
5.93		0.210709
5.935		0.21053
5.94		0.210352
5.945		0.210174
5.95		0.209997
5.955		0.20982
5.96		0.209643
5.965		0.209466
5.97		0.20929
5.975		0.209114
5.98		0.208938
5.985		0.208763
5.99		0.208588
5.995		0.208413
6		0.208238
6.005		0.208064
6.01		0.20789
6.015		0.207716
6.02		0.207543
6.025		0.20737
6.03		0.207197
6.035		0.207025
6.04		0.206853
6.045		0.206681
6.05		0.206509
6.055		0.206338
6.06		0.206167
6.065		0.205996
6.07		0.205826
6.075		0.205656
6.08		0.205486
6.085		0.205316
6.09		0.205147
6.095		0.204978
6.1		0.204809
6.105		0.204641
6.11		0.204473
6.115		0.204305
6.12		0.204137
6.125		0.20397
6.13		0.203803
6.135		0.203636
6.14		0.20347
6.145		0.203304
6.15		0.203138
6.155		0.202972
6.16		0.202807
6.165		0.202642
6.17		0.202477
6.175		0.202312
6.18		0.202148
6.185		0.201984
6.19		0.20182
6.195		0.201657
6.2		0.201494
6.205		0.201331
6.21		0.201168
6.215		0.201006
6.22		0.200844
6.225		0.200682
6.23		0.20052
6.235		0.200359
6.24		0.200198
6.245		0.200037
6.25		0.199877
6.255		0.199716
6.26		0.199556
6.265		0.199397
6.27		0.199237
6.275		0.199078
6.28		0.198919
6.285		0.19876
6.29		0.198602
6.295		0.198444
6.3		0.198286
6.305		0.198128
6.31		0.197971
6.315		0.197814
6.32		0.197657
6.325		0.1975
6.33		0.197344
6.335		0.197188
6.34		0.197032
6.345		0.196876
6.35		0.196721
6.355		0.196566
6.36		0.196411
6.365		0.196256
6.37		0.196102
6.375		0.195948
6.38		0.195794
6.385		0.19564
6.39		0.195487
6.395		0.195334
6.4		0.195181
6.405		0.195028
6.41		0.194876
6.415		0.194724
6.42		0.194572
6.425		0.19442
6.43		0.194269
6.435		0.194118
6.44		0.193967
6.445		0.193816
6.45		0.193666
6.455		0.193515
6.46		0.193365
6.465		0.193216
6.47		0.193066
6.475		0.192917
6.48		0.192768
6.485		0.192619
6.49		0.192471
6.495		0.192322
6.5		0.192174
6.505		0.192026
6.51		0.191879
6.515		0.191732
6.52		0.191584
6.525		0.191437
6.53		0.191291
6.535		0.191144
6.54		0.190998
6.545		0.190852
6.55		0.190706
6.555		0.190561
6.56		0.190416
6.565		0.190271
6.57		0.190126
6.575		0.189981
6.58		0.189837
6.585		0.189693
6.59		0.189549
6.595		0.189405
6.6		0.189261
6.605		0.189118
6.61		0.188975
6.615		0.188832
6.62		0.18869
6.625		0.188547
6.63		0.188405
6.635		0.188263
6.64		0.188122
6.645		0.18798
6.65		0.187839
6.655		0.187698
6.66		0.187557
6.665		0.187416
6.67		0.187276
6.675		0.187136
6.68		0.186996
6.685		0.186856
6.69		0.186716
6.695		0.186577
6.7		0.186438
6.705		0.186299
6.71		0.186161
6.715		0.186022
6.72		0.185884
6.725		0.185746
6.73		0.185608
6.735		0.18547
6.74		0.185333
6.745		0.185196
6.75		0.185059
6.755		0.184922
6.76		0.184785
6.765		0.184649
6.77		0.184513
6.775		0.184377
6.78		0.184241
6.785		0.184106
6.79		0.18397
6.795		0.183835
6.8		0.1837
6.805		0.183566
6.81		0.183431
6.815		0.183297
6.82		0.183163
6.825		0.183029
6.83		0.182895
6.835		0.182762
6.84		0.182628
6.845		0.182495
6.85		0.182362
6.855		0.18223
6.86		0.182097
6.865		0.181965
6.87		0.181833
6.875		0.181701
6.88		0.181569
6.885		0.181438
6.89		0.181306
6.895		0.181175
6.9		0.181044
6.905		0.180914
6.91		0.180783
6.915		0.180653
6.92		0.180523
6.925		0.180393
6.93		0.180263
6.935		0.180133
6.94		0.180004
6.945		0.179875
6.95		0.179746
6.955		0.179617
6.96		0.179489
6.965		0.17936
6.97		0.179232
6.975		0.179104
6.98		0.178976
6.985		0.178849
6.99		0.178721
6.995		0.178594
7		0.178467
7.005		0.17834
7.01		0.178213
7.015		0.178087
7.02		0.17796
7.025		0.177834
7.03		0.177708
7.035		0.177582
7.04		0.177457
7.045		0.177331
7.05		0.177206
7.055		0.177081
7.06		0.176956
7.065		0.176832
7.07		0.176707
7.075		0.176583
7.08		0.176459
7.085		0.176335
7.09		0.176211
7.095		0.176087
7.1		0.175964
7.105		0.175841
7.11		0.175718
7.115		0.175595
7.12		0.175472
7.125		0.17535
7.13		0.175227
7.135		0.175105
7.14		0.174983
7.145		0.174861
7.15		0.17474
7.155		0.174618
7.16		0.174497
7.165		0.174376
7.17		0.174255
7.175		0.174134
7.18		0.174013
7.185		0.173893
7.19		0.173773
7.195		0.173653
7.2		0.173533
7.205		0.173413
7.21		0.173294
7.215		0.173174
7.22		0.173055
7.225		0.172936
7.23		0.172817
7.235		0.172698
7.24		0.17258
7.245		0.172461
7.25		0.172343
7.255		0.172225
7.26		0.172107
7.265		0.17199
7.27		0.171872
7.275		0.171755
7.28		0.171638
7.285		0.171521
7.29		0.171404
7.295		0.171287
7.3		0.17117
7.305		0.171054
7.31		0.170938
7.315		0.170822
7.32		0.170706
7.325		0.17059
7.33		0.170475
7.335		0.170359
7.34		0.170244
7.345		0.170129
7.35		0.170014
7.355		0.169899
7.36		0.169785
7.365		0.16967
7.37		0.169556
7.375		0.169442
7.38		0.169328
7.385		0.169214
7.39		0.169101
7.395		0.168987
7.4		0.168874
7.405		0.168761
7.41		0.168648
7.415		0.168535
7.42		0.168422
7.425		0.16831
7.43		0.168197
7.435		0.168085
7.44		0.167973
7.445		0.167861
7.45		0.167749
7.455		0.167638
7.46		0.167526
7.465		0.167415
7.47		0.167304
7.475		0.167193
7.48		0.167082
7.485		0.166971
7.49		0.166861
7.495		0.166751
7.5		0.16664
7.505		0.16653
7.51		0.16642
7.515		0.166311
7.52		0.166201
7.525		0.166092
7.53		0.165982
7.535		0.165873
7.54		0.165764
7.545		0.165655
7.55		0.165546
7.555		0.165438
7.56		0.165329
7.565		0.165221
7.57		0.165113
7.575		0.165005
7.58		0.164897
7.585		0.16479
7.59		0.164682
7.595		0.164575
7.6		0.164467
7.605		0.16436
7.61		0.164253
7.615		0.164147
7.62		0.16404
7.625		0.163933
7.63		0.163827
7.635		0.163721
7.64		0.163615
7.645		0.163509
7.65		0.163403
7.655		0.163297
7.66		0.163192
7.665		0.163086
7.67		0.162981
7.675		0.162876
7.68		0.162771
7.685		0.162666
7.69		0.162561
7.695		0.162457
7.7		0.162353
7.705		0.162248
7.71		0.162144
7.715		0.16204
7.72		0.161936
7.725		0.161833
7.73		0.161729
7.735		0.161626
7.74		0.161522
7.745		0.161419
7.75		0.161316
7.755		0.161213
7.76		0.161111
7.765		0.161008
7.77		0.160905
7.775		0.160803
7.78		0.160701
7.785		0.160599
7.79		0.160497
7.795		0.160395
7.8		0.160293
7.805		0.160192
7.81		0.16009
7.815		0.159989
7.82		0.159888
7.825		0.159787
7.83		0.159686
7.835		0.159586
7.84		0.159485
7.845		0.159384
7.85		0.159284
7.855		0.159184
7.86		0.159084
7.865		0.158984
7.87		0.158884
7.875		0.158784
7.88		0.158685
7.885		0.158585
7.89		0.158486
7.895		0.158387
7.9		0.158288
7.905		0.158189
7.91		0.15809
7.915		0.157992
7.92		0.157893
7.925		0.157795
7.93		0.157696
7.935		0.157598
7.94		0.1575
7.945		0.157402
7.95		0.157305
7.955		0.157207
7.96		0.157109
7.965		0.157012
7.97		0.156915
7.975		0.156818
7.98		0.156721
7.985		0.156624
7.99		0.156527
7.995		0.15643
8		0.156334
8.005		0.156238
8.01		0.156141
8.015		0.156045
