tau [fm]		R_piNS^-1
9.75		0.129453
9.77		0.129197
9.79		0.128942
9.81		0.128688
9.83		0.128434
9.85		0.128182
9.87		0.127931
9.89		0.127681
9.91		0.127432
9.93		0.127184
9.95		0.126937
9.97		0.126691
9.99		0.126445
10.01		0.126201
10.03		0.125958
10.05		0.125716
10.07		0.125475
10.09		0.125235
10.11		0.124995
10.13		0.124757
10.15		0.124519
10.17		0.124283
10.19		0.124047
10.21		0.123813
10.23		0.123579
10.25		0.123346
10.27		0.123115
10.29		0.122884
10.31		0.122653
10.33		0.122424
10.35		0.122196
10.37		0.121969
10.39		0.121742
10.41		0.121516
10.43		0.121292
10.45		0.121068
10.47		0.120845
10.49		0.120623
10.51		0.120401
10.53		0.120181
10.55		0.119961
10.57		0.119742
10.59		0.119524
10.61		0.119307
10.63		0.119091
10.65		0.118875
10.67		0.11866
10.69		0.118446
10.71		0.118233
10.73		0.118021
10.75		0.117809
10.77		0.117598
10.79		0.117389
10.81		0.117179
10.83		0.116971
10.85		0.116763
10.87		0.116556
10.89		0.11635
10.91		0.116145
10.93		0.11594
10.95		0.115736
10.97		0.115533
10.99		0.115331
11.01		0.115129
11.03		0.114928
11.05		0.114728
11.07		0.114529
11.09		0.11433
11.11		0.114132
11.13		0.113934
11.15		0.113738
11.17		0.113542
11.19		0.113347
11.21		0.113152
11.23		0.112958
11.25		0.112765
11.27		0.112573
11.29		0.112381
11.31		0.11219
11.33		0.112
11.35		0.11181
11.37		0.111621
11.39		0.111432
11.41		0.111245
11.43		0.111058
11.45		0.110871
11.47		0.110685
11.49		0.1105
11.51		0.110316
11.53		0.110132
11.55		0.109949
11.57		0.109766
11.59		0.109584
11.61		0.109403
11.63		0.109222
11.65		0.109042
11.67		0.108863
11.69		0.108684
11.71		0.108506
11.73		0.108328
11.75		0.108151
11.77		0.107975
11.79		0.107799
11.81		0.107624
11.83		0.107449
11.85		0.107275
11.87		0.107102
11.89		0.106929
11.91		0.106756
11.93		0.106585
11.95		0.106414
11.97		0.106243
11.99		0.106073
12.01		0.105904
12.03		0.105735
12.05		0.105566
12.07		0.105399
12.09		0.105231
12.11		0.105065
12.13		0.104899
12.15		0.104733
12.17		0.104568
12.19		0.104404
12.21		0.10424
12.23		0.104076
12.25		0.103914
12.27		0.103751
12.29		0.10359
12.31		0.103428
12.33		0.103268
12.35		0.103107
12.37		0.102948
12.39		0.102788
12.41		0.10263
12.43		0.102472
12.45		0.102314
12.47		0.102157
12.49		0.102
12.51		0.101844
12.53		0.101688
12.55		0.101533
12.57		0.101379
12.59		0.101224
12.61		0.101071
12.63		0.100918
12.65		0.100765
12.67		0.100613
12.69		0.100461
12.71		0.10031
12.73		0.100159
12.75		0.100009
12.77		0.0998587
12.79		0.0997093
12.81		0.0995604
12.83		0.0994119
12.85		0.0992639
12.87		0.0991164
12.89		0.0989693
12.91		0.0988227
12.93		0.0986765
12.95		0.0985308
12.97		0.0983856
12.99		0.0982407
13.01		0.0980964
13.03		0.0979524
13.05		0.097809
13.07		0.0976659
13.09		0.0975233
13.11		0.0973811
13.13		0.0972394
13.15		0.0970981
13.17		0.0969572
13.19		0.0968167
13.21		0.0966767
13.23		0.0965371
13.25		0.0963979
13.27		0.0962591
13.29		0.0961207
13.31		0.0959828
13.33		0.0958453
13.35		0.0957082
13.37		0.0955715
13.39		0.0954352
13.41		0.0952993
13.43		0.0951638
13.45		0.0950287
13.47		0.094894
13.49		0.0947597
13.51		0.0946258
13.53		0.0944924
13.55		0.0943593
13.57		0.0942265
13.59		0.0940942
13.61		0.0939623
13.63		0.0938308
13.65		0.0936996
13.67		0.0935688
13.69		0.0934384
13.71		0.0933084
13.73		0.0931788
13.75		0.0930495
13.77		0.0929206
13.79		0.0927921
13.81		0.092664
13.83		0.0925362
13.85		0.0924088
13.87		0.0922818
13.89		0.0921551
13.91		0.0920288
13.93		0.0919029
13.95		0.0917773
13.97		0.0916521
13.99		0.0915272
14.01		0.0914027
14.03		0.0912785
14.05		0.0911547
14.07		0.0910313
14.09		0.0909082
14.11		0.0907854
14.13		0.090663
14.15		0.0905409
14.17		0.0904192
14.19		0.0902979
14.21		0.0901768
14.23		0.0900561
14.25		0.0899358
14.27		0.0898157
14.29		0.0896961
14.31		0.0895767
14.33		0.0894577
14.35		0.089339
14.37		0.0892206
14.39		0.0891026
14.41		0.0889849
14.43		0.0888675
14.45		0.0887505
14.47		0.0886337
14.49		0.0885173
14.51		0.0884012
14.53		0.0882855
14.55		0.08817
14.57		0.0880549
14.59		0.0879401
14.61		0.0878256
14.63		0.0877114
14.65		0.0875975
14.67		0.0874839
14.69		0.0873706
14.71		0.0872577
14.73		0.087145
14.75		0.0870327
14.77		0.0869206
14.79		0.0868089
14.81		0.0866974
14.83		0.0865863
14.85		0.0864754
14.87		0.0863649
14.89		0.0862546
14.91		0.0861447
14.93		0.086035
14.95		0.0859257
14.97		0.0858166
14.99		0.0857077
15.01		0.0855994
15.03		0.0854911
15.05		0.0853832
15.07		0.0852756
15.09		0.0851682
15.11		0.0850611
15.13		0.0849543
15.15		0.0848478
15.17		0.0847416
15.19		0.0846357
15.21		0.08453
15.23		0.0844246
15.25		0.0843195
15.27		0.0842146
15.29		0.0841101
15.31		0.0840058
15.33		0.0839017
15.35		0.083798
15.37		0.0836945
15.39		0.0835913
15.41		0.0834883
15.43		0.0833856
15.45		0.0832832
15.47		0.0831811
15.49		0.0830792
15.51		0.0829775
15.53		0.0828762
15.55		0.0827751
15.57		0.0826742
15.59		0.0825736
15.61		0.0824733
15.63		0.0823732
15.65		0.0822734
15.67		0.0821738
15.69		0.0820745
15.71		0.0819754
15.73		0.0818766
15.75		0.081778
15.77		0.0816797
15.79		0.0815816
15.81		0.0814838
15.83		0.0813862
15.85		0.0812889
15.87		0.0811918
15.89		0.081095
15.91		0.0809984
15.93		0.080902
15.95		0.0808059
15.97		0.08071
15.99		0.0806144
16.01		0.080519
16.03		0.0804238
16.05		0.0803289
16.07		0.0802342
16.09		0.0801397
16.11		0.0800455
16.13		0.0799515
16.15		0.0798578
16.17		0.0797642
16.19		0.0796709
16.21		0.0795779
16.23		0.079485
16.25		0.0793924
16.27		0.0793
16.29		0.0792079
16.31		0.0791159
16.33		0.0790242
16.35		0.0789327
16.37		0.0788415
16.39		0.0787504
16.41		0.0786596
16.43		0.078569
16.45		0.0784786
16.47		0.0783885
16.49		0.0782985
16.51		0.0782088
16.53		0.0781193
16.55		0.07803
16.57		0.0779409
16.59		0.077852
16.61		0.0777634
16.63		0.0776749
16.65		0.0775867
16.67		0.0774987
16.69		0.0774109
16.71		0.0773233
16.73		0.0772359
16.75		0.0771487
16.77		0.0770617
16.79		0.0769749
16.81		0.0768884
16.83		0.076802
16.85		0.0767158
16.87		0.0766299
16.89		0.0765441
16.91		0.0764586
16.93		0.0763732
16.95		0.0762881
16.97		0.0762031
16.99		0.0761184
17.01		0.0760338
17.03		0.0759495
17.05		0.0758653
17.07		0.0757813
17.09		0.0756976
17.11		0.075614
17.13		0.0755306
17.15		0.0754474
17.17		0.0753645
17.19		0.0752817
17.21		0.075199
17.23		0.0751166
17.25		0.0750344
17.27		0.0749524
17.29		0.0748705
17.31		0.0747889
17.33		0.0747074
17.35		0.0746261
17.37		0.074545
17.39		0.0744641
17.41		0.0743834
17.43		0.0743028
17.45		0.0742224
17.47		0.0741423
17.49		0.0740623
17.51		0.0739825
17.53		0.0739028
17.55		0.0738234
17.57		0.0737441
17.59		0.073665
17.61		0.0735861
17.63		0.0735073
17.65		0.0734288
17.67		0.0733504
17.69		0.0732722
17.71		0.0731942
17.73		0.0731163
17.75		0.0730386
17.77		0.0729611
17.79		0.0728838
17.81		0.0728066
17.83		0.0727296
17.85		0.0726528
17.87		0.0725762
17.89		0.0724997
17.91		0.0724234
17.93		0.0723472
17.95		0.0722713
17.97		0.0721955
17.99		0.0721198
18.01		0.0720444
18.03		0.0719691
18.05		0.0718939
18.07		0.071819
18.09		0.0717442
18.11		0.0716695
18.13		0.071595
18.15		0.0715207
18.17		0.0714466
18.19		0.0713726
18.21		0.0712987
18.23		0.0712251
18.25		0.0711516
18.27		0.0710782
18.29		0.071005
18.31		0.070932
18.33		0.0708591
18.35		0.0707864
18.37		0.0707139
18.39		0.0706415
18.41		0.0705692
18.43		0.0704971
18.45		0.0704252
18.47		0.0703534
18.49		0.0702818
18.51		0.0702103
18.53		0.070139
18.55		0.0700678
18.57		0.0699968
18.59		0.069926
18.61		0.0698553
18.63		0.0697847
18.65		0.0697143
18.67		0.069644
18.69		0.0695739
18.71		0.069504
18.73		0.0694342
18.75		0.0693645
18.77		0.069295
18.79		0.0692256
18.81		0.0691564
18.83		0.0690873
18.85		0.0690184
18.87		0.0689496
18.89		0.0688809
18.91		0.0688124
18.93		0.0687441
18.95		0.0686759
18.97		0.0686078
18.99		0.0685399
19.01		0.0684721
19.03		0.0684045
19.05		0.068337
19.07		0.0682696
19.09		0.0682024
19.11		0.0681353
19.13		0.0680683
19.15		0.0680015
19.17		0.0679349
19.19		0.0678683
19.21		0.0678019
19.23		0.0677357
19.25		0.0676696
19.27		0.0676036
19.29		0.0675377
19.31		0.067472
19.33		0.0674065
19.35		0.067341
19.37		0.0672757
19.39		0.0672105
19.41		0.0671455
19.43		0.0670806
19.45		0.0670158
19.47		0.0669512
19.49		0.0668867
19.51		0.0668223
19.53		0.066758
19.55		0.0666939
19.57		0.0666299
19.59		0.0665661
19.61		0.0665023
19.63		0.0664387
19.65		0.0663752
19.67		0.0663119
19.69		0.0662487
19.71		0.0661856
19.73		0.0661226
19.75		0.0660598
19.77		0.0659971
19.79		0.0659345
19.81		0.065872
19.83		0.0658097
19.85		0.0657475
19.87		0.0656854
19.89		0.0656234
19.91		0.0655616
19.93		0.0654999
19.95		0.0654383
19.97		0.0653768
19.99		0.0653154
20.01		0.0652542
20.03		0.0651931
20.05		0.0651321
20.07		0.0650712
20.09		0.0650105
20.11		0.0649499
20.13		0.0648894
20.15		0.064829
20.17		0.0647687
20.19		0.0647085
20.21		0.0646485
20.23		0.0645886
20.25		0.0645288
20.27		0.0644691
20.29		0.0644095
20.31		0.0643501
20.33		0.0642908
20.35		0.0642315
20.37		0.0641724
20.39		0.0641134
20.41		0.0640546
20.43		0.0639958
20.45		0.0639372
20.47		0.0638786
20.49		0.0638202
20.51		0.0637619
20.53		0.0637037
20.55		0.0636456
20.57		0.0635876
20.59		0.0635298
20.61		0.063472
20.63		0.0634144
20.65		0.0633569
20.67		0.0632994
20.69		0.0632421
20.71		0.0631849
20.73		0.0631278
20.75		0.0630709
20.77		0.063014
20.79		0.0629572
20.81		0.0629006
20.83		0.062844
20.85		0.0627876
20.87		0.0627313
20.89		0.062675
20.91		0.0626189
20.93		0.0625629
20.95		0.062507
20.97		0.0624512
20.99		0.0623955
21.01		0.0623399
21.03		0.0622844
21.05		0.062229
21.07		0.0621737
21.09		0.0621186
21.11		0.0620635
21.13		0.0620085
21.15		0.0619536
21.17		0.0618989
21.19		0.0618442
21.21		0.0617897
21.23		0.0617352
21.25		0.0616808
21.27		0.0616266
21.29		0.0615724
21.31		0.0615184
21.33		0.0614644
21.35		0.0614106
21.37		0.0613568
21.39		0.0613031
21.41		0.0612496
21.43		0.0611961
21.45		0.0611428
21.47		0.0610895
21.49		0.0610363
21.51		0.0609833
21.53		0.0609303
21.55		0.0608774
21.57		0.0608247
21.59		0.060772
21.61		0.0607194
21.63		0.0606669
21.65		0.0606145
21.67		0.0605622
21.69		0.06051
21.71		0.0604579
21.73		0.0604059
21.75		0.060354
21.77		0.0603022
21.79		0.0602504
21.81		0.0601988
21.83		0.0601473
21.85		0.0600958
21.87		0.0600445
21.89		0.0599932
21.91		0.059942
21.93		0.059891
21.95		0.05984
21.97		0.0597891
21.99		0.0597383
22.01		0.0596876
22.03		0.0596369
22.05		0.0595864
22.07		0.059536
22.09		0.0594856
22.11		0.0594354
22.13		0.0593852
22.15		0.0593351
22.17		0.0592851
22.19		0.0592352
22.21		0.0591854
22.23		0.0591357
22.25		0.0590861
22.27		0.0590365
22.29		0.0589871
22.31		0.0589377
22.33		0.0588884
22.35		0.0588392
22.37		0.0587901
22.39		0.0587411
22.41		0.0586921
22.43		0.0586433
22.45		0.0585945
22.47		0.0585458
22.49		0.0584972
22.51		0.0584487
22.53		0.0584003
22.55		0.0583519
22.57		0.0583037
22.59		0.0582555
22.61		0.0582074
22.63		0.0581594
22.65		0.0581115
22.67		0.0580637
22.69		0.0580159
22.71		0.0579682
22.73		0.0579206
22.75		0.0578731
22.77		0.0578257
22.79		0.0577784
22.81		0.0577311
22.83		0.0576839
22.85		0.0576368
22.87		0.0575898
22.89		0.0575429
22.91		0.057496
22.93		0.0574493
22.95		0.0574026
22.97		0.057356
22.99		0.0573094
23.01		0.057263
23.03		0.0572166
23.05		0.0571703
23.07		0.0571241
23.09		0.057078
23.11		0.0570319
23.13		0.0569859
23.15		0.05694
23.17		0.0568942
23.19		0.0568485
23.21		0.0568028
23.23		0.0567572
23.25		0.0567117
23.27		0.0566663
23.29		0.0566209
23.31		0.0565756
23.33		0.0565304
23.35		0.0564853
23.37		0.0564402
23.39		0.0563952
23.41		0.0563503
23.43		0.0563055
23.45		0.0562608
23.47		0.0562161
23.49		0.0561715
23.51		0.056127
23.53		0.0560825
23.55		0.0560381
23.57		0.0559938
23.59		0.0559496
23.61		0.0559055
23.63		0.0558614
23.65		0.0558174
23.67		0.0557734
23.69		0.0557296
23.71		0.0556858
23.73		0.0556421
23.75		0.0555984
23.77		0.0555549
23.79		0.0555114
23.81		0.0554679
23.83		0.0554246
23.85		0.0553813
23.87		0.0553381
23.89		0.0552949
23.91		0.0552519
23.93		0.0552089
23.95		0.0551659
23.97		0.0551231
23.99		0.0550803
24.01		0.0550376
24.03		0.0549949
24.05		0.0549524
24.07		0.0549099
24.09		0.0548674
24.11		0.054825
24.13		0.0547827
24.15		0.0547405
24.17		0.0546984
24.19		0.0546563
24.21		0.0546142
24.23		0.0545723
24.25		0.0545304
24.27		0.0544886
24.29		0.0544468
24.31		0.0544051
24.33		0.0543635
24.35		0.054322
24.37		0.0542805
24.39		0.0542391
24.41		0.0541977
24.43		0.0541564
24.45		0.0541152
24.47		0.0540741
24.49		0.054033
24.51		0.053992
24.53		0.053951
24.55		0.0539101
24.57		0.0538693
24.59		0.0538286
24.61		0.0537879
24.63		0.0537472
24.65		0.0537067
24.67		0.0536662
24.69		0.0536258
24.71		0.0535854
24.73		0.0535451
24.75		0.0535048
24.77		0.0534647
24.79		0.0534246
24.81		0.0533845
24.83		0.0533445
24.85		0.0533046
24.87		0.0532647
24.89		0.053225
24.91		0.0531852
24.93		0.0531456
24.95		0.0531059
24.97		0.0530664
24.99		0.0530269
25.01		0.0529875
25.03		0.0529481
25.05		0.0529088
25.07		0.0528696
25.09		0.0528304
25.11		0.0527913
25.13		0.0527523
25.15		0.0527133
25.17		0.0526744
25.19		0.0526355
25.21		0.0525967
25.23		0.0525579
25.25		0.0525193
25.27		0.0524806
25.29		0.0524421
25.31		0.0524036
25.33		0.0523651
25.35		0.0523267
25.37		0.0522884
25.39		0.0522501
25.41		0.0522119
25.43		0.0521738
25.45		0.0521357
25.47		0.0520977
25.49		0.0520597
25.51		0.0520218
25.53		0.0519839
25.55		0.0519461
25.57		0.0519084
25.59		0.0518707
25.61		0.0518331
25.63		0.0517955
25.65		0.051758
25.67		0.0517205
25.69		0.0516832
25.71		0.0516458
25.73		0.0516085
25.75		0.0515713
25.77		0.0515341
25.79		0.051497
25.81		0.05146
25.83		0.051423
25.85		0.0513861
25.87		0.0513492
25.89		0.0513123
25.91		0.0512756
25.93		0.0512389
25.95		0.0512022
25.97		0.0511656
25.99		0.051129
26.01		0.0510925
26.03		0.0510561
26.05		0.0510197
26.07		0.0509834
26.09		0.0509471
26.11		0.0509109
26.13		0.0508747
26.15		0.0508386
26.17		0.0508026
26.19		0.0507666
26.21		0.0507306
26.23		0.0506947
26.25		0.0506589
26.27		0.0506231
26.29		0.0505874
26.31		0.0505517
26.33		0.0505161
26.35		0.0504805
26.37		0.050445
26.39		0.0504095
26.41		0.0503741
26.43		0.0503387
26.45		0.0503034
26.47		0.0502681
26.49		0.0502329
26.51		0.0501978
26.53		0.0501627
26.55		0.0501276
26.57		0.0500926
26.59		0.0500577
26.61		0.0500228
26.63		0.049988
26.65		0.0499532
26.67		0.0499184
26.69		0.0498837
26.71		0.0498491
26.73		0.0498145
26.75		0.04978
26.77		0.0497455
26.79		0.0497111
26.81		0.0496767
26.83		0.0496424
26.85		0.0496081
26.87		0.0495738
26.89		0.0495397
26.91		0.0495055
26.93		0.0494714
26.95		0.0494374
26.97		0.0494034
26.99		0.0493695
27.01		0.0493356
27.03		0.0493018
27.05		0.049268
27.07		0.0492342
27.09		0.0492006
27.11		0.0491669
27.13		0.0491333
27.15		0.0490998
27.17		0.0490663
27.19		0.0490328
27.21		0.0489995
27.23		0.0489661
27.25		0.0489328
27.27		0.0488996
27.29		0.0488663
27.31		0.0488332
27.33		0.0488001
27.35		0.048767
27.37		0.048734
27.39		0.048701
27.41		0.0486681
27.43		0.0486353
27.45		0.0486024
27.47		0.0485697
27.49		0.0485369
27.51		0.0485042
27.53		0.0484716
27.55		0.048439
27.57		0.0484065
27.59		0.048374
27.61		0.0483415
27.63		0.0483091
27.65		0.0482768
27.67		0.0482444
27.69		0.0482122
27.71		0.0481799
27.73		0.0481478
27.75		0.0481156
27.77		0.0480836
27.79		0.0480515
27.81		0.0480195
27.83		0.0479876
27.85		0.0479557
27.87		0.0479238
27.89		0.047892
27.91		0.0478602
27.93		0.0478285
27.95		0.0477968
27.97		0.0477652
27.99		0.0477336
28.01		0.0477021
28.03		0.0476706
28.05		0.0476391
28.07		0.0476077
28.09		0.0475763
28.11		0.047545
28.13		0.0475137
28.15		0.0474825
28.17		0.0474513
28.19		0.0474201
28.21		0.047389
28.23		0.047358
28.25		0.0473269
28.27		0.047296
28.29		0.047265
28.31		0.0472341
28.33		0.0472033
28.35		0.0471725
28.37		0.0471417
28.39		0.047111
28.41		0.0470803
28.43		0.0470497
28.45		0.0470191
28.47		0.0469885
28.49		0.046958
28.51		0.0469276
28.53		0.0468971
28.55		0.0468668
28.57		0.0468364
28.59		0.0468061
28.61		0.0467759
28.63		0.0467457
28.65		0.0467155
28.67		0.0466853
28.69		0.0466553
28.71		0.0466252
28.73		0.0465952
28.75		0.0465652
28.77		0.0465353
28.79		0.0465054
28.81		0.0464756
28.83		0.0464458
28.85		0.046416
28.87		0.0463863
28.89		0.0463566
28.91		0.046327
28.93		0.0462974
28.95		0.0462678
28.97		0.0462383
28.99		0.0462088
29.01		0.0461794
29.03		0.04615
29.05		0.0461206
29.07		0.0460913
29.09		0.046062
29.11		0.0460328
29.13		0.0460036
29.15		0.0459744
29.17		0.0459453
29.19		0.0459162
29.21		0.0458871
29.23		0.0458581
29.25		0.0458292
29.27		0.0458002
29.29		0.0457714
29.31		0.0457425
29.33		0.0457137
29.35		0.0456849
29.37		0.0456562
29.39		0.0456275
29.41		0.0455988
29.43		0.0455702
29.45		0.0455416
29.47		0.0455131
29.49		0.0454846
29.51		0.0454561
29.53		0.0454277
29.55		0.0453993
29.57		0.045371
29.59		0.0453427
