tau [fm]		R_PiNS^-1
28.18		-0.0134376
28.185		-0.0134354
28.19		-0.0134332
28.195		-0.0134309
28.2		-0.0134287
28.205		-0.0134265
28.21		-0.0134243
28.215		-0.0134221
28.22		-0.0134199
28.225		-0.0134176
28.23		-0.0134154
28.235		-0.0134132
28.24		-0.013411
28.245		-0.0134088
28.25		-0.0134066
28.255		-0.0134044
28.26		-0.0134021
28.265		-0.0133999
28.27		-0.0133977
28.275		-0.0133955
28.28		-0.0133933
28.285		-0.0133911
28.29		-0.0133889
28.295		-0.0133867
28.3		-0.0133845
28.305		-0.0133823
28.31		-0.0133801
28.315		-0.0133779
28.32		-0.0133757
28.325		-0.0133735
28.33		-0.0133713
28.335		-0.0133691
28.34		-0.0133669
28.345		-0.0133647
28.35		-0.0133625
28.355		-0.0133603
28.36		-0.0133581
28.365		-0.0133559
28.37		-0.0133537
28.375		-0.0133515
28.38		-0.0133493
28.385		-0.0133471
28.39		-0.0133449
28.395		-0.0133428
28.4		-0.0133406
28.405		-0.0133384
28.41		-0.0133362
28.415		-0.013334
28.42		-0.0133318
28.425		-0.0133296
28.43		-0.0133275
28.435		-0.0133253
28.44		-0.0133231
28.445		-0.0133209
28.45		-0.0133187
28.455		-0.0133165
28.46		-0.0133144
28.465		-0.0133122
28.47		-0.01331
28.475		-0.0133078
28.48		-0.0133057
28.485		-0.0133035
28.49		-0.0133013
28.495		-0.0132991
28.5		-0.013297
28.505		-0.0132948
28.51		-0.0132926
28.515		-0.0132904
28.52		-0.0132883
28.525		-0.0132861
28.53		-0.0132839
28.535		-0.0132818
28.54		-0.0132796
28.545		-0.0132774
28.55		-0.0132753
28.555		-0.0132731
28.56		-0.0132709
28.565		-0.0132688
28.57		-0.0132666
28.575		-0.0132644
28.58		-0.0132623
28.585		-0.0132601
28.59		-0.013258
28.595		-0.0132558
28.6		-0.0132536
28.605		-0.0132515
28.61		-0.0132493
28.615		-0.0132472
28.62		-0.013245
28.625		-0.0132428
28.63		-0.0132407
28.635		-0.0132385
28.64		-0.0132364
28.645		-0.0132342
28.65		-0.0132321
28.655		-0.0132299
28.66		-0.0132278
28.665		-0.0132256
28.67		-0.0132235
28.675		-0.0132213
28.68		-0.0132192
28.685		-0.013217
28.69		-0.0132149
28.695		-0.0132128
28.7		-0.0132106
28.705		-0.0132085
28.71		-0.0132063
28.715		-0.0132042
28.72		-0.013202
28.725		-0.0131999
28.73		-0.0131978
28.735		-0.0131956
28.74		-0.0131935
28.745		-0.0131913
28.75		-0.0131892
28.755		-0.0131871
28.76		-0.0131849
28.765		-0.0131828
28.77		-0.0131807
28.775		-0.0131785
28.78		-0.0131764
28.785		-0.0131743
28.79		-0.0131721
28.795		-0.01317
28.8		-0.0131679
28.805		-0.0131658
28.81		-0.0131636
28.815		-0.0131615
28.82		-0.0131594
28.825		-0.0131572
28.83		-0.0131551
28.835		-0.013153
28.84		-0.0131509
28.845		-0.0131488
28.85		-0.0131466
28.855		-0.0131445
28.86		-0.0131424
28.865		-0.0131403
28.87		-0.0131381
28.875		-0.013136
28.88		-0.0131339
28.885		-0.0131318
28.89		-0.0131297
28.895		-0.0131276
28.9		-0.0131254
28.905		-0.0131233
28.91		-0.0131212
28.915		-0.0131191
28.92		-0.013117
28.925		-0.0131149
28.93		-0.0131128
28.935		-0.0131107
28.94		-0.0131086
28.945		-0.0131064
28.95		-0.0131043
28.955		-0.0131022
28.96		-0.0131001
28.965		-0.013098
28.97		-0.0130959
28.975		-0.0130938
28.98		-0.0130917
28.985		-0.0130896
28.99		-0.0130875
28.995		-0.0130854
29		-0.0130833
29.005		-0.0130812
29.01		-0.0130791
29.015		-0.013077
29.02		-0.0130749
29.025		-0.0130728
29.03		-0.0130707
29.035		-0.0130686
29.04		-0.0130665
29.045		-0.0130644
29.05		-0.0130623
29.055		-0.0130602
29.06		-0.0130582
29.065		-0.0130561
29.07		-0.013054
29.075		-0.0130519
29.08		-0.0130498
29.085		-0.0130477
29.09		-0.0130456
29.095		-0.0130435
29.1		-0.0130414
29.105		-0.0130394
29.11		-0.0130373
29.115		-0.0130352
29.12		-0.0130331
29.125		-0.013031
29.13		-0.0130289
29.135		-0.0130269
29.14		-0.0130248
29.145		-0.0130227
29.15		-0.0130206
29.155		-0.0130185
29.16		-0.0130165
29.165		-0.0130144
29.17		-0.0130123
29.175		-0.0130102
29.18		-0.0130082
29.185		-0.0130061
29.19		-0.013004
29.195		-0.0130019
29.2		-0.0129999
29.205		-0.0129978
29.21		-0.0129957
29.215		-0.0129936
29.22		-0.0129916
29.225		-0.0129895
29.23		-0.0129874
29.235		-0.0129854
29.24		-0.0129833
29.245		-0.0129812
29.25		-0.0129792
29.255		-0.0129771
29.26		-0.012975
29.265		-0.012973
29.27		-0.0129709
29.275		-0.0129689
29.28		-0.0129668
29.285		-0.0129647
29.29		-0.0129627
29.295		-0.0129606
29.3		-0.0129586
29.305		-0.0129565
29.31		-0.0129544
29.315		-0.0129524
29.32		-0.0129503
29.325		-0.0129483
29.33		-0.0129462
29.335		-0.0129442
29.34		-0.0129421
29.345		-0.0129401
29.35		-0.012938
29.355		-0.012936
29.36		-0.0129339
29.365		-0.0129319
29.37		-0.0129298
29.375		-0.0129278
29.38		-0.0129257
29.385		-0.0129237
29.39		-0.0129216
29.395		-0.0129196
29.4		-0.0129175
29.405		-0.0129155
29.41		-0.0129135
29.415		-0.0129114
29.42		-0.0129094
29.425		-0.0129073
29.43		-0.0129053
29.435		-0.0129032
29.44		-0.0129012
29.445		-0.0128992
29.45		-0.0128971
29.455		-0.0128951
29.46		-0.0128931
29.465		-0.012891
29.47		-0.012889
29.475		-0.012887
29.48		-0.0128849
29.485		-0.0128829
29.49		-0.0128809
29.495		-0.0128788
29.5		-0.0128768
29.505		-0.0128748
29.51		-0.0128727
29.515		-0.0128707
29.52		-0.0128687
29.525		-0.0128666
29.53		-0.0128646
29.535		-0.0128626
29.54		-0.0128606
29.545		-0.0128585
29.55		-0.0128565
29.555		-0.0128545
29.56		-0.0128525
29.565		-0.0128504
29.57		-0.0128484
29.575		-0.0128464
29.58		-0.0128444
29.585		-0.0128424
29.59		-0.0128403
29.595		-0.0128383
29.6		-0.0128363
29.605		-0.0128343
29.61		-0.0128323
29.615		-0.0128303
29.62		-0.0128283
29.625		-0.0128262
29.63		-0.0128242
29.635		-0.0128222
29.64		-0.0128202
29.645		-0.0128182
29.65		-0.0128162
29.655		-0.0128142
29.66		-0.0128122
29.665		-0.0128101
29.67		-0.0128081
29.675		-0.0128061
29.68		-0.0128041
29.685		-0.0128021
29.69		-0.0128001
29.695		-0.0127981
29.7		-0.0127961
29.705		-0.0127941
29.71		-0.0127921
29.715		-0.0127901
29.72		-0.0127881
29.725		-0.0127861
29.73		-0.0127841
29.735		-0.0127821
29.74		-0.0127801
29.745		-0.0127781
29.75		-0.0127761
29.755		-0.0127741
29.76		-0.0127721
29.765		-0.0127701
29.77		-0.0127681
29.775		-0.0127661
29.78		-0.0127641
29.785		-0.0127621
29.79		-0.0127601
29.795		-0.0127582
29.8		-0.0127562
29.805		-0.0127542
29.81		-0.0127522
29.815		-0.0127502
29.82		-0.0127482
29.825		-0.0127462
29.83		-0.0127442
29.835		-0.0127422
29.84		-0.0127403
29.845		-0.0127383
29.85		-0.0127363
29.855		-0.0127343
29.86		-0.0127323
29.865		-0.0127303
29.87		-0.0127284
29.875		-0.0127264
29.88		-0.0127244
29.885		-0.0127224
29.89		-0.0127204
29.895		-0.0127185
29.9		-0.0127165
29.905		-0.0127145
29.91		-0.0127125
29.915		-0.0127106
29.92		-0.0127086
29.925		-0.0127066
29.93		-0.0127046
29.935		-0.0127027
29.94		-0.0127007
29.945		-0.0126987
29.95		-0.0126967
29.955		-0.0126948
29.96		-0.0126928
29.965		-0.0126908
29.97		-0.0126889
29.975		-0.0126869
29.98		-0.0126849
29.985		-0.012683
29.99		-0.012681
29.995		-0.012679
30		-0.0126771
30.005		-0.0126751
30.01		-0.0126731
30.015		-0.0126712
30.02		-0.0126692
30.025		-0.0126672
30.03		-0.0126653
30.035		-0.0126633
30.04		-0.0126614
30.045		-0.0126594
30.05		-0.0126574
30.055		-0.0126555
30.06		-0.0126535
30.065		-0.0126516
30.07		-0.0126496
30.075		-0.0126477
30.08		-0.0126457
30.085		-0.0126438
30.09		-0.0126418
30.095		-0.0126399
30.1		-0.0126379
30.105		-0.0126359
30.11		-0.012634
30.115		-0.012632
30.12		-0.0126301
30.125		-0.0126281
30.13		-0.0126262
30.135		-0.0126243
30.14		-0.0126223
30.145		-0.0126204
30.15		-0.0126184
30.155		-0.0126165
30.16		-0.0126145
30.165		-0.0126126
30.17		-0.0126106
30.175		-0.0126087
30.18		-0.0126068
30.185		-0.0126048
30.19		-0.0126029
30.195		-0.0126009
30.2		-0.012599
30.205		-0.0125971
30.21		-0.0125951
30.215		-0.0125932
30.22		-0.0125912
30.225		-0.0125893
30.23		-0.0125874
30.235		-0.0125854
30.24		-0.0125835
30.245		-0.0125816
30.25		-0.0125796
30.255		-0.0125777
30.26		-0.0125758
30.265		-0.0125738
30.27		-0.0125719
30.275		-0.01257
30.28		-0.012568
30.285		-0.0125661
30.29		-0.0125642
30.295		-0.0125623
30.3		-0.0125603
30.305		-0.0125584
30.31		-0.0125565
30.315		-0.0125546
30.32		-0.0125526
30.325		-0.0125507
30.33		-0.0125488
30.335		-0.0125469
30.34		-0.0125449
30.345		-0.012543
30.35		-0.0125411
30.355		-0.0125392
30.36		-0.0125373
30.365		-0.0125353
30.37		-0.0125334
30.375		-0.0125315
30.38		-0.0125296
30.385		-0.0125277
30.39		-0.0125258
30.395		-0.0125238
30.4		-0.0125219
30.405		-0.01252
30.41		-0.0125181
30.415		-0.0125162
30.42		-0.0125143
30.425		-0.0125124
30.43		-0.0125105
30.435		-0.0125086
30.44		-0.0125066
30.445		-0.0125047
30.45		-0.0125028
30.455		-0.0125009
30.46		-0.012499
30.465		-0.0124971
30.47		-0.0124952
30.475		-0.0124933
30.48		-0.0124914
30.485		-0.0124895
30.49		-0.0124876
30.495		-0.0124857
30.5		-0.0124838
30.505		-0.0124819
30.51		-0.01248
30.515		-0.0124781
30.52		-0.0124762
30.525		-0.0124743
30.53		-0.0124724
30.535		-0.0124705
30.54		-0.0124686
30.545		-0.0124667
30.55		-0.0124648
30.555		-0.0124629
30.56		-0.012461
30.565		-0.0124591
30.57		-0.0124572
30.575		-0.0124553
30.58		-0.0124534
30.585		-0.0124515
30.59		-0.0124496
30.595		-0.0124478
30.6		-0.0124459
30.605		-0.012444
30.61		-0.0124421
30.615		-0.0124402
30.62		-0.0124383
30.625		-0.0124364
30.63		-0.0124345
30.635		-0.0124327
30.64		-0.0124308
30.645		-0.0124289
30.65		-0.012427
30.655		-0.0124251
30.66		-0.0124232
30.665		-0.0124214
30.67		-0.0124195
30.675		-0.0124176
30.68		-0.0124157
30.685		-0.0124138
30.69		-0.012412
30.695		-0.0124101
30.7		-0.0124082
30.705		-0.0124063
30.71		-0.0124044
30.715		-0.0124026
30.72		-0.0124007
30.725		-0.0123988
30.73		-0.0123969
30.735		-0.0123951
30.74		-0.0123932
30.745		-0.0123913
30.75		-0.0123895
30.755		-0.0123876
30.76		-0.0123857
30.765		-0.0123838
30.77		-0.012382
30.775		-0.0123801
30.78		-0.0123782
30.785		-0.0123764
30.79		-0.0123745
30.795		-0.0123726
30.8		-0.0123708
30.805		-0.0123689
30.81		-0.012367
30.815		-0.0123652
30.82		-0.0123633
30.825		-0.0123615
30.83		-0.0123596
30.835		-0.0123577
30.84		-0.0123559
30.845		-0.012354
30.85		-0.0123521
30.855		-0.0123503
30.86		-0.0123484
30.865		-0.0123466
30.87		-0.0123447
30.875		-0.0123429
30.88		-0.012341
30.885		-0.0123391
30.89		-0.0123373
30.895		-0.0123354
30.9		-0.0123336
30.905		-0.0123317
30.91		-0.0123299
30.915		-0.012328
30.92		-0.0123262
30.925		-0.0123243
30.93		-0.0123225
30.935		-0.0123206
30.94		-0.0123188
30.945		-0.0123169
30.95		-0.0123151
30.955		-0.0123132
30.96		-0.0123114
30.965		-0.0123095
30.97		-0.0123077
30.975		-0.0123058
30.98		-0.012304
30.985		-0.0123022
30.99		-0.0123003
30.995		-0.0122985
31		-0.0122966
31.005		-0.0122948
31.01		-0.0122929
31.015		-0.0122911
31.02		-0.0122893
31.025		-0.0122874
31.03		-0.0122856
31.035		-0.0122838
31.04		-0.0122819
31.045		-0.0122801
31.05		-0.0122782
31.055		-0.0122764
31.06		-0.0122746
31.065		-0.0122727
31.07		-0.0122709
31.075		-0.0122691
31.08		-0.0122672
31.085		-0.0122654
31.09		-0.0122636
31.095		-0.0122617
31.1		-0.0122599
31.105		-0.0122581
31.11		-0.0122563
31.115		-0.0122544
31.12		-0.0122526
31.125		-0.0122508
31.13		-0.0122489
31.135		-0.0122471
31.14		-0.0122453
31.145		-0.0122435
31.15		-0.0122416
31.155		-0.0122398
31.16		-0.012238
31.165		-0.0122362
31.17		-0.0122343
31.175		-0.0122325
31.18		-0.0122307
31.185		-0.0122289
31.19		-0.0122271
31.195		-0.0122252
31.2		-0.0122234
31.205		-0.0122216
31.21		-0.0122198
31.215		-0.012218
31.22		-0.0122162
31.225		-0.0122143
31.23		-0.0122125
31.235		-0.0122107
31.24		-0.0122089
31.245		-0.0122071
31.25		-0.0122053
31.255		-0.0122035
31.26		-0.0122016
31.265		-0.0121998
31.27		-0.012198
31.275		-0.0121962
31.28		-0.0121944
31.285		-0.0121926
31.29		-0.0121908
31.295		-0.012189
31.3		-0.0121872
31.305		-0.0121854
31.31		-0.0121836
31.315		-0.0121817
31.32		-0.0121799
31.325		-0.0121781
31.33		-0.0121763
31.335		-0.0121745
31.34		-0.0121727
31.345		-0.0121709
31.35		-0.0121691
31.355		-0.0121673
31.36		-0.0121655
31.365		-0.0121637
31.37		-0.0121619
31.375		-0.0121601
31.38		-0.0121583
31.385		-0.0121565
31.39		-0.0121547
31.395		-0.0121529
31.4		-0.0121511
31.405		-0.0121493
31.41		-0.0121475
31.415		-0.0121457
31.42		-0.012144
31.425		-0.0121422
31.43		-0.0121404
31.435		-0.0121386
31.44		-0.0121368
31.445		-0.012135
31.45		-0.0121332
31.455		-0.0121314
31.46		-0.0121296
31.465		-0.0121278
31.47		-0.012126
31.475		-0.0121243
31.48		-0.0121225
31.485		-0.0121207
31.49		-0.0121189
31.495		-0.0121171
31.5		-0.0121153
31.505		-0.0121135
31.51		-0.0121118
31.515		-0.01211
31.52		-0.0121082
31.525		-0.0121064
31.53		-0.0121046
31.535		-0.0121028
31.54		-0.0121011
31.545		-0.0120993
31.55		-0.0120975
31.555		-0.0120957
31.56		-0.012094
31.565		-0.0120922
31.57		-0.0120904
31.575		-0.0120886
31.58		-0.0120868
31.585		-0.0120851
31.59		-0.0120833
31.595		-0.0120815
31.6		-0.0120797
31.605		-0.012078
31.61		-0.0120762
31.615		-0.0120744
31.62		-0.0120727
31.625		-0.0120709
31.63		-0.0120691
31.635		-0.0120673
31.64		-0.0120656
31.645		-0.0120638
31.65		-0.012062
31.655		-0.0120603
31.66		-0.0120585
31.665		-0.0120567
31.67		-0.012055
31.675		-0.0120532
31.68		-0.0120514
31.685		-0.0120497
31.69		-0.0120479
31.695		-0.0120461
31.7		-0.0120444
31.705		-0.0120426
31.71		-0.0120409
31.715		-0.0120391
31.72		-0.0120373
31.725		-0.0120356
31.73		-0.0120338
31.735		-0.0120321
31.74		-0.0120303
31.745		-0.0120285
31.75		-0.0120268
31.755		-0.012025
31.76		-0.0120233
31.765		-0.0120215
31.77		-0.0120198
31.775		-0.012018
31.78		-0.0120163
31.785		-0.0120145
31.79		-0.0120127
31.795		-0.012011
31.8		-0.0120092
31.805		-0.0120075
31.81		-0.0120057
31.815		-0.012004
31.82		-0.0120022
31.825		-0.0120005
31.83		-0.0119987
31.835		-0.011997
31.84		-0.0119952
31.845		-0.0119935
31.85		-0.0119917
31.855		-0.01199
31.86		-0.0119883
31.865		-0.0119865
31.87		-0.0119848
31.875		-0.011983
31.88		-0.0119813
31.885		-0.0119795
31.89		-0.0119778
31.895		-0.0119761
31.9		-0.0119743
31.905		-0.0119726
31.91		-0.0119708
31.915		-0.0119691
31.92		-0.0119674
31.925		-0.0119656
31.93		-0.0119639
31.935		-0.0119621
31.94		-0.0119604
31.945		-0.0119587
31.95		-0.0119569
31.955		-0.0119552
31.96		-0.0119535
31.965		-0.0119517
31.97		-0.01195
31.975		-0.0119483
31.98		-0.0119465
31.985		-0.0119448
31.99		-0.0119431
31.995		-0.0119413
32		-0.0119396
32.005		-0.0119379
32.01		-0.0119361
32.015		-0.0119344
32.02		-0.0119327
32.025		-0.011931
32.03		-0.0119292
32.035		-0.0119275
32.04		-0.0119258
32.045		-0.011924
32.05		-0.0119223
32.055		-0.0119206
32.06		-0.0119189
32.065		-0.0119172
32.07		-0.0119154
32.075		-0.0119137
32.08		-0.011912
32.085		-0.0119103
32.09		-0.0119085
32.095		-0.0119068
32.1		-0.0119051
32.105		-0.0119034
32.11		-0.0119017
32.115		-0.0118999
32.12		-0.0118982
32.125		-0.0118965
32.13		-0.0118948
32.135		-0.0118931
32.14		-0.0118914
32.145		-0.0118896
32.15		-0.0118879
32.155		-0.0118862
32.16		-0.0118845
32.165		-0.0118828
32.17		-0.0118811
32.175		-0.0118794
32.18		-0.0118777
32.185		-0.0118759
32.19		-0.0118742
32.195		-0.0118725
32.2		-0.0118708
32.205		-0.0118691
32.21		-0.0118674
32.215		-0.0118657
32.22		-0.011864
32.225		-0.0118623
32.23		-0.0118606
32.235		-0.0118589
32.24		-0.0118572
32.245		-0.0118555
32.25		-0.0118537
32.255		-0.011852
32.26		-0.0118503
32.265		-0.0118486
32.27		-0.0118469
32.275		-0.0118452
32.28		-0.0118435
32.285		-0.0118418
32.29		-0.0118401
32.295		-0.0118384
32.3		-0.0118367
32.305		-0.011835
32.31		-0.0118333
32.315		-0.0118316
32.32		-0.0118299
32.325		-0.0118282
32.33		-0.0118265
32.335		-0.0118249
32.34		-0.0118232
32.345		-0.0118215
32.35		-0.0118198
32.355		-0.0118181
32.36		-0.0118164
32.365		-0.0118147
32.37		-0.011813
32.375		-0.0118113
32.38		-0.0118096
32.385		-0.0118079
32.39		-0.0118062
32.395		-0.0118045
32.4		-0.0118029
32.405		-0.0118012
32.41		-0.0117995
32.415		-0.0117978
32.42		-0.0117961
32.425		-0.0117944
32.43		-0.0117927
32.435		-0.0117911
32.44		-0.0117894
32.445		-0.0117877
32.45		-0.011786
32.455		-0.0117843
32.46		-0.0117826
32.465		-0.011781
32.47		-0.0117793
32.475		-0.0117776
32.48		-0.0117759
32.485		-0.0117742
32.49		-0.0117725
32.495		-0.0117709
32.5		-0.0117692
32.505		-0.0117675
32.51		-0.0117658
32.515		-0.0117642
32.52		-0.0117625
32.525		-0.0117608
32.53		-0.0117591
32.535		-0.0117575
32.54		-0.0117558
32.545		-0.0117541
32.55		-0.0117524
32.555		-0.0117508
32.56		-0.0117491
32.565		-0.0117474
32.57		-0.0117457
32.575		-0.0117441
32.58		-0.0117424
32.585		-0.0117407
32.59		-0.0117391
32.595		-0.0117374
32.6		-0.0117357
32.605		-0.0117341
32.61		-0.0117324
32.615		-0.0117307
32.62		-0.0117291
32.625		-0.0117274
32.63		-0.0117257
32.635		-0.0117241
32.64		-0.0117224
32.645		-0.0117207
32.65		-0.0117191
32.655		-0.0117174
32.66		-0.0117157
32.665		-0.0117141
32.67		-0.0117124
32.675		-0.0117108
32.68		-0.0117091
32.685		-0.0117074
32.69		-0.0117058
32.695		-0.0117041
32.7		-0.0117025
32.705		-0.0117008
32.71		-0.0116991
32.715		-0.0116975
32.72		-0.0116958
32.725		-0.0116942
32.73		-0.0116925
32.735		-0.0116909
32.74		-0.0116892
32.745		-0.0116876
32.75		-0.0116859
32.755		-0.0116843
32.76		-0.0116826
32.765		-0.0116809
32.77		-0.0116793
32.775		-0.0116776
32.78		-0.011676
32.785		-0.0116743
32.79		-0.0116727
32.795		-0.011671
32.8		-0.0116694
32.805		-0.0116677
32.81		-0.0116661
32.815		-0.0116645
32.82		-0.0116628
32.825		-0.0116612
32.83		-0.0116595
32.835		-0.0116579
32.84		-0.0116562
32.845		-0.0116546
32.85		-0.0116529
32.855		-0.0116513
32.86		-0.0116497
32.865		-0.011648
32.87		-0.0116464
32.875		-0.0116447
32.88		-0.0116431
32.885		-0.0116414
32.89		-0.0116398
32.895		-0.0116382
32.9		-0.0116365
32.905		-0.0116349
32.91		-0.0116333
32.915		-0.0116316
32.92		-0.01163
32.925		-0.0116283
32.93		-0.0116267
32.935		-0.0116251
32.94		-0.0116234
32.945		-0.0116218
32.95		-0.0116202
32.955		-0.0116185
32.96		-0.0116169
32.965		-0.0116153
32.97		-0.0116136
32.975		-0.011612
32.98		-0.0116104
32.985		-0.0116087
32.99		-0.0116071
32.995		-0.0116055
33		-0.0116039
33.005		-0.0116022
33.01		-0.0116006
33.015		-0.011599
33.02		-0.0115973
33.025		-0.0115957
33.03		-0.0115941
33.035		-0.0115925
33.04		-0.0115908
33.045		-0.0115892
33.05		-0.0115876
33.055		-0.011586
33.06		-0.0115844
33.065		-0.0115827
33.07		-0.0115811
33.075		-0.0115795
33.08		-0.0115779
33.085		-0.0115762
33.09		-0.0115746
33.095		-0.011573
33.1		-0.0115714
33.105		-0.0115698
33.11		-0.0115681
33.115		-0.0115665
33.12		-0.0115649
33.125		-0.0115633
33.13		-0.0115617
33.135		-0.0115601
33.14		-0.0115584
33.145		-0.0115568
33.15		-0.0115552
33.155		-0.0115536
33.16		-0.011552
33.165		-0.0115504
33.17		-0.0115488
33.175		-0.0115472
33.18		-0.0115455
33.185		-0.0115439
33.19		-0.0115423
33.195		-0.0115407
33.2		-0.0115391
33.205		-0.0115375
33.21		-0.0115359
33.215		-0.0115343
33.22		-0.0115327
33.225		-0.0115311
33.23		-0.0115295
33.235		-0.0115278
33.24		-0.0115262
33.245		-0.0115246
33.25		-0.011523
33.255		-0.0115214
33.26		-0.0115198
33.265		-0.0115182
33.27		-0.0115166
33.275		-0.011515
33.28		-0.0115134
33.285		-0.0115118
33.29		-0.0115102
33.295		-0.0115086
33.3		-0.011507
33.305		-0.0115054
33.31		-0.0115038
33.315		-0.0115022
33.32		-0.0115006
33.325		-0.011499
33.33		-0.0114974
33.335		-0.0114958
33.34		-0.0114942
33.345		-0.0114926
33.35		-0.011491
33.355		-0.0114894
33.36		-0.0114878
33.365		-0.0114862
33.37		-0.0114847
33.375		-0.0114831
33.38		-0.0114815
33.385		-0.0114799
33.39		-0.0114783
33.395		-0.0114767
33.4		-0.0114751
33.405		-0.0114735
33.41		-0.0114719
33.415		-0.0114703
33.42		-0.0114687
33.425		-0.0114672
33.43		-0.0114656
33.435		-0.011464
33.44		-0.0114624
33.445		-0.0114608
33.45		-0.0114592
33.455		-0.0114576
33.46		-0.0114561
33.465		-0.0114545
33.47		-0.0114529
33.475		-0.0114513
33.48		-0.0114497
33.485		-0.0114481
33.49		-0.0114465
33.495		-0.011445
33.5		-0.0114434
33.505		-0.0114418
33.51		-0.0114402
33.515		-0.0114386
33.52		-0.0114371
33.525		-0.0114355
33.53		-0.0114339
33.535		-0.0114323
33.54		-0.0114308
33.545		-0.0114292
33.55		-0.0114276
33.555		-0.011426
33.56		-0.0114244
33.565		-0.0114229
33.57		-0.0114213
33.575		-0.0114197
33.58		-0.0114181
33.585		-0.0114166
33.59		-0.011415
33.595		-0.0114134
33.6		-0.0114119
33.605		-0.0114103
33.61		-0.0114087
33.615		-0.0114071
33.62		-0.0114056
33.625		-0.011404
33.63		-0.0114024
33.635		-0.0114009
33.64		-0.0113993
33.645		-0.0113977
33.65		-0.0113962
33.655		-0.0113946
33.66		-0.011393
33.665		-0.0113915
33.67		-0.0113899
33.675		-0.0113883
33.68		-0.0113868
33.685		-0.0113852
33.69		-0.0113836
33.695		-0.0113821
33.7		-0.0113805
33.705		-0.0113789
33.71		-0.0113774
33.715		-0.0113758
33.72		-0.0113743
33.725		-0.0113727
33.73		-0.0113711
33.735		-0.0113696
33.74		-0.011368
33.745		-0.0113665
33.75		-0.0113649
33.755		-0.0113633
33.76		-0.0113618
33.765		-0.0113602
33.77		-0.0113587
33.775		-0.0113571
33.78		-0.0113556
33.785		-0.011354
33.79		-0.0113525
33.795		-0.0113509
33.8		-0.0113493
33.805		-0.0113478
33.81		-0.0113462
33.815		-0.0113447
33.82		-0.0113431
33.825		-0.0113416
33.83		-0.01134
33.835		-0.0113385
33.84		-0.0113369
33.845		-0.0113354
33.85		-0.0113338
33.855		-0.0113323
33.86		-0.0113307
33.865		-0.0113292
33.87		-0.0113276
33.875		-0.0113261
33.88		-0.0113245
33.885		-0.011323
33.89		-0.0113215
33.895		-0.0113199
33.9		-0.0113184
33.905		-0.0113168
33.91		-0.0113153
33.915		-0.0113137
33.92		-0.0113122
33.925		-0.0113106
33.93		-0.0113091
33.935		-0.0113076
33.94		-0.011306
33.945		-0.0113045
33.95		-0.0113029
33.955		-0.0113014
33.96		-0.0112999
33.965		-0.0112983
33.97		-0.0112968
33.975		-0.0112952
33.98		-0.0112937
33.985		-0.0112922
33.99		-0.0112906
33.995		-0.0112891
34		-0.0112876
34.005		-0.011286
34.01		-0.0112845
34.015		-0.011283
34.02		-0.0112814
34.025		-0.0112799
34.03		-0.0112783
34.035		-0.0112768
34.04		-0.0112753
34.045		-0.0112738
34.05		-0.0112722
34.055		-0.0112707
34.06		-0.0112692
34.065		-0.0112676
34.07		-0.0112661
34.075		-0.0112646
34.08		-0.011263
34.085		-0.0112615
34.09		-0.01126
34.095		-0.0112585
34.1		-0.0112569
34.105		-0.0112554
34.11		-0.0112539
34.115		-0.0112524
34.12		-0.0112508
34.125		-0.0112493
34.13		-0.0112478
34.135		-0.0112463
34.14		-0.0112447
34.145		-0.0112432
34.15		-0.0112417
34.155		-0.0112402
34.16		-0.0112386
34.165		-0.0112371
34.17		-0.0112356
34.175		-0.0112341
34.18		-0.0112326
34.185		-0.011231
34.19		-0.0112295
34.195		-0.011228
34.2		-0.0112265
34.205		-0.011225
34.21		-0.0112234
34.215		-0.0112219
34.22		-0.0112204
34.225		-0.0112189
34.23		-0.0112174
34.235		-0.0112159
34.24		-0.0112143
34.245		-0.0112128
34.25		-0.0112113
34.255		-0.0112098
34.26		-0.0112083
34.265		-0.0112068
34.27		-0.0112053
34.275		-0.0112038
34.28		-0.0112022
34.285		-0.0112007
34.29		-0.0111992
34.295		-0.0111977
34.3		-0.0111962
34.305		-0.0111947
34.31		-0.0111932
34.315		-0.0111917
34.32		-0.0111902
34.325		-0.0111887
34.33		-0.0111872
34.335		-0.0111856
34.34		-0.0111841
34.345		-0.0111826
34.35		-0.0111811
34.355		-0.0111796
34.36		-0.0111781
34.365		-0.0111766
34.37		-0.0111751
34.375		-0.0111736
34.38		-0.0111721
34.385		-0.0111706
34.39		-0.0111691
34.395		-0.0111676
34.4		-0.0111661
34.405		-0.0111646
34.41		-0.0111631
34.415		-0.0111616
34.42		-0.0111601
34.425		-0.0111586
34.43		-0.0111571
34.435		-0.0111556
34.44		-0.0111541
34.445		-0.0111526
34.45		-0.0111511
34.455		-0.0111496
34.46		-0.0111481
34.465		-0.0111466
34.47		-0.0111451
34.475		-0.0111436
34.48		-0.0111421
34.485		-0.0111407
34.49		-0.0111392
34.495		-0.0111377
34.5		-0.0111362
34.505		-0.0111347
34.51		-0.0111332
34.515		-0.0111317
34.52		-0.0111302
34.525		-0.0111287
34.53		-0.0111272
34.535		-0.0111257
34.54		-0.0111242
34.545		-0.0111228
34.55		-0.0111213
34.555		-0.0111198
34.56		-0.0111183
34.565		-0.0111168
34.57		-0.0111153
34.575		-0.0111138
34.58		-0.0111124
34.585		-0.0111109
