tau [fm]		R_PiNS^-1
7.73		-0.0486853
7.75		-0.0485297
7.77		-0.0483756
7.79		-0.0482229
7.81		-0.0480714
7.83		-0.0479214
7.85		-0.0477726
7.87		-0.047625
7.89		-0.0474788
7.91		-0.0473338
7.93		-0.04719
7.95		-0.0470474
7.97		-0.046906
7.99		-0.0467658
8.01		-0.0466267
8.03		-0.0464887
8.05		-0.0463519
8.07		-0.0462162
8.09		-0.0460815
8.11		-0.0459479
8.13		-0.0458154
8.15		-0.0456838
8.17		-0.0455534
8.19		-0.0454239
8.21		-0.0452954
8.23		-0.0451679
8.25		-0.0450413
8.27		-0.0449157
8.29		-0.044791
8.31		-0.0446673
8.33		-0.0445444
8.35		-0.0444225
8.37		-0.0443014
8.39		-0.0441813
8.41		-0.0440619
8.43		-0.0439435
8.45		-0.0438258
8.47		-0.043709
8.49		-0.0435931
8.51		-0.0434779
8.53		-0.0433635
8.55		-0.0432499
8.57		-0.0431371
8.59		-0.043025
8.61		-0.0429137
8.63		-0.0428032
8.65		-0.0426933
8.67		-0.0425842
8.69		-0.0424759
8.71		-0.0423682
8.73		-0.0422612
8.75		-0.042155
8.77		-0.0420494
8.79		-0.0419445
8.81		-0.0418402
8.83		-0.0417366
8.85		-0.0416337
8.87		-0.0415314
8.89		-0.0414298
8.91		-0.0413288
8.93		-0.0412284
8.95		-0.0411286
8.97		-0.0410294
8.99		-0.0409308
9.01		-0.0408328
9.03		-0.0407354
9.05		-0.0406386
9.07		-0.0405424
9.09		-0.0404467
9.11		-0.0403516
9.13		-0.040257
9.15		-0.040163
9.17		-0.0400696
9.19		-0.0399766
9.21		-0.0398843
9.23		-0.0397924
9.25		-0.039701
9.27		-0.0396102
9.29		-0.0395199
9.31		-0.0394301
9.33		-0.0393408
9.35		-0.0392519
9.37		-0.0391636
9.39		-0.0390758
9.41		-0.0389884
9.43		-0.0389015
9.45		-0.0388151
9.47		-0.0387291
9.49		-0.0386436
9.51		-0.0385585
9.53		-0.038474
9.55		-0.0383898
9.57		-0.0383061
9.59		-0.0382228
9.61		-0.03814
9.63		-0.0380576
9.65		-0.0379756
9.67		-0.0378941
9.69		-0.0378129
9.71		-0.0377322
9.73		-0.0376519
9.75		-0.037572
9.77		-0.0374925
9.79		-0.0374134
9.81		-0.0373347
9.83		-0.0372563
9.85		-0.0371784
9.87		-0.0371009
9.89		-0.0370237
9.91		-0.0369469
9.93		-0.0368705
9.95		-0.0367945
9.97		-0.0367188
9.99		-0.0366435
10.01		-0.0365685
10.03		-0.0364939
10.05		-0.0364197
10.07		-0.0363458
10.09		-0.0362723
10.11		-0.0361991
10.13		-0.0361262
10.15		-0.0360537
10.17		-0.0359816
10.19		-0.0359097
10.21		-0.0358382
10.23		-0.0357671
10.25		-0.0356962
10.27		-0.0356257
10.29		-0.0355555
10.31		-0.0354856
10.33		-0.0354161
10.35		-0.0353468
10.37		-0.0352779
10.39		-0.0352092
10.41		-0.0351409
10.43		-0.0350729
10.45		-0.0350052
10.47		-0.0349378
10.49		-0.0348706
10.51		-0.0348038
10.53		-0.0347373
10.55		-0.034671
10.57		-0.034605
10.59		-0.0345394
10.61		-0.034474
10.63		-0.0344089
10.65		-0.034344
10.67		-0.0342795
10.69		-0.0342152
10.71		-0.0341512
10.73		-0.0340875
10.75		-0.034024
10.77		-0.0339608
10.79		-0.0338978
10.81		-0.0338352
10.83		-0.0337728
10.85		-0.0337106
10.87		-0.0336487
10.89		-0.0335871
10.91		-0.0335257
10.93		-0.0334645
10.95		-0.0334037
10.97		-0.033343
10.99		-0.0332826
11.01		-0.0332225
11.03		-0.0331626
11.05		-0.0331029
11.07		-0.0330435
11.09		-0.0329843
11.11		-0.0329254
11.13		-0.0328667
11.15		-0.0328082
11.17		-0.0327499
11.19		-0.0326919
11.21		-0.0326341
11.23		-0.0325766
11.25		-0.0325192
11.27		-0.0324621
11.29		-0.0324052
11.31		-0.0323486
11.33		-0.0322921
11.35		-0.0322359
11.37		-0.0321799
11.39		-0.0321241
11.41		-0.0320685
11.43		-0.0320131
11.45		-0.031958
11.47		-0.031903
11.49		-0.0318483
11.51		-0.0317937
11.53		-0.0317394
11.55		-0.0316853
11.57		-0.0316313
11.59		-0.0315776
11.61		-0.0315241
11.63		-0.0314708
11.65		-0.0314177
11.67		-0.0313647
11.69		-0.031312
11.71		-0.0312595
11.73		-0.0312071
11.75		-0.031155
11.77		-0.031103
11.79		-0.0310513
11.81		-0.0309997
11.83		-0.0309483
11.85		-0.0308971
11.87		-0.0308461
11.89		-0.0307952
11.91		-0.0307446
11.93		-0.0306941
11.95		-0.0306438
11.97		-0.0305937
11.99		-0.0305438
12.01		-0.030494
12.03		-0.0304445
12.05		-0.030395
12.07		-0.0303458
12.09		-0.0302968
12.11		-0.0302479
12.13		-0.0301992
12.15		-0.0301506
12.17		-0.0301023
12.19		-0.0300541
12.21		-0.030006
12.23		-0.0299582
12.25		-0.0299105
12.27		-0.0298629
12.29		-0.0298156
12.31		-0.0297684
12.33		-0.0297213
12.35		-0.0296744
12.37		-0.0296277
12.39		-0.0295811
12.41		-0.0295347
12.43		-0.0294885
12.45		-0.0294424
12.47		-0.0293965
12.49		-0.0293507
12.51		-0.0293051
12.53		-0.0292596
12.55		-0.0292143
12.57		-0.0291691
12.59		-0.0291241
12.61		-0.0290792
12.63		-0.0290345
12.65		-0.0289899
12.67		-0.0289455
12.69		-0.0289012
12.71		-0.0288571
12.73		-0.0288131
12.75		-0.0287693
12.77		-0.0287256
12.79		-0.028682
12.81		-0.0286386
12.83		-0.0285953
12.85		-0.0285522
12.87		-0.0285092
12.89		-0.0284664
12.91		-0.0284237
12.93		-0.0283811
12.95		-0.0283386
12.97		-0.0282963
12.99		-0.0282542
13.01		-0.0282121
13.03		-0.0281703
13.05		-0.0281285
13.07		-0.0280869
13.09		-0.0280454
13.11		-0.028004
13.13		-0.0279628
13.15		-0.0279217
13.17		-0.0278807
13.19		-0.0278399
13.21		-0.0277991
13.23		-0.0277585
13.25		-0.0277181
13.27		-0.0276777
13.29		-0.0276375
13.31		-0.0275975
13.33		-0.0275575
13.35		-0.0275177
13.37		-0.027478
13.39		-0.0274384
13.41		-0.0273989
13.43		-0.0273595
13.45		-0.0273203
13.47		-0.0272812
13.49		-0.0272422
13.51		-0.0272034
13.53		-0.0271646
13.55		-0.027126
13.57		-0.0270875
13.59		-0.0270491
13.61		-0.0270108
13.63		-0.0269726
13.65		-0.0269346
13.67		-0.0268967
13.69		-0.0268588
13.71		-0.0268211
13.73		-0.0267836
13.75		-0.0267461
13.77		-0.0267087
13.79		-0.0266715
13.81		-0.0266343
13.83		-0.0265973
13.85		-0.0265603
13.87		-0.0265235
13.89		-0.0264868
13.91		-0.0264502
13.93		-0.0264137
13.95		-0.0263774
13.97		-0.0263411
13.99		-0.0263049
14.01		-0.0262688
14.03		-0.0262329
14.05		-0.026197
14.07		-0.0261613
14.09		-0.0261256
14.11		-0.0260901
14.13		-0.0260547
14.15		-0.0260193
14.17		-0.0259841
14.19		-0.025949
14.21		-0.0259139
14.23		-0.025879
14.25		-0.0258442
14.27		-0.0258094
14.29		-0.0257748
14.31		-0.0257403
14.33		-0.0257058
14.35		-0.0256715
14.37		-0.0256373
14.39		-0.0256031
14.41		-0.0255691
14.43		-0.0255351
14.45		-0.0255013
14.47		-0.0254675
14.49		-0.0254339
14.51		-0.0254003
14.53		-0.0253668
14.55		-0.0253335
14.57		-0.0253002
14.59		-0.025267
14.61		-0.0252339
14.63		-0.0252009
14.65		-0.025168
14.67		-0.0251351
14.69		-0.0251024
14.71		-0.0250698
14.73		-0.0250372
14.75		-0.0250047
14.77		-0.0249724
14.79		-0.0249401
14.81		-0.0249079
14.83		-0.0248758
14.85		-0.0248438
14.87		-0.0248118
14.89		-0.02478
14.91		-0.0247482
14.93		-0.0247166
14.95		-0.024685
14.97		-0.0246535
14.99		-0.024622
15.01		-0.0245908
15.03		-0.0245595
15.05		-0.0245283
15.07		-0.0244973
15.09		-0.0244663
15.11		-0.0244354
15.13		-0.0244045
15.15		-0.0243738
15.17		-0.0243431
15.19		-0.0243125
15.21		-0.024282
15.23		-0.0242516
15.25		-0.0242213
15.27		-0.024191
15.29		-0.0241609
15.31		-0.0241308
15.33		-0.0241007
15.35		-0.0240708
15.37		-0.0240409
15.39		-0.0240112
15.41		-0.0239815
15.43		-0.0239518
15.45		-0.0239223
15.47		-0.0238928
15.49		-0.0238634
15.51		-0.0238341
15.53		-0.0238049
15.55		-0.0237757
15.57		-0.0237466
15.59		-0.0237176
15.61		-0.0236887
15.63		-0.0236598
15.65		-0.023631
15.67		-0.0236023
15.69		-0.0235737
15.71		-0.0235451
15.73		-0.0235166
15.75		-0.0234882
15.77		-0.0234599
15.79		-0.0234316
15.81		-0.0234034
15.83		-0.0233753
15.85		-0.0233472
15.87		-0.0233192
15.89		-0.0232913
15.91		-0.0232635
15.93		-0.0232357
15.95		-0.023208
15.97		-0.0231803
15.99		-0.0231528
16.01		-0.0231253
16.03		-0.0230979
16.05		-0.0230705
16.07		-0.0230432
16.09		-0.023016
16.11		-0.0229888
16.13		-0.0229618
16.15		-0.0229347
16.17		-0.0229078
16.19		-0.0228809
16.21		-0.0228541
16.23		-0.0228274
16.25		-0.0228007
16.27		-0.0227741
16.29		-0.0227475
16.31		-0.022721
16.33		-0.0226946
16.35		-0.0226682
16.37		-0.022642
16.39		-0.0226157
16.41		-0.0225896
16.43		-0.0225635
16.45		-0.0225374
16.47		-0.0225115
16.49		-0.0224856
16.51		-0.0224597
16.53		-0.0224339
16.55		-0.0224082
16.57		-0.0223826
16.59		-0.022357
16.61		-0.0223315
16.63		-0.022306
16.65		-0.0222806
16.67		-0.0222552
16.69		-0.02223
16.71		-0.0222047
16.73		-0.0221796
16.75		-0.0221545
16.77		-0.0221294
16.79		-0.0221044
16.81		-0.0220795
16.83		-0.0220546
16.85		-0.0220298
16.87		-0.0220051
16.89		-0.0219804
16.91		-0.0219558
16.93		-0.0219312
16.95		-0.0219067
16.97		-0.0218823
16.99		-0.0218579
17.01		-0.0218335
17.03		-0.0218092
17.05		-0.021785
17.07		-0.0217608
17.09		-0.0217367
17.11		-0.0217127
17.13		-0.0216887
17.15		-0.0216647
17.17		-0.0216409
17.19		-0.021617
17.21		-0.0215933
17.23		-0.0215695
17.25		-0.0215459
17.27		-0.0215223
17.29		-0.0214987
17.31		-0.0214752
17.33		-0.0214518
17.35		-0.0214284
17.37		-0.021405
17.39		-0.0213818
17.41		-0.0213585
17.43		-0.0213354
17.45		-0.0213122
17.47		-0.0212892
17.49		-0.0212661
17.51		-0.0212432
17.53		-0.0212203
17.55		-0.0211974
17.57		-0.0211746
17.59		-0.0211519
17.61		-0.0211291
17.63		-0.0211065
17.65		-0.0210839
17.67		-0.0210613
17.69		-0.0210388
17.71		-0.0210164
17.73		-0.020994
17.75		-0.0209717
17.77		-0.0209494
17.79		-0.0209271
17.81		-0.0209049
17.83		-0.0208828
17.85		-0.0208607
17.87		-0.0208386
17.89		-0.0208166
17.91		-0.0207947
17.93		-0.0207728
17.95		-0.0207509
17.97		-0.0207291
17.99		-0.0207074
18.01		-0.0206857
18.03		-0.020664
18.05		-0.0206424
18.07		-0.0206208
18.09		-0.0205993
18.11		-0.0205779
18.13		-0.0205564
18.15		-0.0205351
18.17		-0.0205137
18.19		-0.0204925
18.21		-0.0204712
18.23		-0.0204501
18.25		-0.0204289
18.27		-0.0204078
18.29		-0.0203868
18.31		-0.0203658
18.33		-0.0203448
18.35		-0.0203239
18.37		-0.0203031
18.39		-0.0202822
18.41		-0.0202615
18.43		-0.0202407
18.45		-0.0202201
18.47		-0.0201994
18.49		-0.0201788
18.51		-0.0201583
18.53		-0.0201378
18.55		-0.0201173
18.57		-0.0200969
18.59		-0.0200765
18.61		-0.0200562
18.63		-0.0200359
18.65		-0.0200157
18.67		-0.0199955
18.69		-0.0199753
18.71		-0.0199552
18.73		-0.0199351
18.75		-0.0199151
18.77		-0.0198951
18.79		-0.0198752
18.81		-0.0198553
18.83		-0.0198354
18.85		-0.0198156
18.87		-0.0197958
18.89		-0.0197761
18.91		-0.0197564
18.93		-0.0197367
18.95		-0.0197171
18.97		-0.0196976
18.99		-0.019678
19.01		-0.0196586
19.03		-0.0196391
19.05		-0.0196197
19.07		-0.0196003
19.09		-0.019581
19.11		-0.0195617
19.13		-0.0195425
19.15		-0.0195233
19.17		-0.0195041
19.19		-0.019485
19.21		-0.0194659
19.23		-0.0194469
19.25		-0.0194279
19.27		-0.0194089
19.29		-0.01939
19.31		-0.0193711
19.33		-0.0193523
19.35		-0.0193334
19.37		-0.0193147
19.39		-0.0192959
19.41		-0.0192773
19.43		-0.0192586
19.45		-0.01924
19.47		-0.0192214
19.49		-0.0192029
19.51		-0.0191844
19.53		-0.0191659
19.55		-0.0191475
19.57		-0.0191291
19.59		-0.0191107
19.61		-0.0190924
19.63		-0.0190741
19.65		-0.0190559
19.67		-0.0190377
19.69		-0.0190195
19.71		-0.0190014
19.73		-0.0189833
19.75		-0.0189652
19.77		-0.0189472
19.79		-0.0189292
19.81		-0.0189113
19.83		-0.0188934
19.85		-0.0188755
19.87		-0.0188576
19.89		-0.0188398
19.91		-0.0188221
19.93		-0.0188043
19.95		-0.0187866
19.97		-0.018769
19.99		-0.0187513
20.01		-0.0187337
20.03		-0.0187162
20.05		-0.0186987
20.07		-0.0186812
20.09		-0.0186637
20.11		-0.0186463
20.13		-0.0186289
20.15		-0.0186116
20.17		-0.0185942
20.19		-0.018577
20.21		-0.0185597
20.23		-0.0185425
20.25		-0.0185253
20.27		-0.0185082
20.29		-0.018491
20.31		-0.018474
20.33		-0.0184569
20.35		-0.0184399
20.37		-0.0184229
20.39		-0.018406
20.41		-0.0183891
20.43		-0.0183722
20.45		-0.0183553
20.47		-0.0183385
20.49		-0.0183217
20.51		-0.018305
20.53		-0.0182882
20.55		-0.0182716
20.57		-0.0182549
20.59		-0.0182383
20.61		-0.0182217
20.63		-0.0182051
20.65		-0.0181886
20.67		-0.0181721
20.69		-0.0181556
20.71		-0.0181392
20.73		-0.0181228
20.75		-0.0181064
20.77		-0.0180901
20.79		-0.0180738
20.81		-0.0180575
20.83		-0.0180413
20.85		-0.0180251
20.87		-0.0180089
20.89		-0.0179927
20.91		-0.0179766
20.93		-0.0179605
20.95		-0.0179444
20.97		-0.0179284
20.99		-0.0179124
21.01		-0.0178964
21.03		-0.0178805
21.05		-0.0178646
21.07		-0.0178487
21.09		-0.0178329
21.11		-0.017817
21.13		-0.0178013
21.15		-0.0177855
21.17		-0.0177698
21.19		-0.0177541
21.21		-0.0177384
21.23		-0.0177227
21.25		-0.0177071
21.27		-0.0176915
21.29		-0.017676
21.31		-0.0176605
21.33		-0.017645
21.35		-0.0176295
21.37		-0.017614
21.39		-0.0175986
21.41		-0.0175833
21.43		-0.0175679
21.45		-0.0175526
21.47		-0.0175373
21.49		-0.017522
21.51		-0.0175068
21.53		-0.0174915
21.55		-0.0174764
21.57		-0.0174612
21.59		-0.0174461
21.61		-0.017431
21.63		-0.0174159
21.65		-0.0174008
21.67		-0.0173858
21.69		-0.0173708
21.71		-0.0173559
21.73		-0.0173409
21.75		-0.017326
21.77		-0.0173111
21.79		-0.0172963
21.81		-0.0172814
21.83		-0.0172666
21.85		-0.0172519
21.87		-0.0172371
21.89		-0.0172224
21.91		-0.0172077
21.93		-0.017193
21.95		-0.0171784
21.97		-0.0171638
21.99		-0.0171492
22.01		-0.0171346
22.03		-0.0171201
22.05		-0.0171055
22.07		-0.0170911
22.09		-0.0170766
22.11		-0.0170622
22.13		-0.0170478
22.15		-0.0170334
22.17		-0.017019
22.19		-0.0170047
22.21		-0.0169904
22.23		-0.0169761
22.25		-0.0169618
22.27		-0.0169476
22.29		-0.0169334
22.31		-0.0169192
22.33		-0.0169051
22.35		-0.0168909
22.37		-0.0168768
22.39		-0.0168628
22.41		-0.0168487
22.43		-0.0168347
22.45		-0.0168207
22.47		-0.0168067
22.49		-0.0167927
22.51		-0.0167788
22.53		-0.0167649
22.55		-0.016751
22.57		-0.0167371
22.59		-0.0167233
22.61		-0.0167095
22.63		-0.0166957
22.65		-0.0166819
22.67		-0.0166682
22.69		-0.0166545
22.71		-0.0166408
22.73		-0.0166271
22.75		-0.0166135
22.77		-0.0165999
22.79		-0.0165863
22.81		-0.0165727
22.83		-0.0165592
22.85		-0.0165456
22.87		-0.0165321
22.89		-0.0165187
22.91		-0.0165052
22.93		-0.0164918
22.95		-0.0164784
22.97		-0.016465
22.99		-0.0164516
23.01		-0.0164383
23.03		-0.0164249
23.05		-0.0164117
23.07		-0.0163984
23.09		-0.0163851
23.11		-0.0163719
23.13		-0.0163587
23.15		-0.0163455
23.17		-0.0163324
23.19		-0.0163192
23.21		-0.0163061
23.23		-0.016293
23.25		-0.01628
23.27		-0.0162669
23.29		-0.0162539
23.31		-0.0162409
23.33		-0.0162279
23.35		-0.0162149
23.37		-0.016202
23.39		-0.0161891
23.41		-0.0161762
23.43		-0.0161633
23.45		-0.0161505
23.47		-0.0161376
23.49		-0.0161248
23.51		-0.016112
23.53		-0.0160993
23.55		-0.0160865
23.57		-0.0160738
23.59		-0.0160611
23.61		-0.0160484
23.63		-0.0160358
23.65		-0.0160231
23.67		-0.0160105
23.69		-0.0159979
23.71		-0.0159854
23.73		-0.0159728
23.75		-0.0159603
23.77		-0.0159478
23.79		-0.0159353
23.81		-0.0159228
23.83		-0.0159103
23.85		-0.0158979
23.87		-0.0158855
23.89		-0.0158731
23.91		-0.0158608
23.93		-0.0158484
23.95		-0.0158361
23.97		-0.0158238
23.99		-0.0158115
24.01		-0.0157992
24.03		-0.015787
24.05		-0.0157748
24.07		-0.0157625
24.09		-0.0157504
24.11		-0.0157382
24.13		-0.015726
24.15		-0.0157139
24.17		-0.0157018
24.19		-0.0156897
24.21		-0.0156777
24.23		-0.0156656
24.25		-0.0156536
24.27		-0.0156416
24.29		-0.0156296
24.31		-0.0156176
24.33		-0.0156057
24.35		-0.0155937
24.37		-0.0155818
24.39		-0.0155699
24.41		-0.0155581
24.43		-0.0155462
24.45		-0.0155344
24.47		-0.0155226
24.49		-0.0155108
24.51		-0.015499
24.53		-0.0154872
24.55		-0.0154755
24.57		-0.0154638
24.59		-0.0154521
24.61		-0.0154404
24.63		-0.0154287
24.65		-0.0154171
24.67		-0.0154054
24.69		-0.0153938
24.71		-0.0153822
24.73		-0.0153707
24.75		-0.0153591
24.77		-0.0153476
24.79		-0.0153361
24.81		-0.0153246
24.83		-0.0153131
24.85		-0.0153016
24.87		-0.0152902
24.89		-0.0152787
24.91		-0.0152673
24.93		-0.015256
24.95		-0.0152446
24.97		-0.0152332
24.99		-0.0152219
25.01		-0.0152106
25.03		-0.0151993
25.05		-0.015188
25.07		-0.0151767
25.09		-0.0151655
25.11		-0.0151542
25.13		-0.015143
25.15		-0.0151318
25.17		-0.0151207
25.19		-0.0151095
25.21		-0.0150984
25.23		-0.0150872
25.25		-0.0150761
25.27		-0.015065
25.29		-0.015054
25.31		-0.0150429
25.33		-0.0150319
25.35		-0.0150208
25.37		-0.0150098
25.39		-0.0149989
25.41		-0.0149879
25.43		-0.0149769
25.45		-0.014966
25.47		-0.0149551
25.49		-0.0149442
25.51		-0.0149333
25.53		-0.0149224
25.55		-0.0149116
25.57		-0.0149007
25.59		-0.0148899
25.61		-0.0148791
25.63		-0.0148683
25.65		-0.0148576
25.67		-0.0148468
25.69		-0.0148361
25.71		-0.0148253
25.73		-0.0148146
25.75		-0.014804
25.77		-0.0147933
25.79		-0.0147826
25.81		-0.014772
25.83		-0.0147614
25.85		-0.0147508
25.87		-0.0147402
25.89		-0.0147296
25.91		-0.014719
25.93		-0.0147085
25.95		-0.014698
25.97		-0.0146875
25.99		-0.014677
26.01		-0.0146665
26.03		-0.014656
26.05		-0.0146456
26.07		-0.0146352
26.09		-0.0146247
26.11		-0.0146143
26.13		-0.014604
26.15		-0.0145936
26.17		-0.0145832
26.19		-0.0145729
26.21		-0.0145626
26.23		-0.0145523
26.25		-0.014542
26.27		-0.0145317
