tau [fm]		R_PiNS^-1
11.45		-0.0242039
11.55		-0.0245054
11.65		-0.0248065
11.75		-0.0251072
11.85		-0.0254076
11.95		-0.0257075
12.05		-0.026007
12.15		-0.0263061
12.25		-0.0266047
12.35		-0.0269028
12.45		-0.0272004
12.55		-0.0274975
12.65		-0.0277941
12.75		-0.0280901
12.85		-0.0283856
12.95		-0.0286806
13.05		-0.028975
13.15		-0.0292688
13.25		-0.0295621
13.35		-0.0298549
13.45		-0.030147
13.55		-0.0304386
13.65		-0.0307296
13.75		-0.03102
13.85		-0.0313099
13.95		-0.0315992
14.05		-0.0318879
14.15		-0.0321761
14.25		-0.0324637
14.35		-0.0327508
14.45		-0.0330374
14.55		-0.0333234
14.65		-0.0336089
14.75		-0.0338939
14.85		-0.0341784
14.95		-0.0344624
15.05		-0.034746
15.15		-0.0350291
15.25		-0.0353117
15.35		-0.035594
15.45		-0.0358758
15.55		-0.0361573
15.65		-0.0364384
15.75		-0.0367191
15.85		-0.0369996
15.95		-0.0372797
16.05		-0.0375596
16.15		-0.0378393
16.25		-0.0381187
16.35		-0.0383979
16.45		-0.0386769
16.55		-0.0389558
16.65		-0.0392347
16.75		-0.0395134
16.85		-0.0397921
16.95		-0.0400707
17.05		-0.0403494
17.15		-0.0406282
17.25		-0.040907
17.35		-0.0411859
17.45		-0.041465
17.55		-0.0417444
17.65		-0.0420239
17.75		-0.0423037
17.85		-0.0425839
17.95		-0.0428644
18.05		-0.0431453
18.15		-0.0434266
18.25		-0.0437084
18.35		-0.0439908
18.45		-0.0442737
18.55		-0.0445573
18.65		-0.0448415
18.75		-0.0451265
18.85		-0.0454122
18.95		-0.0456987
19.05		-0.0459861
19.15		-0.0462744
19.25		-0.0465636
19.35		-0.0468539
19.45		-0.0471453
19.55		-0.0474377
19.65		-0.0477314
19.75		-0.0480263
19.85		-0.0483225
19.95		-0.04862
20.05		-0.0489189
20.15		-0.0492193
20.25		-0.0495212
20.35		-0.0498247
20.45		-0.0501299
20.55		-0.0504367
20.65		-0.0507453
20.75		-0.0510557
20.85		-0.051368
20.95		-0.0516823
21.05		-0.0519986
21.15		-0.0523169
21.25		-0.0526374
21.35		-0.0529601
21.45		-0.0532851
21.55		-0.0536124
21.65		-0.0539421
21.75		-0.0542743
21.85		-0.054609
21.95		-0.0549464
22.05		-0.0552864
22.15		-0.0556292
22.25		-0.0559748
22.35		-0.0563232
22.45		-0.0566747
22.55		-0.0570292
22.65		-0.0573867
22.75		-0.0577475
22.85		-0.0581115
22.95		-0.0584788
23.05		-0.0588495
23.15		-0.0592237
23.25		-0.0596014
23.35		-0.0599828
23.45		-0.0603678
23.55		-0.0607566
23.65		-0.0611492
23.75		-0.0615458
23.85		-0.0619463
23.95		-0.0623509
24.05		-0.0627597
24.15		-0.0631726
24.25		-0.0635899
24.35		-0.0640115
24.45		-0.0644376
24.55		-0.0648682
24.65		-0.0653034
24.75		-0.0657433
24.85		-0.066188
24.95		-0.0666374
25.05		-0.0670918
25.15		-0.0675512
25.25		-0.0680157
25.35		-0.0684853
25.45		-0.0689601
25.55		-0.0694403
25.65		-0.0699258
25.75		-0.0704167
25.85		-0.0709132
25.95		-0.0714154
26.05		-0.0719232
26.15		-0.0724368
26.25		-0.0729562
26.35		-0.0734816
26.45		-0.0740129
26.55		-0.0745504
26.65		-0.075094
26.75		-0.0756438
26.85		-0.0762
26.95		-0.0767626
27.05		-0.0773316
27.15		-0.0779071
27.25		-0.0784893
27.35		-0.0790782
27.45		-0.0796739
27.55		-0.0802764
27.65		-0.0808859
27.75		-0.0815023
27.85		-0.0821259
27.95		-0.0827566
28.05		-0.0833945
28.15		-0.0840398
28.25		-0.0846924
28.35		-0.0853525
28.45		-0.0860201
28.55		-0.0866953
28.65		-0.0873782
28.75		-0.0880689
28.85		-0.0887673
28.95		-0.0894737
29.05		-0.0901881
29.15		-0.0909105
29.25		-0.091641
29.35		-0.0923798
29.45		-0.0931267
29.55		-0.0938821
29.65		-0.0946458
29.75		-0.095418
29.85		-0.0961988
29.95		-0.0969881
30.05		-0.0977862
30.15		-0.098593
30.25		-0.0994087
30.35		-0.100233
30.45		-0.101067
30.55		-0.101909
30.65		-0.102761
30.75		-0.103622
30.85		-0.104492
30.95		-0.105371
31.05		-0.10626
31.15		-0.107158
31.25		-0.109018
31.35		-0.108994
31.45		-0.108966
31.55		-0.108934
31.65		-0.108898
31.75		-0.108858
31.85		-0.108814
31.95		-0.108766
32.05		-0.108715
32.15		-0.108659
32.25		-0.1086
32.35		-0.108538
32.45		-0.108472
32.55		-0.108403
32.65		-0.10833
32.75		-0.108254
32.85		-0.108175
32.95		-0.108093
33.05		-0.108007
33.15		-0.107919
33.25		-0.107827
33.35		-0.107733
33.45		-0.107636
33.55		-0.107536
33.65		-0.107434
33.75		-0.107329
33.85		-0.107221
33.95		-0.107111
34.05		-0.106998
34.15		-0.106883
34.25		-0.106765
34.35		-0.106645
34.45		-0.106523
34.55		-0.106398
34.65		-0.106272
34.75		-0.106143
34.85		-0.106012
34.95		-0.105879
35.05		-0.105744
35.15		-0.105607
35.25		-0.105469
35.35		-0.105328
35.45		-0.105185
35.55		-0.105041
35.65		-0.104895
35.75		-0.104748
35.85		-0.104598
35.95		-0.104447
36.05		-0.104295
36.15		-0.104141
36.25		-0.103985
36.35		-0.103828
36.45		-0.10367
36.55		-0.10351
36.65		-0.103348
36.75		-0.103186
36.85		-0.103022
36.95		-0.102857
37.05		-0.10269
37.15		-0.102523
37.25		-0.102354
37.35		-0.102184
37.45		-0.102013
37.55		-0.101841
37.65		-0.101668
37.75		-0.101493
37.85		-0.101318
37.95		-0.101142
38.05		-0.100965
38.15		-0.100787
38.25		-0.100608
38.35		-0.100428
38.45		-0.100248
38.55		-0.100066
38.65		-0.0998838
38.75		-0.0997008
38.85		-0.099517
38.95		-0.0993325
39.05		-0.0991473
39.15		-0.0989614
39.25		-0.0987749
39.35		-0.0985877
39.45		-0.0983999
39.55		-0.0982115
39.65		-0.0980226
39.75		-0.0978331
39.85		-0.097643
39.95		-0.0974524
40.05		-0.0972614
40.15		-0.0970698
40.25		-0.0968778
40.35		-0.0966854
40.45		-0.0964925
40.55		-0.0962992
40.65		-0.0961055
40.75		-0.0959114
40.85		-0.095717
40.95		-0.0955222
41.05		-0.0953271
41.15		-0.0951317
41.25		-0.094936
41.35		-0.09474
41.45		-0.0945437
41.55		-0.0943471
41.65		-0.0941504
41.75		-0.0939534
41.85		-0.0937561
41.95		-0.0935587
42.05		-0.0933611
42.15		-0.0931633
42.25		-0.0929654
42.35		-0.0927672
42.45		-0.092569
42.55		-0.0923706
42.65		-0.0921721
42.75		-0.0919735
42.85		-0.0917748
42.95		-0.091576
43.05		-0.0913771
43.15		-0.0911782
43.25		-0.0909792
43.35		-0.0907802
43.45		-0.0905811
43.55		-0.090382
43.65		-0.0901829
43.75		-0.0899838
43.85		-0.0897847
43.95		-0.0895856
44.05		-0.0893865
44.15		-0.0891875
44.25		-0.0889885
44.35		-0.0887895
44.45		-0.0885906
44.55		-0.0883917
44.65		-0.0881929
44.75		-0.0879942
44.85		-0.0877956
44.95		-0.087597
45.05		-0.0873986
45.15		-0.0872002
45.25		-0.087002
45.35		-0.0823649
45.45		-0.0783156
45.55		-0.0746689
45.65		-0.0713777
45.75		-0.068401
45.85		-0.0657026
45.95		-0.0632505
46.05		-0.0610167
46.15		-0.0589767
46.25		-0.0571087
46.35		-0.0553936
46.45		-0.0538146
46.55		-0.0523568
46.65		-0.051007
46.75		-0.0497538
46.85		-0.0485869
46.95		-0.0474973
47.05		-0.0464769
47.15		-0.0455188
47.25		-0.0446167
47.35		-0.043765
47.45		-0.0429588
47.55		-0.0421938
47.65		-0.0414661
47.75		-0.0407723
47.85		-0.0401093
47.95		-0.0394744
48.05		-0.0388652
48.15		-0.0382795
48.25		-0.0377154
48.35		-0.0371712
48.45		-0.0366454
48.55		-0.0361366
48.65		-0.0356435
48.75		-0.035165
48.85		-0.0347003
48.95		-0.0342482
49.05		-0.0338082
49.15		-0.0333794
49.25		-0.0329611
49.35		-0.0325529
49.45		-0.0321541
49.55		-0.0317642
49.65		-0.0313829
49.75		-0.0310097
49.85		-0.0306442
49.95		-0.0302862
50.05		-0.0299352
50.15		-0.0295911
50.25		-0.0292534
50.35		-0.0289221
50.45		-0.0285969
50.55		-0.0282776
50.65		-0.0279639
50.75		-0.0276557
50.85		-0.0273529
50.95		-0.0270552
51.05		-0.0267625
51.15		-0.0264748
51.25		-0.0261918
51.35		-0.0259134
51.45		-0.0256395
51.55		-0.02537
51.65		-0.0251048
51.75		-0.0248438
51.85		-0.0245869
51.95		-0.024334
52.05		-0.0240851
52.15		-0.0238399
52.25		-0.0235985
52.35		-0.0233608
52.45		-0.0231267
52.55		-0.022896
52.65		-0.0226689
52.75		-0.0224451
52.85		-0.0222247
52.95		-0.0220075
53.05		-0.0217935
53.15		-0.0215826
53.25		-0.0213749
53.35		-0.0211701
53.45		-0.0209683
53.55		-0.0207694
53.65		-0.0205734
53.75		-0.0203802
53.85		-0.0201897
53.95		-0.020002
54.05		-0.0198169
54.15		-0.0196344
54.25		-0.0194545
54.35		-0.0192772
54.45		-0.0191023
54.55		-0.0189299
54.65		-0.0187598
54.75		-0.0185922
54.85		-0.0184268
54.95		-0.0182637
55.05		-0.0181029
55.15		-0.0179443
55.25		-0.0177879
55.35		-0.0176336
55.45		-0.0174814
55.55		-0.0173312
55.65		-0.0171831
55.75		-0.017037
55.85		-0.0168929
55.95		-0.0167507
56.05		-0.0166104
56.15		-0.016472
56.25		-0.0163354
56.35		-0.0162006
56.45		-0.0160677
56.55		-0.0159364
56.65		-0.015807
56.75		-0.0156792
56.85		-0.0155531
56.95		-0.0154286
57.05		-0.0153058
57.15		-0.0151846
57.25		-0.0150649
57.35		-0.0149468
57.45		-0.0148302
57.55		-0.0147151
57.65		-0.0146015
57.75		-0.0144894
57.85		-0.0143787
57.95		-0.0142694
58.05		-0.0141615
58.15		-0.014055
58.25		-0.0139498
58.35		-0.0138459
58.45		-0.0137434
58.55		-0.0136421
58.65		-0.0135421
58.75		-0.0134433
58.85		-0.0133458
58.95		-0.0132495
59.05		-0.0131544
59.15		-0.0130605
59.25		-0.0129677
59.35		-0.0128761
59.45		-0.0127856
59.55		-0.0126962
59.65		-0.0126079
59.75		-0.0125207
59.85		-0.0124345
59.95		-0.0123494
60.05		-0.0122653
60.15		-0.0121822
60.25		-0.0121001
60.35		-0.012019
60.45		-0.0119389
60.55		-0.0118597
60.65		-0.0117815
60.75		-0.0117042
60.85		-0.0116278
60.95		-0.0115523
61.05		-0.0114777
61.15		-0.011404
61.25		-0.0113312
61.35		-0.0112592
61.45		-0.011188
61.55		-0.0111177
61.65		-0.0110482
61.75		-0.0109795
61.85		-0.0109116
61.95		-0.0108444
62.05		-0.0107781
62.15		-0.0107125
62.25		-0.0106476
62.35		-0.0105835
62.45		-0.0105201
62.55		-0.0104574
62.65		-0.0103955
62.75		-0.0103342
62.85		-0.0102737
62.95		-0.0102138
63.05		-0.0101546
63.15		-0.010096
63.25		-0.0100381
63.35		-0.00998084
63.45		-0.00992422
63.55		-0.00986822
63.65		-0.00981283
63.75		-0.00975806
63.85		-0.00970389
63.95		-0.0096503
64.05		-0.00959731
64.15		-0.00954489
64.25		-0.00949303
64.35		-0.00944174
64.45		-0.009391
64.55		-0.00934081
64.65		-0.00929116
64.75		-0.00924204
64.85		-0.00919344
64.95		-0.00914536
65.05		-0.0090978
65.15		-0.00905073
65.25		-0.00900416
65.35		-0.00895809
65.45		-0.0089125
65.55		-0.00886738
65.65		-0.00882274
65.75		-0.00877856
65.85		-0.00873484
65.95		-0.00869158
66.05		-0.00864876
66.15		-0.00860639
66.25		-0.00856445
66.35		-0.00852294
66.45		-0.00848186
66.55		-0.00844119
66.65		-0.00840094
66.75		-0.0083611
66.85		-0.00832166
66.95		-0.00828261
67.05		-0.00824397
67.15		-0.00820571
67.25		-0.00816783
67.35		-0.00813033
67.45		-0.0080932
67.55		-0.00805645
67.65		-0.00802005
67.75		-0.00798402
67.85		-0.00794834
67.95		-0.00791301
68.05		-0.00787803
68.15		-0.00784339
68.25		-0.00780909
68.35		-0.00777512
68.45		-0.00774148
68.55		-0.00770816
68.65		-0.00767517
68.75		-0.00764249
68.85		-0.00761012
68.95		-0.00757807
69.05		-0.00754632
69.15		-0.00751487
69.25		-0.00748372
69.35		-0.00745286
69.45		-0.0074223
69.55		-0.00739202
69.65		-0.00736203
69.75		-0.00733231
69.85		-0.00730287
69.95		-0.00727371
70.05		-0.00724481
70.15		-0.00721619
70.25		-0.00718782
70.35		-0.00715972
70.45		-0.00713188
70.55		-0.00710428
70.65		-0.00707694
70.75		-0.00704985
70.85		-0.00702301
70.95		-0.0069964
71.05		-0.00697004
71.15		-0.00694391
71.25		-0.00691802
71.35		-0.00689235
71.45		-0.00686692
71.55		-0.00684171
71.65		-0.00681672
71.75		-0.00679196
71.85		-0.00676741
71.95		-0.00674308
72.05		-0.00671896
72.15		-0.00669505
72.25		-0.00667135
72.35		-0.00664785
72.45		-0.00662456
72.55		-0.00660147
72.65		-0.00657858
72.75		-0.00655588
72.85		-0.00653338
72.95		-0.00651106
73.05		-0.00648894
73.15		-0.00646701
73.25		-0.00644526
73.35		-0.00642369
73.45		-0.00640231
73.55		-0.0063811
73.65		-0.00636007
73.75		-0.00633922
73.85		-0.00631853
73.95		-0.00629802
74.05		-0.00627768
74.15		-0.00625751
74.25		-0.0062375
74.35		-0.00621765
74.45		-0.00619797
74.55		-0.00617845
74.65		-0.00615908
74.75		-0.00613987
74.85		-0.00612082
74.95		-0.00610191
75.05		-0.00608316
75.15		-0.00606456
75.25		-0.00604611
75.35		-0.0060278
75.45		-0.00600964
75.55		-0.00599162
75.65		-0.00597374
75.75		-0.005956
75.85		-0.00593841
75.95		-0.00592094
76.05		-0.00590362
76.15		-0.00588642
76.25		-0.00586936
76.35		-0.00585243
76.45		-0.00583564
76.55		-0.00581896
76.65		-0.00580242
76.75		-0.005786
76.85		-0.00576971
76.95		-0.00575354
77.05		-0.00573749
77.15		-0.00572156
77.25		-0.00570575
77.35		-0.00569006
77.45		-0.00567448
77.55		-0.00565902
77.65		-0.00564368
77.75		-0.00562844
77.85		-0.00561332
77.95		-0.00559831
78.05		-0.00558341
78.15		-0.00556862
78.25		-0.00555393
78.35		-0.00553935
78.45		-0.00552488
78.55		-0.00551051
78.65		-0.00549624
78.75		-0.00548207
78.85		-0.00546801
78.95		-0.00545404
79.05		-0.00544018
79.15		-0.00542641
79.25		-0.00541274
79.35		-0.00539916
79.45		-0.00538568
79.55		-0.00537229
79.65		-0.00535899
79.75		-0.00534579
79.85		-0.00533268
79.95		-0.00531965
80.05		-0.00530672
80.15		-0.00529387
80.25		-0.00528112
80.35		-0.00526844
80.45		-0.00525586
80.55		-0.00524336
80.65		-0.00523094
80.75		-0.00521861
80.85		-0.00520635
80.95		-0.00519418
81.05		-0.00518209
81.15		-0.00517008
81.25		-0.00515815
81.35		-0.0051463
81.45		-0.00513453
81.55		-0.00512283
81.65		-0.00511121
81.75		-0.00509966
81.85		-0.00508819
81.95		-0.00507679
82.05		-0.00506546
82.15		-0.00505421
82.25		-0.00504303
82.35		-0.00503192
82.45		-0.00502088
82.55		-0.00500991
82.65		-0.00499901
82.75		-0.00498817
82.85		-0.00497741
82.95		-0.00496671
83.05		-0.00495608
83.15		-0.00494552
83.25		-0.00493501
83.35		-0.00492458
83.45		-0.00491421
83.55		-0.0049039
83.65		-0.00489365
83.75		-0.00488347
83.85		-0.00487335
83.95		-0.00486329
84.05		-0.00485329
84.15		-0.00484335
84.25		-0.00483346
84.35		-0.00482364
84.45		-0.00481388
84.55		-0.00480417
84.65		-0.00479452
84.75		-0.00478493
84.85		-0.00477539
84.95		-0.00476591
85.05		-0.00475649
85.15		-0.00474712
85.25		-0.0047378
85.35		-0.00472854
85.45		-0.00471933
85.55		-0.00471017
85.65		-0.00470106
85.75		-0.00469201
85.85		-0.00468301
85.95		-0.00467406
86.05		-0.00466516
86.15		-0.00465631
86.25		-0.0046475
86.35		-0.00463875
86.45		-0.00463005
86.55		-0.00462139
86.65		-0.00461278
86.75		-0.00460422
86.85		-0.00459571
86.95		-0.00458724
87.05		-0.00457882
87.15		-0.00457045
87.25		-0.00456212
87.35		-0.00455383
87.45		-0.00454559
87.55		-0.00453739
87.65		-0.00452924
87.75		-0.00452113
87.85		-0.00451307
87.95		-0.00450504
88.05		-0.00449706
88.15		-0.00448912
88.25		-0.00448122
88.35		-0.00447337
88.45		-0.00446555
88.55		-0.00445777
88.65		-0.00445004
88.75		-0.00444234
88.85		-0.00443469
88.95		-0.00442707
89.05		-0.00441949
89.15		-0.00441195
89.25		-0.00440445
89.35		-0.00439699
89.45		-0.00438956
89.55		-0.00438217
89.65		-0.00437482
89.75		-0.00436751
89.85		-0.00436023
89.95		-0.00435298
90.05		-0.00434578
90.15		-0.0043386
90.25		-0.00433147
90.35		-0.00432437
90.45		-0.0043173
90.55		-0.00431027
90.65		-0.00430327
90.75		-0.0042963
90.85		-0.00428937
90.95		-0.00428247
91.05		-0.00427561
91.15		-0.00426877
91.25		-0.00426197
91.35		-0.0042552
91.45		-0.00424847
91.55		-0.00424176
91.65		-0.00423509
91.75		-0.00422845
91.85		-0.00422183
91.95		-0.00421525
92.05		-0.0042087
92.15		-0.00420218
92.25		-0.00419569
92.35		-0.00418923
92.45		-0.0041828
92.55		-0.0041764
92.65		-0.00417003
92.75		-0.00416368
92.85		-0.00415737
92.95		-0.00415108
93.05		-0.00414482
93.15		-0.00413859
93.25		-0.00413238
93.35		-0.00412621
93.45		-0.00412006
93.55		-0.00411394
93.65		-0.00410784
93.75		-0.00410177
93.85		-0.00409573
93.95		-0.00408972
94.05		-0.00408373
94.15		-0.00407776
94.25		-0.00407182
94.35		-0.00406591
94.45		-0.00406002
94.55		-0.00405416
94.65		-0.00404832
94.75		-0.00404251
94.85		-0.00403672
94.95		-0.00403096
95.05		-0.00402522
95.15		-0.0040195
95.25		-0.00401381
95.35		-0.00400814
95.45		-0.0040025
95.55		-0.00399688
95.65		-0.00399128
95.75		-0.00398571
95.85		-0.00398015
95.95		-0.00397462
96.05		-0.00396912
96.15		-0.00396363
96.25		-0.00395817
96.35		-0.00395273
96.45		-0.00394731
96.55		-0.00394191
96.65		-0.00393653
96.75		-0.00393118
96.85		-0.00392585
96.95		-0.00392053
97.05		-0.00391524
97.15		-0.00390997
97.25		-0.00390472
97.35		-0.00389949
97.45		-0.00389428
97.55		-0.0038891
97.65		-0.00388393
97.75		-0.00387878
97.85		-0.00387365
97.95		-0.00386854
98.05		-0.00386345
98.15		-0.00385838
98.25		-0.00385333
98.35		-0.0038483
98.45		-0.00384328
98.55		-0.00383829
98.65		-0.00383331
98.75		-0.00382836
98.85		-0.00382342
98.95		-0.0038185
99.05		-0.00381359
99.15		-0.00380871
99.25		-0.00380384
99.35		-0.003799
99.45		-0.00379417
99.55		-0.00378935
99.65		-0.00378456
99.75		-0.00377978
99.85		-0.00377502
99.95		-0.00377028
