tau [fm]		R_PiNS^-1
13.01		-0.0288587
13.02		-0.0288881
13.03		-0.0289175
13.04		-0.028947
13.05		-0.0289764
13.06		-0.0290058
13.07		-0.0290352
13.08		-0.0290646
13.09		-0.029094
13.1		-0.0291234
13.11		-0.0291528
13.12		-0.0291822
13.13		-0.0292115
13.14		-0.0292409
13.15		-0.0292702
13.16		-0.0292996
13.17		-0.029329
13.18		-0.0293583
13.19		-0.0293876
13.2		-0.029417
13.21		-0.0294463
13.22		-0.0294756
13.23		-0.0295049
13.24		-0.0295342
13.25		-0.0295635
13.26		-0.0295928
13.27		-0.0296221
13.28		-0.0296514
13.29		-0.0296807
13.3		-0.02971
13.31		-0.0297393
13.32		-0.0297685
13.33		-0.0297978
13.34		-0.029827
13.35		-0.0298563
13.36		-0.0298855
13.37		-0.0299148
13.38		-0.029944
13.39		-0.0299732
13.4		-0.0300024
13.41		-0.0300316
13.42		-0.0300609
13.43		-0.0300901
13.44		-0.0301192
13.45		-0.0301484
13.46		-0.0301776
13.47		-0.0302068
13.48		-0.030236
13.49		-0.0302651
13.5		-0.0302943
13.51		-0.0303235
13.52		-0.0303526
13.53		-0.0303818
13.54		-0.0304109
13.55		-0.03044
13.56		-0.0304692
13.57		-0.0304983
13.58		-0.0305274
13.59		-0.0305565
13.6		-0.0305856
13.61		-0.0306147
13.62		-0.0306438
13.63		-0.0306729
13.64		-0.030702
13.65		-0.030731
13.66		-0.0307601
13.67		-0.0307892
13.68		-0.0308182
13.69		-0.0308473
13.7		-0.0308763
13.71		-0.0309054
13.72		-0.0309344
13.73		-0.0309634
13.74		-0.0309925
13.75		-0.0310215
13.76		-0.0310505
13.77		-0.0310795
13.78		-0.0311085
13.79		-0.0311375
13.8		-0.0311665
13.81		-0.0311955
13.82		-0.0312245
13.83		-0.0312534
13.84		-0.0312824
13.85		-0.0313114
13.86		-0.0313403
13.87		-0.0313693
13.88		-0.0313982
13.89		-0.0314272
13.9		-0.0314561
13.91		-0.031485
13.92		-0.0315139
13.93		-0.0315429
13.94		-0.0315718
13.95		-0.0316007
13.96		-0.0316296
13.97		-0.0316585
13.98		-0.0316874
13.99		-0.0317162
14		-0.0317451
14.01		-0.031774
14.02		-0.0318029
14.03		-0.0318317
14.04		-0.0318606
14.05		-0.0318894
14.06		-0.0319183
14.07		-0.0319471
14.08		-0.0319759
14.09		-0.0320048
14.1		-0.0320336
14.11		-0.0320624
14.12		-0.0320912
14.13		-0.03212
14.14		-0.0321488
14.15		-0.0321776
14.16		-0.0322064
14.17		-0.0322352
14.18		-0.032264
14.19		-0.0322927
14.2		-0.0323215
14.21		-0.0323503
14.22		-0.032379
14.23		-0.0324078
14.24		-0.0324365
14.25		-0.0324653
14.26		-0.032494
14.27		-0.0325227
14.28		-0.0325514
14.29		-0.0325802
14.3		-0.0326089
14.31		-0.0326376
14.32		-0.0326663
14.33		-0.032695
14.34		-0.0327237
14.35		-0.0327523
14.36		-0.032781
14.37		-0.0328097
14.38		-0.0328384
14.39		-0.032867
14.4		-0.0328957
14.41		-0.0329243
14.42		-0.032953
14.43		-0.0329816
14.44		-0.0330103
14.45		-0.0330389
14.46		-0.0330675
14.47		-0.0330962
14.48		-0.0331248
14.49		-0.0331534
14.5		-0.033182
14.51		-0.0332106
14.52		-0.0332392
14.53		-0.0332678
14.54		-0.0332964
14.55		-0.0333249
14.56		-0.0333535
14.57		-0.0333821
14.58		-0.0334106
14.59		-0.0334392
14.6		-0.0334678
14.61		-0.0334963
14.62		-0.0335248
14.63		-0.0335534
14.64		-0.0335819
14.65		-0.0336104
14.66		-0.033639
14.67		-0.0336675
14.68		-0.033696
14.69		-0.0337245
14.7		-0.033753
14.71		-0.0337815
14.72		-0.03381
14.73		-0.0338385
14.74		-0.033867
14.75		-0.0338955
14.76		-0.0339239
14.77		-0.0339524
14.78		-0.0339809
14.79		-0.0340093
14.8		-0.0340378
14.81		-0.0340662
14.82		-0.0340947
14.83		-0.0341231
14.84		-0.0341515
14.85		-0.03418
14.86		-0.0342084
14.87		-0.0342368
14.88		-0.0342652
14.89		-0.0342936
14.9		-0.034322
14.91		-0.0343504
14.92		-0.0343788
14.93		-0.0344072
14.94		-0.0344356
14.95		-0.034464
14.96		-0.0344924
14.97		-0.0345207
14.98		-0.0345491
14.99		-0.0345775
15		-0.0346058
15.01		-0.0346342
15.02		-0.0346625
15.03		-0.0346909
15.04		-0.0347192
15.05		-0.0347476
15.06		-0.0347759
15.07		-0.0348042
15.08		-0.0348325
15.09		-0.0348609
15.1		-0.0348892
15.11		-0.0349175
15.12		-0.0349458
15.13		-0.0349741
15.14		-0.0350024
15.15		-0.0350307
15.16		-0.035059
15.17		-0.0350872
15.18		-0.0351155
15.19		-0.0351438
15.2		-0.0351721
15.21		-0.0352003
15.22		-0.0352286
15.23		-0.0352568
15.24		-0.0352851
15.25		-0.0353133
15.26		-0.0353416
15.27		-0.0353698
15.28		-0.0353981
15.29		-0.0354263
15.3		-0.0354545
15.31		-0.0354827
15.32		-0.035511
15.33		-0.0355392
15.34		-0.0355674
15.35		-0.0355956
15.36		-0.0356238
15.37		-0.035652
15.38		-0.0356802
15.39		-0.0357084
15.4		-0.0357366
15.41		-0.0357648
15.42		-0.0357929
15.43		-0.0358211
15.44		-0.0358493
15.45		-0.0358775
15.46		-0.0359056
15.47		-0.0359338
15.48		-0.0359619
15.49		-0.0359901
15.5		-0.0360182
15.51		-0.0360464
15.52		-0.0360745
15.53		-0.0361027
15.54		-0.0361308
15.55		-0.0361589
15.56		-0.0361871
15.57		-0.0362152
15.58		-0.0362433
15.59		-0.0362714
15.6		-0.0362995
15.61		-0.0363276
15.62		-0.0363557
15.63		-0.0363839
15.64		-0.036412
15.65		-0.03644
15.66		-0.0364681
15.67		-0.0364962
15.68		-0.0365243
15.69		-0.0365524
15.7		-0.0365805
15.71		-0.0366085
15.72		-0.0366366
15.73		-0.0366647
15.74		-0.0366928
15.75		-0.0367208
15.76		-0.0367489
15.77		-0.0367769
15.78		-0.036805
15.79		-0.036833
15.8		-0.0368611
15.81		-0.0368891
15.82		-0.0369172
15.83		-0.0369452
15.84		-0.0369732
15.85		-0.0370013
15.86		-0.0370293
15.87		-0.0370573
15.88		-0.0370854
15.89		-0.0371134
15.9		-0.0371414
15.91		-0.0371694
15.92		-0.0371974
15.93		-0.0372254
15.94		-0.0372534
15.95		-0.0372814
15.96		-0.0373094
15.97		-0.0373374
15.98		-0.0373654
15.99		-0.0373934
16		-0.0374214
16.01		-0.0374494
16.02		-0.0374774
16.03		-0.0375054
16.04		-0.0375333
16.05		-0.0375613
16.06		-0.0375893
16.07		-0.0376173
16.08		-0.0376452
16.09		-0.0376732
16.1		-0.0377012
16.11		-0.0377291
16.12		-0.0377571
16.13		-0.0377851
16.14		-0.037813
16.15		-0.037841
16.16		-0.0378689
16.17		-0.0378969
16.18		-0.0379248
16.19		-0.0379528
16.2		-0.0379807
16.21		-0.0380086
16.22		-0.0380366
16.23		-0.0380645
16.24		-0.0380925
16.25		-0.0381204
16.26		-0.0381483
16.27		-0.0381762
16.28		-0.0382042
16.29		-0.0382321
16.3		-0.03826
16.31		-0.0382879
16.32		-0.0383159
16.33		-0.0383438
16.34		-0.0383717
16.35		-0.0383996
16.36		-0.0384275
16.37		-0.0384554
16.38		-0.0384834
16.39		-0.0385113
16.4		-0.0385392
16.41		-0.0385671
16.42		-0.038595
16.43		-0.0386229
16.44		-0.0386508
16.45		-0.0386787
16.46		-0.0387066
16.47		-0.0387345
16.48		-0.0387624
16.49		-0.0387903
16.5		-0.0388182
16.51		-0.038846
16.52		-0.0388739
16.53		-0.0389018
16.54		-0.0389297
16.55		-0.0389576
16.56		-0.0389855
16.57		-0.0390134
16.58		-0.0390413
16.59		-0.0390691
16.6		-0.039097
16.61		-0.0391249
16.62		-0.0391528
16.63		-0.0391807
16.64		-0.0392085
16.65		-0.0392364
16.66		-0.0392643
16.67		-0.0392922
16.68		-0.03932
16.69		-0.0393479
16.7		-0.0393758
16.71		-0.0394037
16.72		-0.0394315
16.73		-0.0394594
16.74		-0.0394873
16.75		-0.0395152
16.76		-0.039543
16.77		-0.0395709
16.78		-0.0395988
16.79		-0.0396266
16.8		-0.0396545
16.81		-0.0396824
16.82		-0.0397102
16.83		-0.0397381
16.84		-0.039766
16.85		-0.0397939
16.86		-0.0398217
16.87		-0.0398496
16.88		-0.0398775
16.89		-0.0399053
16.9		-0.0399332
16.91		-0.0399611
16.92		-0.0399889
16.93		-0.0400168
16.94		-0.0400447
16.95		-0.0400725
16.96		-0.0401004
16.97		-0.0401283
16.98		-0.0401561
16.99		-0.040184
17		-0.0402119
17.01		-0.0402397
17.02		-0.0402676
17.03		-0.0402955
17.04		-0.0403234
17.05		-0.0403512
17.06		-0.0403791
17.07		-0.040407
17.08		-0.0404348
17.09		-0.0404627
17.1		-0.0404906
17.11		-0.0405185
17.12		-0.0405463
17.13		-0.0405742
17.14		-0.0406021
17.15		-0.04063
17.16		-0.0406579
17.17		-0.0406857
17.18		-0.0407136
17.19		-0.0407415
17.2		-0.0407694
17.21		-0.0407973
17.22		-0.0408252
17.23		-0.040853
17.24		-0.0408809
17.25		-0.0409088
17.26		-0.0409367
17.27		-0.0409646
17.28		-0.0409925
17.29		-0.0410204
17.3		-0.0410483
17.31		-0.0410762
17.32		-0.0411041
17.33		-0.041132
17.34		-0.0411599
17.35		-0.0411878
17.36		-0.0412157
17.37		-0.0412436
17.38		-0.0412715
17.39		-0.0412994
17.4		-0.0413273
17.41		-0.0413552
17.42		-0.0413832
17.43		-0.0414111
17.44		-0.041439
17.45		-0.0414669
17.46		-0.0414948
17.47		-0.0415228
17.48		-0.0415507
17.49		-0.0415786
17.5		-0.0416065
17.51		-0.0416345
17.52		-0.0416624
17.53		-0.0416903
17.54		-0.0417183
17.55		-0.0417462
17.56		-0.0417742
17.57		-0.0418021
17.58		-0.0418301
17.59		-0.041858
17.6		-0.041886
17.61		-0.0419139
17.62		-0.0419419
17.63		-0.0419699
17.64		-0.0419978
17.65		-0.0420258
17.66		-0.0420538
17.67		-0.0420817
17.68		-0.0421097
17.69		-0.0421377
17.7		-0.0421657
17.71		-0.0421937
17.72		-0.0422216
17.73		-0.0422496
17.74		-0.0422776
17.75		-0.0423056
17.76		-0.0423336
17.77		-0.0423616
17.78		-0.0423896
17.79		-0.0424177
17.8		-0.0424457
17.81		-0.0424737
17.82		-0.0425017
17.83		-0.0425297
17.84		-0.0425578
17.85		-0.0425858
17.86		-0.0426138
17.87		-0.0426419
17.88		-0.0426699
17.89		-0.0426979
17.9		-0.042726
17.91		-0.042754
17.92		-0.0427821
17.93		-0.0428102
17.94		-0.0428382
17.95		-0.0428663
17.96		-0.0428944
17.97		-0.0429224
17.98		-0.0429505
17.99		-0.0429786
18		-0.0430067
18.01		-0.0430348
18.02		-0.0430629
18.03		-0.043091
18.04		-0.0431191
18.05		-0.0431472
18.06		-0.0431753
18.07		-0.0432034
18.08		-0.0432316
18.09		-0.0432597
18.1		-0.0432878
18.11		-0.043316
18.12		-0.0433441
18.13		-0.0433723
18.14		-0.0434004
18.15		-0.0434286
18.16		-0.0434567
18.17		-0.0434849
18.18		-0.0435131
18.19		-0.0435412
18.2		-0.0435694
18.21		-0.0435976
18.22		-0.0436258
18.23		-0.043654
18.24		-0.0436822
18.25		-0.0437104
18.26		-0.0437386
18.27		-0.0437668
18.28		-0.0437951
18.29		-0.0438233
18.3		-0.0438515
18.31		-0.0438798
18.32		-0.043908
18.33		-0.0439363
18.34		-0.0439645
18.35		-0.0439928
18.36		-0.044021
18.37		-0.0440493
18.38		-0.0440776
18.39		-0.0441059
18.4		-0.0441342
18.41		-0.0441625
18.42		-0.0441908
18.43		-0.0442191
18.44		-0.0442474
18.45		-0.0442757
18.46		-0.0443041
18.47		-0.0443324
18.48		-0.0443607
18.49		-0.0443891
18.5		-0.0444174
18.51		-0.0444458
18.52		-0.0444742
18.53		-0.0445025
18.54		-0.0445309
18.55		-0.0445593
18.56		-0.0445877
18.57		-0.0446161
18.58		-0.0446445
18.59		-0.0446729
18.6		-0.0447013
18.61		-0.0447298
18.62		-0.0447582
18.63		-0.0447866
18.64		-0.0448151
18.65		-0.0448435
18.66		-0.044872
18.67		-0.0449005
18.68		-0.0449289
18.69		-0.0449574
18.7		-0.0449859
18.71		-0.0450144
18.72		-0.0450429
18.73		-0.0450714
18.74		-0.0451
18.75		-0.0451285
18.76		-0.045157
18.77		-0.0451856
18.78		-0.0452141
18.79		-0.0452427
18.8		-0.0452713
18.81		-0.0452998
18.82		-0.0453284
18.83		-0.045357
18.84		-0.0453856
18.85		-0.0454142
18.86		-0.0454428
18.87		-0.0454715
18.88		-0.0455001
18.89		-0.0455287
18.9		-0.0455574
18.91		-0.045586
18.92		-0.0456147
18.93		-0.0456434
18.94		-0.0456721
18.95		-0.0457007
18.96		-0.0457294
18.97		-0.0457582
18.98		-0.0457869
18.99		-0.0458156
19		-0.0458443
19.01		-0.0458731
19.02		-0.0459018
19.03		-0.0459306
19.04		-0.0459594
19.05		-0.0459881
19.06		-0.0460169
19.07		-0.0460457
19.08		-0.0460745
19.09		-0.0461034
19.1		-0.0461322
19.11		-0.046161
19.12		-0.0461899
19.13		-0.0462187
19.14		-0.0462476
19.15		-0.0462765
19.16		-0.0463053
19.17		-0.0463342
19.18		-0.0463631
19.19		-0.046392
19.2		-0.046421
19.21		-0.0464499
19.22		-0.0464788
19.23		-0.0465078
19.24		-0.0465368
19.25		-0.0465657
19.26		-0.0465947
19.27		-0.0466237
19.28		-0.0466527
19.29		-0.0466817
19.3		-0.0467108
19.31		-0.0467398
19.32		-0.0467688
19.33		-0.0467979
19.34		-0.046827
19.35		-0.046856
19.36		-0.0468851
19.37		-0.0469142
19.38		-0.0469433
19.39		-0.0469724
19.4		-0.0470016
19.41		-0.0470307
19.42		-0.0470599
19.43		-0.047089
19.44		-0.0471182
19.45		-0.0471474
19.46		-0.0471766
19.47		-0.0472058
19.48		-0.047235
19.49		-0.0472643
19.5		-0.0472935
19.51		-0.0473228
19.52		-0.047352
19.53		-0.0473813
19.54		-0.0474106
19.55		-0.0474399
19.56		-0.0474692
19.57		-0.0474985
19.58		-0.0475279
19.59		-0.0475572
19.6		-0.0475866
19.61		-0.047616
19.62		-0.0476453
19.63		-0.0476747
19.64		-0.0477041
19.65		-0.0477336
19.66		-0.047763
19.67		-0.0477924
19.68		-0.0478219
19.69		-0.0478514
19.7		-0.0478809
19.71		-0.0479104
19.72		-0.0479399
19.73		-0.0479694
19.74		-0.0479989
19.75		-0.0480285
19.76		-0.048058
19.77		-0.0480876
19.78		-0.0481172
19.79		-0.0481468
19.8		-0.0481764
19.81		-0.048206
19.82		-0.0482357
19.83		-0.0482653
19.84		-0.048295
19.85		-0.0483247
19.86		-0.0483544
19.87		-0.0483841
19.88		-0.0484138
19.89		-0.0484435
19.9		-0.0484733
19.91		-0.048503
19.92		-0.0485328
19.93		-0.0485626
19.94		-0.0485924
19.95		-0.0486222
19.96		-0.0486521
19.97		-0.0486819
19.98		-0.0487118
19.99		-0.0487416
20		-0.0487715
20.01		-0.0488014
20.02		-0.0488313
20.03		-0.0488613
20.04		-0.0488912
20.05		-0.0489212
20.06		-0.0489511
20.07		-0.0489811
20.08		-0.0490111
20.09		-0.0490412
20.1		-0.0490712
20.11		-0.0491012
20.12		-0.0491313
20.13		-0.0491614
20.14		-0.0491915
20.15		-0.0492216
20.16		-0.0492517
20.17		-0.0492818
20.18		-0.049312
20.19		-0.0493422
20.2		-0.0493724
20.21		-0.0494026
20.22		-0.0494328
20.23		-0.049463
20.24		-0.0494933
20.25		-0.0495235
20.26		-0.0495538
20.27		-0.0495841
20.28		-0.0496144
20.29		-0.0496447
20.3		-0.0496751
20.31		-0.0497054
20.32		-0.0497358
20.33		-0.0497662
20.34		-0.0497966
20.35		-0.049827
20.36		-0.0498575
20.37		-0.0498879
20.38		-0.0499184
20.39		-0.0499489
20.4		-0.0499794
20.41		-0.0500099
20.42		-0.0500405
20.43		-0.050071
20.44		-0.0501016
20.45		-0.0501322
20.46		-0.0501628
20.47		-0.0501934
20.48		-0.0502241
20.49		-0.0502547
20.5		-0.0502854
20.51		-0.0503161
20.52		-0.0503468
20.53		-0.0503775
20.54		-0.0504083
20.55		-0.050439
20.56		-0.0504698
20.57		-0.0505006
20.58		-0.0505314
20.59		-0.0505623
20.6		-0.0505931
20.61		-0.050624
20.62		-0.0506549
20.63		-0.0506858
20.64		-0.0507167
20.65		-0.0507477
20.66		-0.0507786
20.67		-0.0508096
20.68		-0.0508406
20.69		-0.0508716
20.7		-0.0509027
20.71		-0.0509337
20.72		-0.0509648
20.73		-0.0509959
20.74		-0.051027
20.75		-0.0510581
20.76		-0.0510893
20.77		-0.0511204
20.78		-0.0511516
20.79		-0.0511828
20.8		-0.051214
20.81		-0.0512453
20.82		-0.0512765
20.83		-0.0513078
20.84		-0.0513391
20.85		-0.0513704
20.86		-0.0514018
20.87		-0.0514331
20.88		-0.0514645
20.89		-0.0514959
20.9		-0.0515273
20.91		-0.0515588
20.92		-0.0515902
20.93		-0.0516217
20.94		-0.0516532
20.95		-0.0516847
20.96		-0.0517163
20.97		-0.0517478
20.98		-0.0517794
20.99		-0.051811
21		-0.0518426
21.01		-0.0518742
21.02		-0.0519059
21.03		-0.0519376
21.04		-0.0519693
21.05		-0.052001
21.06		-0.0520328
21.07		-0.0520645
21.08		-0.0520963
21.09		-0.0521281
21.1		-0.0521599
21.11		-0.0521918
21.12		-0.0522236
21.13		-0.0522555
21.14		-0.0522874
21.15		-0.0523194
21.16		-0.0523513
21.17		-0.0523833
21.18		-0.0524153
21.19		-0.0524473
21.2		-0.0524794
21.21		-0.0525114
21.22		-0.0525435
21.23		-0.0525756
21.24		-0.0526077
21.25		-0.0526399
21.26		-0.0526721
21.27		-0.0527043
21.28		-0.0527365
21.29		-0.0527687
21.3		-0.052801
21.31		-0.0528333
21.32		-0.0528656
21.33		-0.0528979
21.34		-0.0529302
21.35		-0.0529626
21.36		-0.052995
21.37		-0.0530274
21.38		-0.0530599
21.39		-0.0530923
21.4		-0.0531248
21.41		-0.0531573
21.42		-0.0531899
21.43		-0.0532224
21.44		-0.053255
21.45		-0.0532876
21.46		-0.0533202
21.47		-0.0533529
21.48		-0.0533856
21.49		-0.0534183
21.5		-0.053451
21.51		-0.0534837
21.52		-0.0535165
21.53		-0.0535493
21.54		-0.0535821
21.55		-0.0536149
21.56		-0.0536478
21.57		-0.0536807
21.58		-0.0537136
21.59		-0.0537465
21.6		-0.0537795
21.61		-0.0538125
21.62		-0.0538455
21.63		-0.0538785
21.64		-0.0539116
21.65		-0.0539447
21.66		-0.0539778
21.67		-0.0540109
21.68		-0.0540441
21.69		-0.0540773
21.7		-0.0541105
21.71		-0.0541437
21.72		-0.054177
21.73		-0.0542103
21.74		-0.0542436
21.75		-0.0542769
21.76		-0.0543103
21.77		-0.0543436
21.78		-0.0543771
21.79		-0.0544105
21.8		-0.054444
21.81		-0.0544774
21.82		-0.054511
21.83		-0.0545445
21.84		-0.0545781
21.85		-0.0546117
21.86		-0.0546453
21.87		-0.0546789
21.88		-0.0547126
21.89		-0.0547463
21.9		-0.05478
21.91		-0.0548138
21.92		-0.0548475
21.93		-0.0548813
21.94		-0.0549152
21.95		-0.054949
21.96		-0.0549829
21.97		-0.0550168
21.98		-0.0550508
21.99		-0.0550847
22		-0.0551187
22.01		-0.0551527
22.02		-0.0551868
22.03		-0.0552209
22.04		-0.055255
22.05		-0.0552891
22.06		-0.0553232
22.07		-0.0553574
22.08		-0.0553916
22.09		-0.0554259
22.1		-0.0554601
22.11		-0.0554944
22.12		-0.0555287
22.13		-0.0555631
22.14		-0.0555975
22.15		-0.0556319
22.16		-0.0556663
22.17		-0.0557008
22.18		-0.0557353
22.19		-0.0557698
22.2		-0.0558043
22.21		-0.0558389
22.22		-0.0558735
22.23		-0.0559081
22.24		-0.0559428
22.25		-0.0559775
22.26		-0.0560122
22.27		-0.056047
22.28		-0.0560817
22.29		-0.0561166
22.3		-0.0561514
22.31		-0.0561863
22.32		-0.0562212
22.33		-0.0562561
22.34		-0.056291
22.35		-0.056326
22.36		-0.056361
22.37		-0.0563961
22.38		-0.0564311
22.39		-0.0564662
22.4		-0.0565014
22.41		-0.0565365
22.42		-0.0565717
22.43		-0.0566069
22.44		-0.0566422
22.45		-0.0566775
22.46		-0.0567128
22.47		-0.0567481
22.48		-0.0567835
22.49		-0.0568189
22.5		-0.0568544
22.51		-0.0568898
22.52		-0.0569253
22.53		-0.0569608
22.54		-0.0569964
22.55		-0.057032
22.56		-0.0570676
22.57		-0.0571033
22.58		-0.0571389
22.59		-0.0571747
22.6		-0.0572104
22.61		-0.0572462
22.62		-0.057282
22.63		-0.0573178
22.64		-0.0573537
22.65		-0.0573896
22.66		-0.0574255
22.67		-0.0574615
22.68		-0.0574975
22.69		-0.0575335
22.7		-0.0575696
22.71		-0.0576057
22.72		-0.0576418
22.73		-0.057678
22.74		-0.0577142
22.75		-0.0577504
22.76		-0.0577866
22.77		-0.0578229
22.78		-0.0578592
22.79		-0.0578956
22.8		-0.057932
22.81		-0.0579684
22.82		-0.0580049
22.83		-0.0580413
22.84		-0.0580779
22.85		-0.0581144
22.86		-0.058151
22.87		-0.0581876
22.88		-0.0582243
22.89		-0.0582609
22.9		-0.0582977
22.91		-0.0583344
22.92		-0.0583712
22.93		-0.058408
22.94		-0.0584449
22.95		-0.0584818
22.96		-0.0585187
22.97		-0.0585556
22.98		-0.0585926
22.99		-0.0586296
23		-0.0586667
23.01		-0.0587038
23.02		-0.0587409
23.03		-0.0587781
23.04		-0.0588153
23.05		-0.0588525
23.06		-0.0588898
23.07		-0.0589271
23.08		-0.0589644
23.09		-0.0590018
23.1		-0.0590392
23.11		-0.0590766
23.12		-0.0591141
23.13		-0.0591516
23.14		-0.0591891
23.15		-0.0592267
23.16		-0.0592643
23.17		-0.059302
23.18		-0.0593397
23.19		-0.0593774
23.2		-0.0594152
23.21		-0.0594529
23.22		-0.0594908
23.23		-0.0595286
23.24		-0.0595665
23.25		-0.0596045
23.26		-0.0596424
23.27		-0.0596805
23.28		-0.0597185
23.29		-0.0597566
23.3		-0.0597947
23.31		-0.0598329
23.32		-0.0598711
23.33		-0.0599093
23.34		-0.0599475
23.35		-0.0599858
23.36		-0.0600242
23.37		-0.0600626
23.38		-0.060101
23.39		-0.0601394
23.4		-0.0601779
23.41		-0.0602164
23.42		-0.060255
23.43		-0.0602936
23.44		-0.0603322
23.45		-0.0603709
23.46		-0.0604096
23.47		-0.0604484
23.48		-0.0604872
23.49		-0.060526
23.5		-0.0605648
23.51		-0.0606037
23.52		-0.0606427
23.53		-0.0606817
23.54		-0.0607207
23.55		-0.0607597
23.56		-0.0607988
23.57		-0.060838
23.58		-0.0608771
23.59		-0.0609163
23.6		-0.0609556
23.61		-0.0609949
23.62		-0.0610342
23.63		-0.0610736
23.64		-0.061113
23.65		-0.0611524
23.66		-0.0611919
23.67		-0.0612314
23.68		-0.061271
23.69		-0.0613106
23.7		-0.0613502
23.71		-0.0613899
23.72		-0.0614296
23.73		-0.0614694
23.74		-0.0615092
23.75		-0.061549
23.76		-0.0615889
23.77		-0.0616288
23.78		-0.0616687
23.79		-0.0617087
23.8		-0.0617488
23.81		-0.0617888
23.82		-0.061829
23.83		-0.0618691
23.84		-0.0619093
23.85		-0.0619496
23.86		-0.0619898
23.87		-0.0620302
23.88		-0.0620705
23.89		-0.0621109
23.9		-0.0621514
23.91		-0.0621919
23.92		-0.0622324
23.93		-0.0622729
23.94		-0.0623136
23.95		-0.0623542
23.96		-0.0623949
23.97		-0.0624356
23.98		-0.0624764
23.99		-0.0625172
24		-0.0625581
24.01		-0.062599
24.02		-0.0626399
24.03		-0.0626809
24.04		-0.0627219
24.05		-0.062763
24.06		-0.0628041
24.07		-0.0628452
24.08		-0.0628864
24.09		-0.0629277
24.1		-0.062969
24.11		-0.0630103
24.12		-0.0630516
24.13		-0.063093
24.14		-0.0631345
24.15		-0.063176
24.16		-0.0632175
24.17		-0.0632591
24.18		-0.0633007
24.19		-0.0633424
24.2		-0.0633841
24.21		-0.0634258
24.22		-0.0634676
24.23		-0.0635095
24.24		-0.0635514
24.25		-0.0635933
24.26		-0.0636353
24.27		-0.0636773
24.28		-0.0637193
24.29		-0.0637614
24.3		-0.0638036
24.31		-0.0638458
24.32		-0.063888
24.33		-0.0639303
24.34		-0.0639726
24.35		-0.064015
24.36		-0.0640574
24.37		-0.0640998
24.38		-0.0641423
24.39		-0.0641849
24.4		-0.0642275
24.41		-0.0642701
24.42		-0.0643128
24.43		-0.0643555
24.44		-0.0643983
24.45		-0.0644411
24.46		-0.0644839
24.47		-0.0645268
24.48		-0.0645698
24.49		-0.0646128
24.5		-0.0646558
24.51		-0.0646989
24.52		-0.0647421
24.53		-0.0647852
24.54		-0.0648285
24.55		-0.0648717
24.56		-0.064915
24.57		-0.0649584
24.58		-0.0650018
24.59		-0.0650453
24.6		-0.0650888
24.61		-0.0651323
24.62		-0.0651759
24.63		-0.0652196
24.64		-0.0652632
24.65		-0.065307
24.66		-0.0653508
24.67		-0.0653946
24.68		-0.0654385
24.69		-0.0654824
24.7		-0.0655264
24.71		-0.0655704
24.72		-0.0656144
24.73		-0.0656586
24.74		-0.0657027
24.75		-0.0657469
24.76		-0.0657912
24.77		-0.0658355
24.78		-0.0658798
24.79		-0.0659242
24.8		-0.0659687
24.81		-0.0660132
24.82		-0.0660577
24.83		-0.0661023
24.84		-0.0661469
24.85		-0.0661916
24.86		-0.0662363
24.87		-0.0662811
24.88		-0.066326
24.89		-0.0663708
24.9		-0.0664158
24.91		-0.0664607
24.92		-0.0665058
24.93		-0.0665508
24.94		-0.066596
24.95		-0.0666411
24.96		-0.0666864
24.97		-0.0667316
24.98		-0.0667769
24.99		-0.0668223
25		-0.0668677
25.01		-0.0669132
25.02		-0.0669587
25.03		-0.0670043
25.04		-0.0670499
25.05		-0.0670956
25.06		-0.0671413
25.07		-0.0671871
25.08		-0.0672329
25.09		-0.0672787
25.1		-0.0673247
25.11		-0.0673706
25.12		-0.0674167
25.13		-0.0674627
25.14		-0.0675088
25.15		-0.067555
25.16		-0.0676012
25.17		-0.0676475
25.18		-0.0676938
25.19		-0.0677402
25.2		-0.0677866
25.21		-0.0678331
25.22		-0.0678796
25.23		-0.0679262
25.24		-0.0679728
25.25		-0.0680195
25.26		-0.0680662
25.27		-0.068113
25.28		-0.0681599
25.29		-0.0682068
25.3		-0.0682537
25.31		-0.0683007
25.32		-0.0683477
25.33		-0.0683948
25.34		-0.068442
25.35		-0.0684892
25.36		-0.0685364
25.37		-0.0685837
25.38		-0.0686311
25.39		-0.0686785
25.4		-0.0687259
25.41		-0.0687735
25.42		-0.068821
25.43		-0.0688686
25.44		-0.0689163
25.45		-0.068964
25.46		-0.0690118
25.47		-0.0690596
25.48		-0.0691075
25.49		-0.0691555
25.5		-0.0692035
25.51		-0.0692515
25.52		-0.0692996
25.53		-0.0693478
25.54		-0.069396
25.55		-0.0694442
25.56		-0.0694925
25.57		-0.0695409
25.58		-0.0695893
25.59		-0.0696378
25.6		-0.0696863
25.61		-0.0697349
25.62		-0.0697835
25.63		-0.0698322
25.64		-0.069881
25.65		-0.0699298
25.66		-0.0699786
25.67		-0.0700275
25.68		-0.0700765
25.69		-0.0701255
25.7		-0.0701746
25.71		-0.0702237
25.72		-0.0702729
25.73		-0.0703222
25.74		-0.0703714
25.75		-0.0704208
25.76		-0.0704702
25.77		-0.0705197
25.78		-0.0705692
25.79		-0.0706188
25.8		-0.0706684
25.81		-0.0707181
25.82		-0.0707678
25.83		-0.0708176
25.84		-0.0708674
25.85		-0.0709174
