tau [fm]		R_piNS^-1
2.83		0.388813
2.84		0.387521
2.85		0.386239
2.86		0.384965
2.87		0.3837
2.88		0.382444
2.89		0.381196
2.9		0.379957
2.91		0.378727
2.92		0.377504
2.93		0.37629
2.94		0.375084
2.95		0.373887
2.96		0.372697
2.97		0.371515
2.98		0.370341
2.99		0.369175
3		0.368016
3.01		0.366865
3.02		0.365722
3.03		0.364586
3.04		0.363458
3.05		0.362336
3.06		0.361222
3.07		0.360116
3.08		0.359016
3.09		0.357923
3.1		0.356838
3.11		0.355759
3.12		0.354687
3.13		0.353622
3.14		0.352564
3.15		0.351512
3.16		0.350467
3.17		0.349428
3.18		0.348396
3.19		0.34737
3.2		0.346351
3.21		0.345338
3.22		0.344331
3.23		0.34333
3.24		0.342336
3.25		0.341347
3.26		0.340364
3.27		0.339388
3.28		0.338417
3.29		0.337452
3.3		0.336493
3.31		0.33554
3.32		0.334592
3.33		0.33365
3.34		0.332713
3.35		0.331782
3.36		0.330857
3.37		0.329937
3.38		0.329022
3.39		0.328113
3.4		0.327209
3.41		0.32631
3.42		0.325416
3.43		0.324528
3.44		0.323644
3.45		0.322766
3.46		0.321893
3.47		0.321024
3.48		0.320161
3.49		0.319302
3.5		0.318449
3.51		0.3176
3.52		0.316756
3.53		0.315917
3.54		0.315082
3.55		0.314252
3.56		0.313427
3.57		0.312606
3.58		0.311789
3.59		0.310978
3.6		0.31017
3.61		0.309367
3.62		0.308569
3.63		0.307775
3.64		0.306985
3.65		0.306199
3.66		0.305418
3.67		0.30464
3.68		0.303867
3.69		0.303099
3.7		0.302334
3.71		0.301573
3.72		0.300817
3.73		0.300064
3.74		0.299315
3.75		0.29857
3.76		0.29783
3.77		0.297093
3.78		0.29636
3.79		0.29563
3.8		0.294905
3.81		0.294183
3.82		0.293465
3.83		0.292751
3.84		0.29204
3.85		0.291334
3.86		0.29063
3.87		0.28993
3.88		0.289234
3.89		0.288542
3.9		0.287852
3.91		0.287167
3.92		0.286485
3.93		0.285806
3.94		0.28513
3.95		0.284458
3.96		0.28379
3.97		0.283124
3.98		0.282462
3.99		0.281804
4		0.281148
4.01		0.280496
4.02		0.279847
4.03		0.279201
4.04		0.278558
4.05		0.277919
4.06		0.277282
4.07		0.276649
4.08		0.276018
4.09		0.275391
4.1		0.274767
4.11		0.274146
4.12		0.273527
4.13		0.272912
4.14		0.272299
4.15		0.27169
4.16		0.271083
4.17		0.27048
4.18		0.269879
4.19		0.269281
4.2		0.268685
4.21		0.268093
4.22		0.267503
4.23		0.266916
4.24		0.266332
4.25		0.265751
4.26		0.265172
4.27		0.264596
4.28		0.264022
4.29		0.263451
4.3		0.262883
4.31		0.262317
4.32		0.261754
4.33		0.261194
4.34		0.260636
4.35		0.26008
4.36		0.259528
4.37		0.258977
4.38		0.258429
4.39		0.257884
4.4		0.257341
4.41		0.2568
4.42		0.256262
4.43		0.255726
4.44		0.255193
4.45		0.254662
4.46		0.254133
4.47		0.253607
4.48		0.253083
4.49		0.252561
4.5		0.252042
4.51		0.251524
4.52		0.251009
4.53		0.250497
4.54		0.249986
4.55		0.249478
4.56		0.248972
4.57		0.248468
4.58		0.247966
4.59		0.247467
4.6		0.246969
4.61		0.246474
4.62		0.245981
4.63		0.24549
4.64		0.245001
4.65		0.244514
4.66		0.244029
4.67		0.243546
4.68		0.243065
4.69		0.242587
4.7		0.24211
4.71		0.241635
4.72		0.241162
4.73		0.240692
4.74		0.240223
4.75		0.239756
4.76		0.239291
4.77		0.238828
4.78		0.238367
4.79		0.237907
4.8		0.23745
4.81		0.236995
4.82		0.236541
4.83		0.236089
4.84		0.235639
4.85		0.235191
4.86		0.234745
4.87		0.2343
4.88		0.233857
4.89		0.233417
4.9		0.232977
4.91		0.23254
4.92		0.232104
4.93		0.23167
4.94		0.231238
4.95		0.230808
4.96		0.230379
4.97		0.229952
4.98		0.229527
4.99		0.229103
5		0.228681
5.01		0.228261
5.02		0.227842
5.03		0.227425
5.04		0.227009
5.05		0.226596
5.06		0.226183
5.07		0.225773
5.08		0.225364
5.09		0.224956
5.1		0.22455
5.11		0.224146
5.12		0.223743
5.13		0.223342
5.14		0.222942
5.15		0.222544
5.16		0.222148
5.17		0.221752
5.18		0.221359
5.19		0.220967
5.2		0.220576
5.21		0.220187
5.22		0.219799
5.23		0.219413
5.24		0.219028
5.25		0.218645
5.26		0.218263
5.27		0.217882
5.28		0.217503
5.29		0.217125
5.3		0.216749
5.31		0.216374
5.32		0.216001
5.33		0.215629
5.34		0.215258
5.35		0.214888
5.36		0.21452
5.37		0.214154
5.38		0.213788
5.39		0.213424
5.4		0.213062
5.41		0.2127
5.42		0.21234
5.43		0.211981
5.44		0.211624
5.45		0.211268
5.46		0.210913
5.47		0.210559
5.48		0.210207
5.49		0.209856
5.5		0.209506
5.51		0.209157
5.52		0.20881
5.53		0.208464
5.54		0.208119
5.55		0.207775
5.56		0.207433
5.57		0.207092
5.58		0.206751
5.59		0.206413
5.6		0.206075
5.61		0.205738
5.62		0.205403
5.63		0.205069
5.64		0.204736
5.65		0.204404
5.66		0.204073
5.67		0.203744
5.68		0.203416
5.69		0.203088
5.7		0.202762
5.71		0.202437
5.72		0.202113
5.73		0.20179
5.74		0.201469
5.75		0.201148
5.76		0.200829
5.77		0.20051
5.78		0.200193
5.79		0.199877
5.8		0.199561
5.81		0.199247
5.82		0.198934
5.83		0.198622
5.84		0.198311
5.85		0.198001
5.86		0.197692
5.87		0.197385
5.88		0.197078
5.89		0.196772
5.9		0.196467
5.91		0.196163
5.92		0.195861
5.93		0.195559
5.94		0.195258
5.95		0.194958
5.96		0.19466
5.97		0.194362
5.98		0.194065
5.99		0.193769
6		0.193474
6.01		0.19318
6.02		0.192887
6.03		0.192595
6.04		0.192304
6.05		0.192014
6.06		0.191725
6.07		0.191436
6.08		0.191149
6.09		0.190863
6.1		0.190577
6.11		0.190293
6.12		0.190009
6.13		0.189726
6.14		0.189444
6.15		0.189163
6.16		0.188883
6.17		0.188604
6.18		0.188326
6.19		0.188048
6.2		0.187772
6.21		0.187496
6.22		0.187221
6.23		0.186947
6.24		0.186674
6.25		0.186402
6.26		0.186131
6.27		0.18586
6.28		0.18559
6.29		0.185322
6.3		0.185054
6.31		0.184786
6.32		0.18452
6.33		0.184254
6.34		0.18399
6.35		0.183726
6.36		0.183463
6.37		0.1832
6.38		0.182939
6.39		0.182678
6.4		0.182418
6.41		0.182159
6.42		0.181901
6.43		0.181644
6.44		0.181387
6.45		0.181131
6.46		0.180876
6.47		0.180621
6.48		0.180368
6.49		0.180115
6.5		0.179863
6.51		0.179611
6.52		0.179361
6.53		0.179111
6.54		0.178862
6.55		0.178613
6.56		0.178366
6.57		0.178119
6.58		0.177873
6.59		0.177627
6.6		0.177383
6.61		0.177139
6.62		0.176895
6.63		0.176653
6.64		0.176411
6.65		0.17617
6.66		0.175929
6.67		0.17569
6.68		0.175451
6.69		0.175212
6.7		0.174975
6.71		0.174738
6.72		0.174502
6.73		0.174266
6.74		0.174031
6.75		0.173797
6.76		0.173563
6.77		0.173331
6.78		0.173098
6.79		0.172867
6.8		0.172636
6.81		0.172406
6.82		0.172176
6.83		0.171948
6.84		0.171719
6.85		0.171492
6.86		0.171265
6.87		0.171039
6.88		0.170813
6.89		0.170588
6.9		0.170364
6.91		0.17014
6.92		0.169917
6.93		0.169694
6.94		0.169473
6.95		0.169251
6.96		0.169031
6.97		0.168811
6.98		0.168591
6.99		0.168373
7		0.168154
7.01		0.167937
7.02		0.16772
7.03		0.167504
7.04		0.167288
7.05		0.167073
7.06		0.166858
7.07		0.166644
7.08		0.166431
7.09		0.166218
7.1		0.166006
7.11		0.165794
7.12		0.165583
7.13		0.165373
7.14		0.165163
7.15		0.164954
7.16		0.164745
7.17		0.164537
7.18		0.164329
7.19		0.164122
7.2		0.163915
7.21		0.16371
7.22		0.163504
7.23		0.163299
7.24		0.163095
7.25		0.162891
7.26		0.162688
7.27		0.162485
7.28		0.162283
7.29		0.162082
7.3		0.161881
7.31		0.16168
7.32		0.16148
7.33		0.161281
7.34		0.161082
7.35		0.160884
7.36		0.160686
7.37		0.160488
7.38		0.160292
7.39		0.160095
7.4		0.1599
7.41		0.159704
7.42		0.15951
7.43		0.159315
7.44		0.159122
7.45		0.158928
7.46		0.158736
7.47		0.158543
7.48		0.158352
7.49		0.15816
7.5		0.15797
7.51		0.157779
7.52		0.15759
7.53		0.1574
7.54		0.157212
7.55		0.157023
7.56		0.156836
7.57		0.156648
7.58		0.156461
7.59		0.156275
7.6		0.156089
7.61		0.155904
7.62		0.155719
7.63		0.155534
7.64		0.15535
7.65		0.155167
7.66		0.154984
7.67		0.154801
7.68		0.154619
7.69		0.154437
7.7		0.154256
7.71		0.154075
7.72		0.153895
7.73		0.153715
7.74		0.153536
7.75		0.153357
7.76		0.153178
7.77		0.153
7.78		0.152822
7.79		0.152645
7.8		0.152469
7.81		0.152292
7.82		0.152116
7.83		0.151941
7.84		0.151766
7.85		0.151591
7.86		0.151417
7.87		0.151243
7.88		0.15107
7.89		0.150897
7.9		0.150725
7.91		0.150553
7.92		0.150381
7.93		0.15021
7.94		0.150039
7.95		0.149869
7.96		0.149699
7.97		0.149529
7.98		0.14936
7.99		0.149192
8		0.149023
8.01		0.148855
8.02		0.148688
8.03		0.148521
8.04		0.148354
8.05		0.148188
8.06		0.148022
8.07		0.147857
8.08		0.147692
8.09		0.147527
8.1		0.147363
8.11		0.147199
8.12		0.147035
8.13		0.146872
8.14		0.146709
8.15		0.146547
8.16		0.146385
8.17		0.146223
8.18		0.146062
8.19		0.145901
8.2		0.145741
8.21		0.145581
8.22		0.145421
8.23		0.145262
8.24		0.145103
8.25		0.144944
8.26		0.144786
8.27		0.144628
8.28		0.144471
8.29		0.144314
8.3		0.144157
8.31		0.144001
8.32		0.143845
8.33		0.143689
8.34		0.143534
8.35		0.143379
8.36		0.143224
8.37		0.14307
8.38		0.142916
8.39		0.142763
8.4		0.142609
8.41		0.142457
8.42		0.142304
8.43		0.142152
8.44		0.142
8.45		0.141849
8.46		0.141698
8.47		0.141547
8.48		0.141397
8.49		0.141247
8.5		0.141097
8.51		0.140948
8.52		0.140799
8.53		0.14065
8.54		0.140502
8.55		0.140354
8.56		0.140206
8.57		0.140059
8.58		0.139912
8.59		0.139765
8.6		0.139619
8.61		0.139473
8.62		0.139327
8.63		0.139182
8.64		0.139036
8.65		0.138892
8.66		0.138747
8.67		0.138603
8.68		0.138459
8.69		0.138316
8.7		0.138173
8.71		0.13803
8.72		0.137888
8.73		0.137745
8.74		0.137604
8.75		0.137462
8.76		0.137321
8.77		0.13718
8.78		0.137039
8.79		0.136899
8.8		0.136759
8.81		0.136619
8.82		0.13648
8.83		0.136341
8.84		0.136202
8.85		0.136063
8.86		0.135925
8.87		0.135787
8.88		0.13565
8.89		0.135512
8.9		0.135375
8.91		0.135239
8.92		0.135102
8.93		0.134966
8.94		0.13483
8.95		0.134695
8.96		0.134559
8.97		0.134424
8.98		0.13429
8.99		0.134155
9		0.134021
9.01		0.133887
9.02		0.133754
9.03		0.133621
9.04		0.133488
9.05		0.133355
9.06		0.133223
9.07		0.13309
9.08		0.132959
9.09		0.132827
9.1		0.132696
9.11		0.132565
9.12		0.132434
9.13		0.132304
9.14		0.132173
9.15		0.132043
9.16		0.131914
9.17		0.131784
9.18		0.131655
9.19		0.131526
9.2		0.131398
9.21		0.13127
9.22		0.131142
9.23		0.131014
9.24		0.130886
9.25		0.130759
9.26		0.130632
9.27		0.130505
9.28		0.130379
9.29		0.130253
9.3		0.130127
9.31		0.130001
9.32		0.129876
9.33		0.129751
9.34		0.129626
9.35		0.129501
9.36		0.129377
9.37		0.129253
9.38		0.129129
9.39		0.129005
9.4		0.128882
9.41		0.128759
9.42		0.128636
9.43		0.128513
9.44		0.128391
9.45		0.128269
9.46		0.128147
9.47		0.128025
9.48		0.127904
9.49		0.127782
9.5		0.127662
9.51		0.127541
9.52		0.12742
9.53		0.1273
9.54		0.12718
9.55		0.127061
9.56		0.126941
9.57		0.126822
9.58		0.126703
9.59		0.126584
9.6		0.126466
9.61		0.126347
9.62		0.126229
9.63		0.126112
9.64		0.125994
9.65		0.125877
9.66		0.12576
9.67		0.125643
9.68		0.125526
9.69		0.12541
9.7		0.125293
9.71		0.125178
9.72		0.125062
9.73		0.124946
9.74		0.124831
9.75		0.124716
9.76		0.124601
9.77		0.124487
9.78		0.124372
9.79		0.124258
9.8		0.124144
9.81		0.12403
9.82		0.123917
9.83		0.123804
9.84		0.123691
9.85		0.123578
9.86		0.123465
9.87		0.123353
9.88		0.12324
9.89		0.123128
9.9		0.123017
9.91		0.122905
9.92		0.122794
9.93		0.122683
9.94		0.122572
9.95		0.122461
9.96		0.122351
9.97		0.12224
9.98		0.12213
9.99		0.122021
10		0.121911
10.01		0.121801
10.02		0.121692
10.03		0.121583
10.04		0.121474
10.05		0.121366
10.06		0.121257
10.07		0.121149
10.08		0.121041
10.09		0.120934
10.1		0.120826
10.11		0.120719
10.12		0.120611
10.13		0.120504
10.14		0.120398
10.15		0.120291
10.16		0.120185
10.17		0.120078
10.18		0.119973
10.19		0.119867
10.2		0.119761
10.21		0.119656
10.22		0.119551
10.23		0.119446
10.24		0.119341
10.25		0.119236
10.26		0.119132
10.27		0.119028
10.28		0.118924
10.29		0.11882
10.3		0.118716
10.31		0.118613
10.32		0.118509
10.33		0.118406
10.34		0.118303
10.35		0.118201
10.36		0.118098
10.37		0.117996
10.38		0.117894
10.39		0.117792
10.4		0.11769
10.41		0.117588
10.42		0.117487
10.43		0.117386
10.44		0.117285
10.45		0.117184
10.46		0.117083
10.47		0.116983
10.48		0.116883
10.49		0.116782
10.5		0.116682
10.51		0.116583
10.52		0.116483
10.53		0.116384
10.54		0.116285
10.55		0.116186
10.56		0.116087
10.57		0.115988
10.58		0.115889
10.59		0.115791
10.6		0.115693
10.61		0.115595
10.62		0.115497
10.63		0.1154
10.64		0.115302
10.65		0.115205
10.66		0.115108
10.67		0.115011
10.68		0.114914
10.69		0.114817
10.7		0.114721
10.71		0.114625
10.72		0.114529
10.73		0.114433
10.74		0.114337
10.75		0.114241
10.76		0.114146
10.77		0.114051
10.78		0.113956
10.79		0.113861
10.8		0.113766
10.81		0.113671
10.82		0.113577
10.83		0.113483
10.84		0.113389
10.85		0.113295
10.86		0.113201
10.87		0.113107
10.88		0.113014
10.89		0.112921
10.9		0.112828
10.91		0.112735
10.92		0.112642
10.93		0.112549
10.94		0.112457
10.95		0.112364
10.96		0.112272
10.97		0.11218
10.98		0.112088
10.99		0.111997
11		0.111905
11.01		0.111814
11.02		0.111723
11.03		0.111632
11.04		0.111541
11.05		0.11145
11.06		0.111359
11.07		0.111269
11.08		0.111179
11.09		0.111089
11.1		0.110999
11.11		0.110909
11.12		0.110819
11.13		0.11073
11.14		0.11064
11.15		0.110551
11.16		0.110462
11.17		0.110373
11.18		0.110284
11.19		0.110196
11.2		0.110107
11.21		0.110019
11.22		0.109931
11.23		0.109843
11.24		0.109755
11.25		0.109667
11.26		0.10958
11.27		0.109492
11.28		0.109405
11.29		0.109318
11.3		0.109231
11.31		0.109144
11.32		0.109057
11.33		0.108971
11.34		0.108884
11.35		0.108798
11.36		0.108712
11.37		0.108626
11.38		0.10854
11.39		0.108454
11.4		0.108369
11.41		0.108283
11.42		0.108198
11.43		0.108113
11.44		0.108028
11.45		0.107943
11.46		0.107858
11.47		0.107774
11.48		0.107689
11.49		0.107605
11.5		0.107521
11.51		0.107437
11.52		0.107353
11.53		0.107269
11.54		0.107185
11.55		0.107102
11.56		0.107019
11.57		0.106935
11.58		0.106852
11.59		0.106769
11.6		0.106687
11.61		0.106604
11.62		0.106521
11.63		0.106439
11.64		0.106357
11.65		0.106275
11.66		0.106192
11.67		0.106111
11.68		0.106029
11.69		0.105947
11.7		0.105866
11.71		0.105784
11.72		0.105703
11.73		0.105622
11.74		0.105541
11.75		0.10546
11.76		0.10538
11.77		0.105299
11.78		0.105218
11.79		0.105138
11.8		0.105058
11.81		0.104978
11.82		0.104898
11.83		0.104818
11.84		0.104738
11.85		0.104659
11.86		0.104579
11.87		0.1045
11.88		0.104421
11.89		0.104342
11.9		0.104263
11.91		0.104184
11.92		0.104105
11.93		0.104027
11.94		0.103948
11.95		0.10387
11.96		0.103792
11.97		0.103714
11.98		0.103636
11.99		0.103558
12		0.10348
12.01		0.103403
12.02		0.103325
12.03		0.103248
12.04		0.103171
12.05		0.103093
12.06		0.103016
12.07		0.10294
12.08		0.102863
12.09		0.102786
12.1		0.10271
12.11		0.102633
12.12		0.102557
12.13		0.102481
12.14		0.102405
12.15		0.102329
12.16		0.102253
12.17		0.102177
12.18		0.102102
12.19		0.102026
12.2		0.101951
12.21		0.101876
12.22		0.101801
12.23		0.101726
12.24		0.101651
12.25		0.101576
12.26		0.101501
12.27		0.101427
12.28		0.101352
12.29		0.101278
12.3		0.101204
12.31		0.10113
12.32		0.101056
12.33		0.100982
12.34		0.100908
12.35		0.100834
12.36		0.100761
12.37		0.100687
12.38		0.100614
12.39		0.100541
12.4		0.100468
12.41		0.100395
12.42		0.100322
12.43		0.100249
12.44		0.100176
12.45		0.100104
12.46		0.100031
12.47		0.099959
12.48		0.0998868
12.49		0.0998147
12.5		0.0997427
12.51		0.0996708
12.52		0.099599
12.53		0.0995273
12.54		0.0994557
12.55		0.0993842
12.56		0.0993128
12.57		0.0992415
12.58		0.0991704
12.59		0.0990993
12.6		0.0990284
12.61		0.0989575
12.62		0.0988868
12.63		0.0988161
12.64		0.0987456
12.65		0.0986752
12.66		0.0986048
12.67		0.0985346
12.68		0.0984645
12.69		0.0983945
12.7		0.0983246
12.71		0.0982547
12.72		0.098185
12.73		0.0981154
12.74		0.0980459
12.75		0.0979765
12.76		0.0979072
12.77		0.097838
12.78		0.0977689
12.79		0.0976999
12.8		0.097631
12.81		0.0975622
12.82		0.0974934
12.83		0.0974248
12.84		0.0973563
12.85		0.0972879
12.86		0.0972196
12.87		0.0971514
12.88		0.0970833
12.89		0.0970153
12.9		0.0969474
12.91		0.0968795
12.92		0.0968118
12.93		0.0967442
12.94		0.0966767
12.95		0.0966092
12.96		0.0965419
12.97		0.0964747
12.98		0.0964075
12.99		0.0963405
13		0.0962735
13.01		0.0962067
13.02		0.0961399
13.03		0.0960733
13.04		0.0960067
13.05		0.0959402
13.06		0.0958738
13.07		0.0958075
13.08		0.0957414
13.09		0.0956753
13.1		0.0956093
13.11		0.0955433
13.12		0.0954775
13.13		0.0954118
13.14		0.0953462
13.15		0.0952806
13.16		0.0952152
13.17		0.0951498
13.18		0.0950846
13.19		0.0950194
13.2		0.0949543
13.21		0.0948893
13.22		0.0948244
13.23		0.0947596
13.24		0.0946949
13.25		0.0946303
13.26		0.0945657
13.27		0.0945013
13.28		0.0944369
13.29		0.0943727
13.3		0.0943085
13.31		0.0942444
13.32		0.0941804
13.33		0.0941165
13.34		0.0940527
13.35		0.0939889
13.36		0.0939253
13.37		0.0938617
13.38		0.0937983
13.39		0.0937349
13.4		0.0936716
13.41		0.0936084
13.42		0.0935453
13.43		0.0934822
13.44		0.0934193
13.45		0.0933564
13.46		0.0932936
13.47		0.093231
13.48		0.0931684
13.49		0.0931058
13.5		0.0930434
13.51		0.0929811
13.52		0.0929188
13.53		0.0928566
13.54		0.0927946
13.55		0.0927326
13.56		0.0926706
13.57		0.0926088
13.58		0.092547
13.59		0.0924854
13.6		0.0924238
13.61		0.0923623
13.62		0.0923009
13.63		0.0922395
13.64		0.0921783
13.65		0.0921171
13.66		0.092056
13.67		0.091995
13.68		0.0919341
13.69		0.0918733
13.7		0.0918125
13.71		0.0917519
13.72		0.0916913
13.73		0.0916308
13.74		0.0915703
13.75		0.09151
13.76		0.0914497
13.77		0.0913895
13.78		0.0913294
13.79		0.0912694
13.8		0.0912094
13.81		0.0911496
13.82		0.0910898
13.83		0.0910301
13.84		0.0909705
13.85		0.0909109
13.86		0.0908514
13.87		0.0907921
13.88		0.0907327
13.89		0.0906735
13.9		0.0906144
13.91		0.0905553
13.92		0.0904963
13.93		0.0904374
13.94		0.0903785
13.95		0.0903198
13.96		0.0902611
13.97		0.0902025
13.98		0.0901439
13.99		0.0900855
14		0.0900271
14.01		0.0899688
14.02		0.0899106
14.03		0.0898525
14.04		0.0897944
14.05		0.0897364
14.06		0.0896785
14.07		0.0896206
14.08		0.0895629
14.09		0.0895052
14.1		0.0894476
14.11		0.08939
14.12		0.0893325
14.13		0.0892752
14.14		0.0892178
14.15		0.0891606
14.16		0.0891034
14.17		0.0890463
14.18		0.0889893
14.19		0.0889324
14.2		0.0888755
14.21		0.0888187
14.22		0.088762
14.23		0.0887053
14.24		0.0886488
14.25		0.0885923
14.26		0.0885358
14.27		0.0884795
14.28		0.0884232
14.29		0.088367
14.3		0.0883108
14.31		0.0882547
14.32		0.0881988
14.33		0.0881428
14.34		0.088087
14.35		0.0880312
14.36		0.0879755
14.37		0.0879198
14.38		0.0878643
14.39		0.0878088
14.4		0.0877533
14.41		0.087698
14.42		0.0876427
14.43		0.0875875
14.44		0.0875323
14.45		0.0874773
14.46		0.0874223
14.47		0.0873673
14.48		0.0873125
14.49		0.0872577
14.5		0.0872029
14.51		0.0871483
14.52		0.0870937
14.53		0.0870392
14.54		0.0869847
14.55		0.0869303
14.56		0.086876
14.57		0.0868218
14.58		0.0867676
14.59		0.0867135
14.6		0.0866595
14.61		0.0866055
14.62		0.0865516
14.63		0.0864977
14.64		0.086444
14.65		0.0863903
14.66		0.0863366
14.67		0.0862831
14.68		0.0862296
14.69		0.0861761
14.7		0.0861228
14.71		0.0860695
14.72		0.0860162
14.73		0.0859631
14.74		0.08591
14.75		0.0858569
14.76		0.0858039
14.77		0.085751
14.78		0.0856982
14.79		0.0856454
14.8		0.0855927
14.81		0.0855401
14.82		0.0854875
14.83		0.085435
14.84		0.0853825
14.85		0.0853302
14.86		0.0852778
14.87		0.0852256
14.88		0.0851734
14.89		0.0851213
14.9		0.0850692
14.91		0.0850172
14.92		0.0849653
14.93		0.0849134
14.94		0.0848616
14.95		0.0848098
14.96		0.0847582
14.97		0.0847065
14.98		0.084655
14.99		0.0846035
15		0.0845521
15.01		0.0845007
15.02		0.0844494
15.03		0.0843982
15.04		0.084347
15.05		0.0842959
15.06		0.0842448
15.07		0.0841938
15.08		0.0841429
15.09		0.084092
15.1		0.0840412
15.11		0.0839905
15.12		0.0839398
15.13		0.0838892
15.14		0.0838386
15.15		0.0837881
15.16		0.0837377
15.17		0.0836873
15.18		0.083637
15.19		0.0835867
15.2		0.0835365
15.21		0.0834864
15.22		0.0834363
15.23		0.0833863
15.24		0.0833363
15.25		0.0832864
15.26		0.0832366
15.27		0.0831868
15.28		0.0831371
15.29		0.0830875
15.3		0.0830379
15.31		0.0829883
15.32		0.0829388
15.33		0.0828894
15.34		0.0828401
15.35		0.0827908
15.36		0.0827415
15.37		0.0826923
15.38		0.0826432
15.39		0.0825941
15.4		0.0825451
15.41		0.0824962
15.42		0.0824473
15.43		0.0823984
15.44		0.0823496
15.45		0.0823009
15.46		0.0822523
15.47		0.0822037
15.48		0.0821551
