tau [fm]		R_PiNS^-1
1.27		-0.00281108
1.28		-0.00279925
1.29		-0.00278765
1.3		-0.00277629
1.31		-0.00276514
1.32		-0.00275422
1.33		-0.00274352
1.34		-0.00273302
1.35		-0.00272275
1.36		-0.00271267
1.37		-0.00270281
1.38		-0.00269315
1.39		-0.00268368
1.4		-0.00267441
1.41		-0.00266534
1.42		-0.00265645
1.43		-0.00264776
1.44		-0.00263925
1.45		-0.00263093
1.46		-0.00262278
1.47		-0.00261482
1.48		-0.00260703
1.49		-0.00259942
1.5		-0.00259198
1.51		-0.00258471
1.52		-0.0025776
1.53		-0.00257067
1.54		-0.0025639
1.55		-0.00255729
1.56		-0.00255084
1.57		-0.00254456
1.58		-0.00253843
1.59		-0.00253245
1.6		-0.00252663
1.61		-0.00252097
1.62		-0.00251545
1.63		-0.00251008
1.64		-0.00250487
1.65		-0.0024998
1.66		-0.00249487
1.67		-0.00249009
1.68		-0.00248545
1.69		-0.00248095
1.7		-0.00247659
1.71		-0.00247238
1.72		-0.00246829
1.73		-0.00246435
1.74		-0.00246054
1.75		-0.00245686
1.76		-0.00245332
1.77		-0.00244991
1.78		-0.00244663
1.79		-0.00244348
1.8		-0.00244046
1.81		-0.00243757
1.82		-0.0024348
1.83		-0.00243216
1.84		-0.00242965
1.85		-0.00242726
1.86		-0.00242499
1.87		-0.00242284
1.88		-0.00242082
1.89		-0.00241892
1.9		-0.00241713
1.91		-0.00241547
1.92		-0.00241392
1.93		-0.00241249
1.94		-0.00241118
1.95		-0.00240998
1.96		-0.0024089
1.97		-0.00240794
1.98		-0.00240708
1.99		-0.00240634
2		-0.00240572
2.01		-0.0024052
2.02		-0.0024048
2.03		-0.0024045
2.04		-0.00240432
2.05		-0.00240424
2.06		-0.00240427
2.07		-0.00240441
2.08		-0.00240466
2.09		-0.00240502
2.1		-0.00240548
2.11		-0.00240605
2.12		-0.00240672
2.13		-0.0024075
2.14		-0.00240838
2.15		-0.00240936
2.16		-0.00241045
2.17		-0.00241164
2.18		-0.00241293
2.19		-0.00241432
2.2		-0.00241582
2.21		-0.00241741
2.22		-0.00241911
2.23		-0.0024209
2.24		-0.0024228
2.25		-0.00242479
2.26		-0.00242688
2.27		-0.00242907
2.28		-0.00243135
2.29		-0.00243374
2.3		-0.00243621
2.31		-0.00243879
2.32		-0.00244146
2.33		-0.00244423
2.34		-0.00244709
2.35		-0.00245004
2.36		-0.00245309
2.37		-0.00245624
2.38		-0.00245947
2.39		-0.0024628
2.4		-0.00246623
2.41		-0.00246974
2.42		-0.00247335
2.43		-0.00247704
2.44		-0.00248083
2.45		-0.00248471
2.46		-0.00248868
2.47		-0.00249274
2.48		-0.00249689
2.49		-0.00250113
2.5		-0.00250546
2.51		-0.00250988
2.52		-0.00251439
2.53		-0.00251898
2.54		-0.00252366
2.55		-0.00252843
2.56		-0.00253329
2.57		-0.00253823
2.58		-0.00254326
2.59		-0.00254838
2.6		-0.00255358
2.61		-0.00255887
2.62		-0.00256424
2.63		-0.0025697
2.64		-0.00257524
2.65		-0.00258087
2.66		-0.00258658
2.67		-0.00259238
2.68		-0.00259826
2.69		-0.00260422
2.7		-0.00261027
2.71		-0.0026164
2.72		-0.00262261
2.73		-0.0026289
2.74		-0.00263528
2.75		-0.00264174
2.76		-0.00264828
2.77		-0.0026549
2.78		-0.0026616
2.79		-0.00266838
2.8		-0.00267524
2.81		-0.00268219
2.82		-0.00268921
2.83		-0.00269631
2.84		-0.0027035
2.85		-0.00271076
2.86		-0.0027181
2.87		-0.00272552
2.88		-0.00273302
2.89		-0.00274059
2.9		-0.00274825
2.91		-0.00275598
2.92		-0.00276379
2.93		-0.00277167
2.94		-0.00277964
2.95		-0.00278768
2.96		-0.0027958
2.97		-0.00280399
2.98		-0.00281226
2.99		-0.00282061
3		-0.00282903
3.01		-0.00283753
3.02		-0.0028461
3.03		-0.00285475
3.04		-0.00286347
3.05		-0.00287226
3.06		-0.00288114
3.07		-0.00289008
3.08		-0.0028991
3.09		-0.00290819
3.1		-0.00291736
3.11		-0.0029266
3.12		-0.00293591
3.13		-0.0029453
3.14		-0.00295476
3.15		-0.00296429
3.16		-0.0029739
3.17		-0.00298357
3.18		-0.00299332
3.19		-0.00300314
3.2		-0.00301303
3.21		-0.00302299
3.22		-0.00303302
3.23		-0.00304313
3.24		-0.0030533
3.25		-0.00306355
3.26		-0.00307386
3.27		-0.00308425
3.28		-0.0030947
3.29		-0.00310523
3.3		-0.00311582
3.31		-0.00312648
3.32		-0.00313722
3.33		-0.00314802
3.34		-0.00315889
3.35		-0.00316983
3.36		-0.00318083
3.37		-0.00319191
3.38		-0.00320305
3.39		-0.00321426
3.4		-0.00322554
3.41		-0.00323688
3.42		-0.00324829
3.43		-0.00325977
3.44		-0.00327132
3.45		-0.00328293
3.46		-0.00329461
3.47		-0.00330636
3.48		-0.00331817
3.49		-0.00333005
3.5		-0.00334199
3.51		-0.003354
3.52		-0.00336607
3.53		-0.00337821
3.54		-0.00339041
3.55		-0.00340268
3.56		-0.00341501
3.57		-0.00342741
3.58		-0.00343987
3.59		-0.0034524
3.6		-0.00346498
3.61		-0.00347764
3.62		-0.00349035
3.63		-0.00350313
3.64		-0.00351598
3.65		-0.00352888
3.66		-0.00354185
3.67		-0.00355488
3.68		-0.00356797
3.69		-0.00358113
3.7		-0.00359435
3.71		-0.00360763
3.72		-0.00362097
3.73		-0.00363437
3.74		-0.00364783
3.75		-0.00366136
3.76		-0.00367495
3.77		-0.00368859
3.78		-0.0037023
3.79		-0.00371607
3.8		-0.0037299
3.81		-0.00374379
3.82		-0.00375774
3.83		-0.00377175
3.84		-0.00378581
3.85		-0.00379994
3.86		-0.00381413
3.87		-0.00382838
3.88		-0.00384268
3.89		-0.00385705
3.9		-0.00387147
3.91		-0.00388595
3.92		-0.00390049
3.93		-0.00391509
3.94		-0.00392974
3.95		-0.00394446
3.96		-0.00395923
3.97		-0.00397406
3.98		-0.00398895
3.99		-0.00400389
4		-0.00401889
4.01		-0.00403395
4.02		-0.00404906
4.03		-0.00406423
4.04		-0.00407946
4.05		-0.00409474
4.06		-0.00411008
4.07		-0.00412548
4.08		-0.00414093
4.09		-0.00415644
4.1		-0.004172
4.11		-0.00418762
4.12		-0.00420329
4.13		-0.00421902
4.14		-0.0042348
4.15		-0.00425064
4.16		-0.00426653
4.17		-0.00428247
4.18		-0.00429847
4.19		-0.00431453
4.2		-0.00433063
4.21		-0.0043468
4.22		-0.00436301
4.23		-0.00437928
4.24		-0.0043956
4.25		-0.00441198
4.26		-0.0044284
4.27		-0.00444489
4.28		-0.00446142
4.29		-0.004478
4.3		-0.00449464
4.31		-0.00451133
4.32		-0.00452807
4.33		-0.00454487
4.34		-0.00456171
4.35		-0.00457861
4.36		-0.00459556
4.37		-0.00461256
4.38		-0.00462961
4.39		-0.00464671
4.4		-0.00466387
4.41		-0.00468107
4.42		-0.00469833
4.43		-0.00471563
4.44		-0.00473298
4.45		-0.00475039
4.46		-0.00476784
4.47		-0.00478535
4.48		-0.0048029
4.49		-0.00482051
4.5		-0.00483816
4.51		-0.00485586
4.52		-0.00487361
4.53		-0.00489141
4.54		-0.00490926
4.55		-0.00492716
4.56		-0.00494511
4.57		-0.0049631
4.58		-0.00498114
4.59		-0.00499924
4.6		-0.00501737
4.61		-0.00503556
4.62		-0.00505379
4.63		-0.00507208
4.64		-0.0050904
4.65		-0.00510878
4.66		-0.0051272
4.67		-0.00514567
4.68		-0.00516419
4.69		-0.00518275
4.7		-0.00520136
4.71		-0.00522002
4.72		-0.00523872
4.73		-0.00525747
4.74		-0.00527627
4.75		-0.00529511
4.76		-0.00531399
4.77		-0.00533292
4.78		-0.0053519
4.79		-0.00537092
4.8		-0.00538999
4.81		-0.0054091
4.82		-0.00542826
4.83		-0.00544746
4.84		-0.00546671
4.85		-0.005486
4.86		-0.00550533
4.87		-0.00552471
4.88		-0.00554414
4.89		-0.0055636
4.9		-0.00558311
4.91		-0.00560267
4.92		-0.00562227
4.93		-0.00564191
4.94		-0.00566159
4.95		-0.00568132
4.96		-0.00570109
4.97		-0.0057209
4.98		-0.00574076
4.99		-0.00576066
5		-0.0057806
5.01		-0.00580058
5.02		-0.00582061
5.03		-0.00584067
5.04		-0.00586078
5.05		-0.00588093
5.06		-0.00590113
5.07		-0.00592136
5.08		-0.00594164
5.09		-0.00596195
5.1		-0.00598231
5.11		-0.00600271
5.12		-0.00602315
5.13		-0.00604363
5.14		-0.00606415
5.15		-0.00608471
5.16		-0.00610531
5.17		-0.00612596
5.18		-0.00614664
5.19		-0.00616736
5.2		-0.00618812
5.21		-0.00620892
5.22		-0.00622977
5.23		-0.00625065
5.24		-0.00627157
5.25		-0.00629252
5.26		-0.00631352
5.27		-0.00633456
5.28		-0.00635564
5.29		-0.00637675
5.3		-0.0063979
5.31		-0.0064191
5.32		-0.00644033
5.33		-0.00646159
5.34		-0.0064829
5.35		-0.00650424
5.36		-0.00652563
5.37		-0.00654705
5.38		-0.0065685
5.39		-0.00659
5.4		-0.00661153
5.41		-0.0066331
5.42		-0.00665471
5.43		-0.00667635
5.44		-0.00669803
5.45		-0.00671975
5.46		-0.0067415
5.47		-0.00676329
5.48		-0.00678512
5.49		-0.00680698
5.5		-0.00682888
5.51		-0.00685082
5.52		-0.00687279
5.53		-0.00689479
5.54		-0.00691684
5.55		-0.00693892
5.56		-0.00696103
5.57		-0.00698318
5.58		-0.00700536
5.59		-0.00702758
5.6		-0.00704983
5.61		-0.00707212
5.62		-0.00709445
5.63		-0.00711681
5.64		-0.0071392
5.65		-0.00716162
5.66		-0.00718409
5.67		-0.00720658
5.68		-0.00722911
5.69		-0.00725167
5.7		-0.00727427
5.71		-0.0072969
5.72		-0.00731957
5.73		-0.00734227
5.74		-0.007365
5.75		-0.00738776
5.76		-0.00741056
5.77		-0.00743339
5.78		-0.00745625
5.79		-0.00747915
5.8		-0.00750208
5.81		-0.00752504
5.82		-0.00754803
5.83		-0.00757106
5.84		-0.00759412
5.85		-0.00761721
5.86		-0.00764033
5.87		-0.00766349
5.88		-0.00768667
5.89		-0.00770989
5.9		-0.00773314
5.91		-0.00775642
5.92		-0.00777974
5.93		-0.00780308
5.94		-0.00782645
5.95		-0.00784986
5.96		-0.0078733
5.97		-0.00789677
5.98		-0.00792026
5.99		-0.00794379
6		-0.00796735
6.01		-0.00799094
6.02		-0.00801456
6.03		-0.00803821
6.04		-0.00806189
6.05		-0.0080856
6.06		-0.00810934
6.07		-0.00813311
6.08		-0.00815691
6.09		-0.00818074
6.1		-0.0082046
6.11		-0.00822849
6.12		-0.0082524
6.13		-0.00827635
6.14		-0.00830032
6.15		-0.00832433
6.16		-0.00834836
6.17		-0.00837242
6.18		-0.00839651
6.19		-0.00842063
6.2		-0.00844478
6.21		-0.00846895
6.22		-0.00849315
6.23		-0.00851739
6.24		-0.00854164
6.25		-0.00856593
6.26		-0.00859025
6.27		-0.00861459
6.28		-0.00863896
6.29		-0.00866336
6.3		-0.00868778
6.31		-0.00871223
6.32		-0.00873671
6.33		-0.00876122
6.34		-0.00878575
6.35		-0.00881031
6.36		-0.0088349
6.37		-0.00885951
6.38		-0.00888415
6.39		-0.00890882
6.4		-0.00893351
6.41		-0.00895823
6.42		-0.00898298
6.43		-0.00900775
6.44		-0.00903254
6.45		-0.00905737
6.46		-0.00908222
6.47		-0.00910709
6.48		-0.00913199
6.49		-0.00915692
6.5		-0.00918187
6.51		-0.00920684
6.52		-0.00923184
6.53		-0.00925687
6.54		-0.00928192
6.55		-0.009307
6.56		-0.0093321
6.57		-0.00935723
6.58		-0.00938238
6.59		-0.00940755
6.6		-0.00943275
6.61		-0.00945797
6.62		-0.00948322
6.63		-0.00950849
6.64		-0.00953379
6.65		-0.00955911
6.66		-0.00958445
6.67		-0.00960982
6.68		-0.00963521
6.69		-0.00966063
6.7		-0.00968607
6.71		-0.00971153
6.72		-0.00973701
6.73		-0.00976252
6.74		-0.00978805
6.75		-0.00981361
6.76		-0.00983918
6.77		-0.00986478
6.78		-0.00989041
6.79		-0.00991605
6.8		-0.00994172
6.81		-0.00996741
6.82		-0.00999312
6.83		-0.0100189
6.84		-0.0100446
6.85		-0.0100704
6.86		-0.0100962
6.87		-0.010122
6.88		-0.0101479
6.89		-0.0101737
6.9		-0.0101996
6.91		-0.0102255
6.92		-0.0102515
6.93		-0.0102774
6.94		-0.0103034
6.95		-0.0103294
6.96		-0.0103554
6.97		-0.0103814
6.98		-0.0104075
6.99		-0.0104336
7		-0.0104597
7.01		-0.0104858
7.02		-0.0105119
7.03		-0.0105381
7.04		-0.0105643
7.05		-0.0105905
7.06		-0.0106167
7.07		-0.010643
7.08		-0.0106692
7.09		-0.0106955
7.1		-0.0107218
7.11		-0.0107481
7.12		-0.0107745
7.13		-0.0108008
7.14		-0.0108272
7.15		-0.0108536
7.16		-0.01088
7.17		-0.0109065
7.18		-0.0109329
7.19		-0.0109594
7.2		-0.0109859
7.21		-0.0110124
7.22		-0.011039
7.23		-0.0110655
7.24		-0.0110921
7.25		-0.0111187
7.26		-0.0111453
7.27		-0.0111719
7.28		-0.0111986
7.29		-0.0112252
7.3		-0.0112519
7.31		-0.0112786
7.32		-0.0113054
7.33		-0.0113321
7.34		-0.0113588
7.35		-0.0113856
7.36		-0.0114124
7.37		-0.0114392
7.38		-0.0114661
7.39		-0.0114929
7.4		-0.0115198
7.41		-0.0115466
7.42		-0.0115735
7.43		-0.0116005
7.44		-0.0116274
7.45		-0.0116543
7.46		-0.0116813
7.47		-0.0117083
7.48		-0.0117353
7.49		-0.0117623
7.5		-0.0117893
7.51		-0.0118164
7.52		-0.0118434
7.53		-0.0118705
7.54		-0.0118976
7.55		-0.0119247
7.56		-0.0119519
7.57		-0.011979
7.58		-0.0120062
7.59		-0.0120334
7.6		-0.0120606
7.61		-0.0120878
7.62		-0.012115
7.63		-0.0121422
7.64		-0.0121695
7.65		-0.0121968
7.66		-0.0122241
7.67		-0.0122514
7.68		-0.0122787
7.69		-0.012306
7.7		-0.0123334
7.71		-0.0123607
7.72		-0.0123881
7.73		-0.0124155
7.74		-0.0124429
7.75		-0.0124703
7.76		-0.0124978
7.77		-0.0125252
7.78		-0.0125527
7.79		-0.0125802
7.8		-0.0126077
7.81		-0.0126352
7.82		-0.0126627
7.83		-0.0126902
7.84		-0.0127178
7.85		-0.0127454
7.86		-0.012773
7.87		-0.0128005
7.88		-0.0128282
7.89		-0.0128558
7.9		-0.0128834
7.91		-0.0129111
7.92		-0.0129387
7.93		-0.0129664
7.94		-0.0129941
7.95		-0.0130218
7.96		-0.0130495
7.97		-0.0130773
7.98		-0.013105
7.99		-0.0131328
8		-0.0131605
8.01		-0.0131883
8.02		-0.0132161
8.03		-0.0132439
8.04		-0.0132717
8.05		-0.0132996
8.06		-0.0133274
8.07		-0.0133553
8.08		-0.0133831
8.09		-0.013411
8.1		-0.0134389
8.11		-0.0134668
8.12		-0.0134948
8.13		-0.0135227
8.14		-0.0135506
8.15		-0.0135786
8.16		-0.0136066
8.17		-0.0136345
8.18		-0.0136625
8.19		-0.0136905
8.2		-0.0137185
8.21		-0.0137466
8.22		-0.0137746
8.23		-0.0138027
8.24		-0.0138307
8.25		-0.0138588
8.26		-0.0138869
8.27		-0.013915
8.28		-0.0139431
8.29		-0.0139712
8.3		-0.0139993
8.31		-0.0140275
8.32		-0.0140556
8.33		-0.0140838
8.34		-0.0141119
8.35		-0.0141401
8.36		-0.0141683
8.37		-0.0141965
8.38		-0.0142247
8.39		-0.014253
8.4		-0.0142812
8.41		-0.0143094
8.42		-0.0143377
8.43		-0.0143659
8.44		-0.0143942
8.45		-0.0144225
8.46		-0.0144508
8.47		-0.0144791
8.48		-0.0145074
8.49		-0.0145357
8.5		-0.0145641
8.51		-0.0145924
8.52		-0.0146208
8.53		-0.0146491
8.54		-0.0146775
8.55		-0.0147059
8.56		-0.0147343
8.57		-0.0147627
8.58		-0.0147911
8.59		-0.0148195
8.6		-0.0148479
8.61		-0.0148764
8.62		-0.0149048
8.63		-0.0149333
8.64		-0.0149617
8.65		-0.0149902
8.66		-0.0150187
8.67		-0.0150472
8.68		-0.0150757
8.69		-0.0151042
8.7		-0.0151327
8.71		-0.0151612
8.72		-0.0151897
8.73		-0.0152183
8.74		-0.0152468
8.75		-0.0152754
8.76		-0.015304
8.77		-0.0153325
8.78		-0.0153611
8.79		-0.0153897
8.8		-0.0154183
8.81		-0.0154469
8.82		-0.0154755
8.83		-0.0155041
8.84		-0.0155328
8.85		-0.0155614
8.86		-0.01559
8.87		-0.0156187
8.88		-0.0156473
8.89		-0.015676
8.9		-0.0157047
8.91		-0.0157334
8.92		-0.015762
8.93		-0.0157907
8.94		-0.0158194
8.95		-0.0158482
8.96		-0.0158769
8.97		-0.0159056
8.98		-0.0159343
8.99		-0.0159631
9		-0.0159918
9.01		-0.0160205
9.02		-0.0160493
9.03		-0.0160781
9.04		-0.0161068
9.05		-0.0161356
9.06		-0.0161644
9.07		-0.0161932
9.08		-0.016222
9.09		-0.0162508
9.1		-0.0162796
9.11		-0.0163084
9.12		-0.0163372
9.13		-0.016366
9.14		-0.0163949
9.15		-0.0164237
9.16		-0.0164526
9.17		-0.0164814
9.18		-0.0165103
9.19		-0.0165391
9.2		-0.016568
9.21		-0.0165969
9.22		-0.0166258
9.23		-0.0166546
9.24		-0.0166835
9.25		-0.0167124
9.26		-0.0167413
9.27		-0.0167702
9.28		-0.0167991
9.29		-0.0168281
9.3		-0.016857
9.31		-0.0168859
9.32		-0.0169148
9.33		-0.0169438
9.34		-0.0169727
9.35		-0.0170017
9.36		-0.0170306
9.37		-0.0170596
9.38		-0.0170885
9.39		-0.0171175
9.4		-0.0171465
9.41		-0.0171755
9.42		-0.0172044
9.43		-0.0172334
9.44		-0.0172624
9.45		-0.0172914
9.46		-0.0173204
9.47		-0.0173494
9.48		-0.0173784
9.49		-0.0174074
9.5		-0.0174364
9.51		-0.0174655
9.52		-0.0174945
9.53		-0.0175235
9.54		-0.0175525
9.55		-0.0175816
9.56		-0.0176106
9.57		-0.0176397
9.58		-0.0176687
9.59		-0.0176978
9.6		-0.0177268
9.61		-0.0177559
9.62		-0.0177849
9.63		-0.017814
9.64		-0.0178431
9.65		-0.0178722
9.66		-0.0179012
9.67		-0.0179303
9.68		-0.0179594
9.69		-0.0179885
9.7		-0.0180176
9.71		-0.0180467
9.72		-0.0180758
9.73		-0.0181049
9.74		-0.018134
9.75		-0.0181631
9.76		-0.0181922
9.77		-0.0182213
9.78		-0.0182504
9.79		-0.0182795
9.8		-0.0183087
9.81		-0.0183378
9.82		-0.0183669
9.83		-0.018396
9.84		-0.0184252
9.85		-0.0184543
9.86		-0.0184834
9.87		-0.0185126
9.88		-0.0185417
9.89		-0.0185709
9.9		-0.0186
9.91		-0.0186292
9.92		-0.0186583
9.93		-0.0186875
9.94		-0.0187166
9.95		-0.0187458
9.96		-0.018775
9.97		-0.0188041
9.98		-0.0188333
9.99		-0.0188625
10		-0.0188916
10.01		-0.0189208
10.02		-0.01895
10.03		-0.0189791
10.04		-0.0190083
10.05		-0.0190375
10.06		-0.0190667
10.07		-0.0190959
10.08		-0.019125
10.09		-0.0191542
10.1		-0.0191834
10.11		-0.0192126
10.12		-0.0192418
10.13		-0.019271
10.14		-0.0193002
10.15		-0.0193294
10.16		-0.0193586
10.17		-0.0193878
10.18		-0.019417
10.19		-0.0194462
10.2		-0.0194754
10.21		-0.0195046
10.22		-0.0195338
10.23		-0.019563
10.24		-0.0195922
10.25		-0.0196214
10.26		-0.0196506
10.27		-0.0196798
10.28		-0.019709
10.29		-0.0197382
10.3		-0.0197675
10.31		-0.0197967
10.32		-0.0198259
10.33		-0.0198551
10.34		-0.0198843
10.35		-0.0199135
10.36		-0.0199427
10.37		-0.019972
10.38		-0.0200012
10.39		-0.0200304
10.4		-0.0200596
10.41		-0.0200888
10.42		-0.020118
10.43		-0.0201473
10.44		-0.0201765
10.45		-0.0202057
10.46		-0.0202349
10.47		-0.0202641
10.48		-0.0202934
10.49		-0.0203226
10.5		-0.0203518
10.51		-0.020381
10.52		-0.0204103
10.53		-0.0204395
10.54		-0.0204687
10.55		-0.0204979
10.56		-0.0205271
10.57		-0.0205564
10.58		-0.0205856
10.59		-0.0206148
10.6		-0.020644
10.61		-0.0206732
10.62		-0.0207025
10.63		-0.0207317
10.64		-0.0207609
10.65		-0.0207901
10.66		-0.0208193
10.67		-0.0208485
10.68		-0.0208778
10.69		-0.020907
10.7		-0.0209362
10.71		-0.0209654
10.72		-0.0209946
10.73		-0.0210238
10.74		-0.021053
10.75		-0.0210823
10.76		-0.0211115
10.77		-0.0211407
10.78		-0.0211699
10.79		-0.0211991
10.8		-0.0212283
10.81		-0.0212575
10.82		-0.0212867
10.83		-0.0213159
10.84		-0.0213451
10.85		-0.0213743
10.86		-0.0214035
10.87		-0.0214327
10.88		-0.0214619
10.89		-0.0214911
10.9		-0.0215203
10.91		-0.0215495
10.92		-0.0215787
10.93		-0.0216079
10.94		-0.0216371
10.95		-0.0216663
10.96		-0.0216955
10.97		-0.0217247
10.98		-0.0217539
10.99		-0.0217831
11		-0.0218122
11.01		-0.0218414
11.02		-0.0218706
11.03		-0.0218998
11.04		-0.021929
11.05		-0.0219581
11.06		-0.0219873
11.07		-0.0220165
11.08		-0.0220457
11.09		-0.0220748
11.1		-0.022104
11.11		-0.0221332
11.12		-0.0221623
11.13		-0.0221915
11.14		-0.0222206
11.15		-0.0222498
11.16		-0.022279
11.17		-0.0223081
11.18		-0.0223373
11.19		-0.0223664
11.2		-0.0223956
11.21		-0.0224247
11.22		-0.0224538
11.23		-0.022483
11.24		-0.0225121
11.25		-0.0225413
11.26		-0.0225704
11.27		-0.0225995
11.28		-0.0226287
11.29		-0.0226578
11.3		-0.0226869
11.31		-0.022716
11.32		-0.0227452
11.33		-0.0227743
11.34		-0.0228034
11.35		-0.0228325
11.36		-0.0228616
11.37		-0.0228907
11.38		-0.0229198
11.39		-0.0229489
11.4		-0.022978
11.41		-0.0230071
11.42		-0.0230362
11.43		-0.0230653
11.44		-0.0230944
11.45		-0.0231235
11.46		-0.0231526
11.47		-0.0231817
11.48		-0.0232107
11.49		-0.0232398
11.5		-0.0232689
11.51		-0.023298
11.52		-0.023327
11.53		-0.0233561
11.54		-0.0233852
11.55		-0.0234142
11.56		-0.0234433
11.57		-0.0234723
11.58		-0.0235014
11.59		-0.0235304
11.6		-0.0235595
11.61		-0.0235885
11.62		-0.0236176
11.63		-0.0236466
11.64		-0.0236756
11.65		-0.0237046
11.66		-0.0237337
11.67		-0.0237627
11.68		-0.0237917
11.69		-0.0238207
11.7		-0.0238497
11.71		-0.0238788
11.72		-0.0239078
11.73		-0.0239368
11.74		-0.0239658
11.75		-0.0239948
11.76		-0.0240237
11.77		-0.0240527
11.78		-0.0240817
11.79		-0.0241107
11.8		-0.0241397
11.81		-0.0241687
11.82		-0.0241976
11.83		-0.0242266
11.84		-0.0242556
11.85		-0.0242845
11.86		-0.0243135
11.87		-0.0243424
11.88		-0.0243714
11.89		-0.0244003
11.9		-0.0244293
11.91		-0.0244582
11.92		-0.0244871
11.93		-0.0245161
11.94		-0.024545
11.95		-0.0245739
11.96		-0.0246028
11.97		-0.0246318
11.98		-0.0246607
11.99		-0.0246896
12		-0.0247185
12.01		-0.0247474
12.02		-0.0247763
12.03		-0.0248052
12.04		-0.0248341
12.05		-0.024863
12.06		-0.0248918
12.07		-0.0249207
12.08		-0.0249496
12.09		-0.0249785
12.1		-0.0250073
12.11		-0.0250362
12.12		-0.025065
12.13		-0.0250939
12.14		-0.0251227
12.15		-0.0251516
12.16		-0.0251804
12.17		-0.0252093
12.18		-0.0252381
12.19		-0.0252669
12.2		-0.0252957
12.21		-0.0253246
12.22		-0.0253534
12.23		-0.0253822
12.24		-0.025411
12.25		-0.0254398
12.26		-0.0254686
12.27		-0.0254974
12.28		-0.0255262
12.29		-0.025555
12.3		-0.0255837
12.31		-0.0256125
12.32		-0.0256413
12.33		-0.0256701
12.34		-0.0256988
12.35		-0.0257276
12.36		-0.0257563
12.37		-0.0257851
12.38		-0.0258138
12.39		-0.0258426
12.4		-0.0258713
12.41		-0.0259
12.42		-0.0259288
12.43		-0.0259575
12.44		-0.0259862
12.45		-0.0260149
12.46		-0.0260436
12.47		-0.0260723
12.48		-0.026101
12.49		-0.0261297
12.5		-0.0261584
12.51		-0.0261871
12.52		-0.0262158
12.53		-0.0262445
12.54		-0.0262731
12.55		-0.0263018
12.56		-0.0263305
12.57		-0.0263591
12.58		-0.0263878
12.59		-0.0264164
12.6		-0.0264451
12.61		-0.0264737
12.62		-0.0265023
12.63		-0.026531
12.64		-0.0265596
12.65		-0.0265882
12.66		-0.0266168
12.67		-0.0266454
12.68		-0.026674
12.69		-0.0267026
12.7		-0.0267312
12.71		-0.0267598
12.72		-0.0267884
12.73		-0.026817
12.74		-0.0268456
12.75		-0.0268741
12.76		-0.0269027
12.77		-0.0269312
12.78		-0.0269598
12.79		-0.0269884
12.8		-0.0270169
12.81		-0.0270454
12.82		-0.027074
12.83		-0.0271025
12.84		-0.027131
12.85		-0.0271595
12.86		-0.0271881
12.87		-0.0272166
12.88		-0.0272451
12.89		-0.0272736
12.9		-0.0273021
12.91		-0.0273306
12.92		-0.027359
12.93		-0.0273875
12.94		-0.027416
12.95		-0.0274445
12.96		-0.0274729
12.97		-0.0275014
12.98		-0.0275298
12.99		-0.0275583
13		-0.0275867
13.01		-0.0276152
13.02		-0.0276436
