tau [fm]		R_piNS^-1
5.25		0.221696
5.26		0.221311
5.27		0.220928
5.28		0.220547
5.29		0.220166
5.3		0.219787
5.31		0.21941
5.32		0.219034
5.33		0.218659
5.34		0.218286
5.35		0.217914
5.36		0.217543
5.37		0.217174
5.38		0.216806
5.39		0.21644
5.4		0.216074
5.41		0.21571
5.42		0.215348
5.43		0.214986
5.44		0.214626
5.45		0.214268
5.46		0.21391
5.47		0.213554
5.48		0.213199
5.49		0.212846
5.5		0.212493
5.51		0.212142
5.52		0.211792
5.53		0.211444
5.54		0.211096
5.55		0.21075
5.56		0.210405
5.57		0.210062
5.58		0.209719
5.59		0.209378
5.6		0.209037
5.61		0.208699
5.62		0.208361
5.63		0.208024
5.64		0.207689
5.65		0.207354
5.66		0.207021
5.67		0.206689
5.68		0.206358
5.69		0.206029
5.7		0.2057
5.71		0.205373
5.72		0.205046
5.73		0.204721
5.74		0.204397
5.75		0.204074
5.76		0.203752
5.77		0.203431
5.78		0.203111
5.79		0.202793
5.8		0.202475
5.81		0.202159
5.82		0.201843
5.83		0.201529
5.84		0.201215
5.85		0.200903
5.86		0.200592
5.87		0.200281
5.88		0.199972
5.89		0.199664
5.9		0.199357
5.91		0.199051
5.92		0.198745
5.93		0.198441
5.94		0.198138
5.95		0.197836
5.96		0.197535
5.97		0.197235
5.98		0.196935
5.99		0.196637
6		0.19634
6.01		0.196044
6.02		0.195748
6.03		0.195454
6.04		0.19516
6.05		0.194868
6.06		0.194576
6.07		0.194286
6.08		0.193996
6.09		0.193707
6.1		0.193419
6.11		0.193132
6.12		0.192846
6.13		0.192561
6.14		0.192277
6.15		0.191994
6.16		0.191711
6.17		0.19143
6.18		0.191149
6.19		0.190869
6.2		0.190591
6.21		0.190313
6.22		0.190035
6.23		0.189759
6.24		0.189484
6.25		0.189209
6.26		0.188935
6.27		0.188663
6.28		0.188391
6.29		0.188119
6.3		0.187849
6.31		0.18758
6.32		0.187311
6.33		0.187043
6.34		0.186776
6.35		0.18651
6.36		0.186244
6.37		0.18598
6.38		0.185716
6.39		0.185453
6.4		0.185191
6.41		0.18493
6.42		0.184669
6.43		0.184409
6.44		0.18415
6.45		0.183892
6.46		0.183634
6.47		0.183378
6.48		0.183122
6.49		0.182867
6.5		0.182612
6.51		0.182359
6.52		0.182106
6.53		0.181854
6.54		0.181602
6.55		0.181352
6.56		0.181102
6.57		0.180852
6.58		0.180604
6.59		0.180356
6.6		0.180109
6.61		0.179863
6.62		0.179618
6.63		0.179373
6.64		0.179129
6.65		0.178885
6.66		0.178643
6.67		0.178401
6.68		0.178159
6.69		0.177919
6.7		0.177679
6.71		0.17744
6.72		0.177201
6.73		0.176963
6.74		0.176726
6.75		0.17649
6.76		0.176254
6.77		0.176019
6.78		0.175785
6.79		0.175551
6.8		0.175318
6.81		0.175085
6.82		0.174854
6.83		0.174622
6.84		0.174392
6.85		0.174162
6.86		0.173933
6.87		0.173705
6.88		0.173477
6.89		0.173249
6.9		0.173023
6.91		0.172797
6.92		0.172572
6.93		0.172347
6.94		0.172123
6.95		0.171899
6.96		0.171677
6.97		0.171454
6.98		0.171233
6.99		0.171012
7		0.170791
7.01		0.170572
7.02		0.170352
7.03		0.170134
7.04		0.169916
7.05		0.169699
7.06		0.169482
7.07		0.169266
7.08		0.16905
7.09		0.168835
7.1		0.168621
7.11		0.168407
7.12		0.168194
7.13		0.167981
7.14		0.167769
7.15		0.167557
7.16		0.167346
7.17		0.167136
7.18		0.166926
7.19		0.166717
7.2		0.166508
7.21		0.1663
7.22		0.166092
7.23		0.165885
7.24		0.165679
7.25		0.165473
7.26		0.165268
7.27		0.165063
7.28		0.164858
7.29		0.164655
7.3		0.164451
7.31		0.164249
7.32		0.164047
7.33		0.163845
7.34		0.163644
7.35		0.163443
7.36		0.163243
7.37		0.163044
7.38		0.162845
7.39		0.162646
7.4		0.162448
7.41		0.162251
7.42		0.162054
7.43		0.161857
7.44		0.161662
7.45		0.161466
7.46		0.161271
7.47		0.161077
7.48		0.160883
7.49		0.160689
7.5		0.160497
7.51		0.160304
7.52		0.160112
7.53		0.159921
7.54		0.15973
7.55		0.159539
7.56		0.159349
7.57		0.15916
7.58		0.158971
7.59		0.158782
7.6		0.158594
7.61		0.158407
7.62		0.158219
7.63		0.158033
7.64		0.157847
7.65		0.157661
7.66		0.157476
7.67		0.157291
7.68		0.157107
7.69		0.156923
7.7		0.156739
7.71		0.156556
7.72		0.156374
7.73		0.156192
7.74		0.15601
7.75		0.155829
7.76		0.155648
7.77		0.155468
7.78		0.155288
7.79		0.155109
7.8		0.15493
7.81		0.154752
7.82		0.154574
7.83		0.154396
7.84		0.154219
7.85		0.154042
7.86		0.153866
7.87		0.15369
7.88		0.153514
7.89		0.153339
7.9		0.153165
7.91		0.152991
7.92		0.152817
7.93		0.152644
7.94		0.152471
7.95		0.152298
7.96		0.152126
7.97		0.151954
7.98		0.151783
7.99		0.151612
8		0.151442
8.01		0.151272
8.02		0.151102
8.03		0.150933
8.04		0.150764
8.05		0.150596
8.06		0.150428
8.07		0.15026
8.08		0.150093
8.09		0.149926
8.1		0.14976
8.11		0.149594
8.12		0.149428
8.13		0.149263
8.14		0.149098
8.15		0.148933
8.16		0.148769
8.17		0.148605
8.18		0.148442
8.19		0.148279
8.2		0.148117
8.21		0.147954
8.22		0.147792
8.23		0.147631
8.24		0.14747
8.25		0.147309
8.26		0.147149
8.27		0.146989
8.28		0.146829
8.29		0.14667
8.3		0.146511
8.31		0.146353
8.32		0.146195
8.33		0.146037
8.34		0.145879
8.35		0.145722
8.36		0.145566
8.37		0.145409
8.38		0.145253
8.39		0.145098
8.4		0.144942
8.41		0.144788
8.42		0.144633
8.43		0.144479
8.44		0.144325
8.45		0.144171
8.46		0.144018
8.47		0.143865
8.48		0.143713
8.49		0.143561
8.5		0.143409
8.51		0.143257
8.52		0.143106
8.53		0.142955
8.54		0.142805
8.55		0.142655
8.56		0.142505
8.57		0.142356
8.58		0.142206
8.59		0.142058
8.6		0.141909
8.61		0.141761
8.62		0.141613
8.63		0.141466
8.64		0.141319
8.65		0.141172
8.66		0.141025
8.67		0.140879
8.68		0.140733
8.69		0.140588
8.7		0.140442
8.71		0.140297
8.72		0.140153
8.73		0.140009
8.74		0.139865
8.75		0.139721
8.76		0.139578
8.77		0.139434
8.78		0.139292
8.79		0.139149
8.8		0.139007
8.81		0.138865
8.82		0.138724
8.83		0.138583
8.84		0.138442
8.85		0.138301
8.86		0.138161
8.87		0.138021
8.88		0.137881
8.89		0.137742
8.9		0.137603
8.91		0.137464
8.92		0.137325
8.93		0.137187
8.94		0.137049
8.95		0.136911
8.96		0.136774
8.97		0.136637
8.98		0.1365
8.99		0.136364
9		0.136228
9.01		0.136092
9.02		0.135956
9.03		0.135821
9.04		0.135686
9.05		0.135551
9.06		0.135416
9.07		0.135282
9.08		0.135148
9.09		0.135015
9.1		0.134881
9.11		0.134748
9.12		0.134615
9.13		0.134483
9.14		0.134351
9.15		0.134219
9.16		0.134087
9.17		0.133955
9.18		0.133824
9.19		0.133693
9.2		0.133563
9.21		0.133432
9.22		0.133302
9.23		0.133172
9.24		0.133043
9.25		0.132913
9.26		0.132784
9.27		0.132656
9.28		0.132527
9.29		0.132399
9.3		0.132271
9.31		0.132143
9.32		0.132016
9.33		0.131888
9.34		0.131761
9.35		0.131635
9.36		0.131508
9.37		0.131382
9.38		0.131256
9.39		0.13113
9.4		0.131005
9.41		0.13088
9.42		0.130755
9.43		0.13063
9.44		0.130506
9.45		0.130381
9.46		0.130257
9.47		0.130134
9.48		0.13001
9.49		0.129887
9.5		0.129764
9.51		0.129641
9.52		0.129519
9.53		0.129397
9.54		0.129275
9.55		0.129153
9.56		0.129031
9.57		0.12891
9.58		0.128789
9.59		0.128668
9.6		0.128548
9.61		0.128427
9.62		0.128307
9.63		0.128188
9.64		0.128068
9.65		0.127948
9.66		0.127829
9.67		0.12771
9.68		0.127592
9.69		0.127473
9.7		0.127355
9.71		0.127237
9.72		0.127119
9.73		0.127002
9.74		0.126884
9.75		0.126767
9.76		0.12665
9.77		0.126534
9.78		0.126417
9.79		0.126301
9.8		0.126185
9.81		0.126069
9.82		0.125954
9.83		0.125839
9.84		0.125723
9.85		0.125609
9.86		0.125494
9.87		0.125379
9.88		0.125265
9.89		0.125151
9.9		0.125037
9.91		0.124924
9.92		0.124811
9.93		0.124697
9.94		0.124584
9.95		0.124472
9.96		0.124359
9.97		0.124247
9.98		0.124135
9.99		0.124023
10		0.123911
10.01		0.1238
10.02		0.123689
10.03		0.123578
10.04		0.123467
10.05		0.123356
10.06		0.123246
10.07		0.123136
10.08		0.123026
10.09		0.122916
10.1		0.122806
10.11		0.122697
10.12		0.122588
10.13		0.122479
10.14		0.12237
10.15		0.122261
10.16		0.122153
10.17		0.122045
10.18		0.121937
10.19		0.121829
10.2		0.121721
10.21		0.121614
10.22		0.121507
10.23		0.1214
10.24		0.121293
10.25		0.121186
10.26		0.12108
10.27		0.120974
10.28		0.120868
10.29		0.120762
10.3		0.120656
10.31		0.120551
10.32		0.120445
10.33		0.12034
10.34		0.120235
10.35		0.120131
10.36		0.120026
10.37		0.119922
10.38		0.119818
10.39		0.119714
10.4		0.11961
10.41		0.119506
10.42		0.119403
10.43		0.1193
10.44		0.119197
10.45		0.119094
10.46		0.118991
10.47		0.118889
10.48		0.118787
10.49		0.118685
10.5		0.118583
10.51		0.118481
10.52		0.118379
10.53		0.118278
10.54		0.118177
10.55		0.118076
10.56		0.117975
10.57		0.117874
10.58		0.117774
10.59		0.117673
10.6		0.117573
10.61		0.117473
10.62		0.117374
10.63		0.117274
10.64		0.117174
10.65		0.117075
10.66		0.116976
10.67		0.116877
10.68		0.116778
10.69		0.11668
10.7		0.116582
10.71		0.116483
10.72		0.116385
10.73		0.116287
10.74		0.11619
10.75		0.116092
10.76		0.115995
10.77		0.115898
10.78		0.1158
10.79		0.115704
10.8		0.115607
10.81		0.11551
10.82		0.115414
10.83		0.115318
10.84		0.115222
10.85		0.115126
10.86		0.11503
10.87		0.114935
10.88		0.114839
10.89		0.114744
10.9		0.114649
10.91		0.114554
10.92		0.114459
10.93		0.114365
10.94		0.11427
10.95		0.114176
10.96		0.114082
10.97		0.113988
10.98		0.113894
10.99		0.113801
11		0.113707
11.01		0.113614
11.02		0.113521
11.03		0.113428
11.04		0.113335
11.05		0.113242
11.06		0.11315
11.07		0.113057
11.08		0.112965
11.09		0.112873
11.1		0.112781
11.11		0.112689
11.12		0.112598
11.13		0.112506
11.14		0.112415
11.15		0.112324
11.16		0.112233
11.17		0.112142
11.18		0.112051
11.19		0.111961
11.2		0.11187
11.21		0.11178
11.22		0.11169
11.23		0.1116
11.24		0.11151
11.25		0.111421
11.26		0.111331
11.27		0.111242
11.28		0.111153
11.29		0.111064
11.3		0.110975
11.31		0.110886
11.32		0.110797
11.33		0.110709
11.34		0.110621
11.35		0.110532
11.36		0.110444
11.37		0.110356
11.38		0.110269
11.39		0.110181
11.4		0.110094
11.41		0.110006
11.42		0.109919
11.43		0.109832
11.44		0.109745
11.45		0.109658
11.46		0.109572
11.47		0.109485
11.48		0.109399
11.49		0.109313
11.5		0.109227
11.51		0.109141
11.52		0.109055
11.53		0.108969
11.54		0.108884
11.55		0.108798
11.56		0.108713
11.57		0.108628
11.58		0.108543
11.59		0.108458
11.6		0.108373
11.61		0.108289
11.62		0.108204
11.63		0.10812
11.64		0.108036
11.65		0.107952
11.66		0.107868
11.67		0.107784
11.68		0.107701
11.69		0.107617
11.7		0.107534
11.71		0.107451
11.72		0.107367
11.73		0.107284
11.74		0.107202
11.75		0.107119
11.76		0.107036
11.77		0.106954
11.78		0.106871
11.79		0.106789
11.8		0.106707
11.81		0.106625
11.82		0.106543
11.83		0.106462
11.84		0.10638
11.85		0.106299
11.86		0.106217
11.87		0.106136
11.88		0.106055
11.89		0.105974
11.9		0.105894
11.91		0.105813
11.92		0.105732
11.93		0.105652
11.94		0.105572
11.95		0.105491
11.96		0.105411
11.97		0.105331
11.98		0.105252
11.99		0.105172
12		0.105092
12.01		0.105013
12.02		0.104934
12.03		0.104854
12.04		0.104775
12.05		0.104696
12.06		0.104617
12.07		0.104539
12.08		0.10446
12.09		0.104382
12.1		0.104303
12.11		0.104225
12.12		0.104147
12.13		0.104069
12.14		0.103991
12.15		0.103913
12.16		0.103836
12.17		0.103758
12.18		0.103681
12.19		0.103603
12.2		0.103526
12.21		0.103449
12.22		0.103372
12.23		0.103295
12.24		0.103219
12.25		0.103142
12.26		0.103066
12.27		0.102989
12.28		0.102913
12.29		0.102837
12.3		0.102761
12.31		0.102685
12.32		0.102609
12.33		0.102533
12.34		0.102458
12.35		0.102382
12.36		0.102307
12.37		0.102232
12.38		0.102157
12.39		0.102082
12.4		0.102007
12.41		0.101932
12.42		0.101857
12.43		0.101783
12.44		0.101708
12.45		0.101634
12.46		0.10156
12.47		0.101485
12.48		0.101411
12.49		0.101337
12.5		0.101264
12.51		0.10119
12.52		0.101116
12.53		0.101043
12.54		0.100969
12.55		0.100896
12.56		0.100823
12.57		0.10075
12.58		0.100677
12.59		0.100604
12.6		0.100531
12.61		0.100459
12.62		0.100386
12.63		0.100314
12.64		0.100242
12.65		0.100169
12.66		0.100097
12.67		0.100025
12.68		0.0999533
12.69		0.0998815
12.7		0.0998098
12.71		0.0997382
12.72		0.0996667
12.73		0.0995954
12.74		0.0995241
12.75		0.0994529
12.76		0.0993818
12.77		0.0993109
12.78		0.09924
12.79		0.0991692
12.8		0.0990985
12.81		0.099028
12.82		0.0989575
12.83		0.0988871
12.84		0.0988169
12.85		0.0987467
12.86		0.0986766
12.87		0.0986067
12.88		0.0985368
12.89		0.098467
12.9		0.0983974
12.91		0.0983278
12.92		0.0982583
12.93		0.0981889
12.94		0.0981197
12.95		0.0980505
12.96		0.0979814
12.97		0.0979124
12.98		0.0978435
12.99		0.0977747
13		0.097706
13.01		0.0976374
13.02		0.0975689
13.03		0.0975005
13.04		0.0974322
13.05		0.097364
13.06		0.0972959
13.07		0.0972279
13.08		0.09716
13.09		0.0970921
13.1		0.0970244
13.11		0.0969567
13.12		0.0968892
13.13		0.0968217
13.14		0.0967544
13.15		0.0966871
13.16		0.0966199
13.17		0.0965529
13.18		0.0964859
13.19		0.096419
13.2		0.0963522
13.21		0.0962855
13.22		0.0962188
13.23		0.0961523
13.24		0.0960859
13.25		0.0960195
13.26		0.0959533
13.27		0.0958871
13.28		0.0958211
13.29		0.0957551
13.3		0.0956892
13.31		0.0956234
13.32		0.0955577
13.33		0.0954921
13.34		0.0954265
13.35		0.0953611
13.36		0.0952958
13.37		0.0952305
13.38		0.0951653
13.39		0.0951002
13.4		0.0950352
13.41		0.0949703
13.42		0.0949055
13.43		0.0948408
13.44		0.0947762
13.45		0.0947116
13.46		0.0946471
13.47		0.0945828
13.48		0.0945185
13.49		0.0944543
13.5		0.0943901
13.51		0.0943261
13.52		0.0942622
13.53		0.0941983
13.54		0.0941345
13.55		0.0940708
13.56		0.0940072
13.57		0.0939437
13.58		0.0938803
13.59		0.093817
13.6		0.0937537
13.61		0.0936905
13.62		0.0936274
13.63		0.0935644
13.64		0.0935015
13.65		0.0934386
13.66		0.0933759
13.67		0.0933132
13.68		0.0932506
13.69		0.0931881
13.7		0.0931257
13.71		0.0930634
13.72		0.0930011
13.73		0.0929389
13.74		0.0928768
13.75		0.0928148
13.76		0.0927529
13.77		0.0926911
13.78		0.0926293
13.79		0.0925676
13.8		0.092506
13.81		0.0924445
13.82		0.092383
13.83		0.0923217
13.84		0.0922604
13.85		0.0921992
13.86		0.0921381
13.87		0.0920771
13.88		0.0920161
13.89		0.0919552
13.9		0.0918944
13.91		0.0918337
13.92		0.0917731
13.93		0.0917125
13.94		0.091652
13.95		0.0915916
13.96		0.0915313
13.97		0.0914711
13.98		0.0914109
13.99		0.0913508
14		0.0912908
14.01		0.0912309
14.02		0.091171
14.03		0.0911112
14.04		0.0910515
14.05		0.0909919
14.06		0.0909324
14.07		0.0908729
14.08		0.0908135
14.09		0.0907542
14.1		0.0906949
14.11		0.0906358
14.12		0.0905767
14.13		0.0905177
14.14		0.0904587
14.15		0.0903999
14.16		0.0903411
14.17		0.0902824
14.18		0.0902238
14.19		0.0901652
14.2		0.0901067
14.21		0.0900483
14.22		0.08999
14.23		0.0899317
14.24		0.0898735
14.25		0.0898154
14.26		0.0897574
14.27		0.0896994
14.28		0.0896415
14.29		0.0895837
14.3		0.089526
14.31		0.0894683
14.32		0.0894107
14.33		0.0893532
14.34		0.0892957
14.35		0.0892383
14.36		0.089181
14.37		0.0891238
14.38		0.0890666
14.39		0.0890096
14.4		0.0889525
14.41		0.0888956
14.42		0.0888387
14.43		0.0887819
14.44		0.0887252
14.45		0.0886685
14.46		0.0886119
14.47		0.0885554
14.48		0.088499
14.49		0.0884426
14.5		0.0883863
14.51		0.08833
14.52		0.0882739
14.53		0.0882178
14.54		0.0881617
14.55		0.0881058
14.56		0.0880499
14.57		0.0879941
14.58		0.0879383
14.59		0.0878827
14.6		0.087827
14.61		0.0877715
14.62		0.087716
14.63		0.0876606
14.64		0.0876053
14.65		0.08755
14.66		0.0874948
14.67		0.0874397
14.68		0.0873846
14.69		0.0873296
14.7		0.0872747
14.71		0.0872199
14.72		0.0871651
14.73		0.0871103
14.74		0.0870557
14.75		0.0870011
14.76		0.0869466
14.77		0.0868921
14.78		0.0868377
14.79		0.0867834
14.8		0.0867291
14.81		0.086675
14.82		0.0866208
14.83		0.0865668
14.84		0.0865128
14.85		0.0864589
14.86		0.086405
14.87		0.0863512
14.88		0.0862975
14.89		0.0862438
14.9		0.0861902
14.91		0.0861367
14.92		0.0860832
14.93		0.0860298
14.94		0.0859764
14.95		0.0859232
14.96		0.08587
14.97		0.0858168
14.98		0.0857637
14.99		0.0857107
15		0.0856578
15.01		0.0856049
15.02		0.085552
15.03		0.0854993
15.04		0.0854466
15.05		0.0853939
15.06		0.0853414
15.07		0.0852888
15.08		0.0852364
15.09		0.085184
15.1		0.0851317
15.11		0.0850794
15.12		0.0850272
15.13		0.0849751
15.14		0.084923
15.15		0.084871
15.16		0.0848191
15.17		0.0847672
15.18		0.0847153
15.19		0.0846636
15.2		0.0846119
15.21		0.0845602
15.22		0.0845087
15.23		0.0844571
15.24		0.0844057
15.25		0.0843543
15.26		0.0843029
15.27		0.0842517
15.28		0.0842004
15.29		0.0841493
15.3		0.0840982
15.31		0.0840472
15.32		0.0839962
15.33		0.0839453
15.34		0.0838944
15.35		0.0838436
15.36		0.0837929
15.37		0.0837422
15.38		0.0836916
15.39		0.083641
15.4		0.0835905
15.41		0.0835401
15.42		0.0834897
15.43		0.0834394
15.44		0.0833891
15.45		0.0833389
15.46		0.0832888
15.47		0.0832387
15.48		0.0831887
15.49		0.0831387
15.5		0.0830888
15.51		0.083039
