tau [fm]		R_PiNS^-1
1.79		-0.00293359
1.8		-0.00293546
1.81		-0.0029375
1.82		-0.00293972
1.83		-0.00294211
1.84		-0.00294468
1.85		-0.00294742
1.86		-0.00295033
1.87		-0.00295342
1.88		-0.00295667
1.89		-0.00296009
1.9		-0.00296368
1.91		-0.00296744
1.92		-0.00297136
1.93		-0.00297545
1.94		-0.0029797
1.95		-0.00298412
1.96		-0.0029887
1.97		-0.00299344
1.98		-0.00299834
1.99		-0.0030034
2		-0.00300862
2.01		-0.00301401
2.02		-0.00301954
2.03		-0.00302524
2.04		-0.00303109
2.05		-0.0030371
2.06		-0.00304326
2.07		-0.00304958
2.08		-0.00305605
2.09		-0.00306268
2.1		-0.00306945
2.11		-0.00307638
2.12		-0.00308346
2.13		-0.00309068
2.14		-0.00309806
2.15		-0.00310559
2.16		-0.00311326
2.17		-0.00312108
2.18		-0.00312905
2.19		-0.00313717
2.2		-0.00314543
2.21		-0.00315383
2.22		-0.00316238
2.23		-0.00317108
2.24		-0.00317991
2.25		-0.00318889
2.26		-0.00319801
2.27		-0.00320728
2.28		-0.00321668
2.29		-0.00322623
2.3		-0.00323591
2.31		-0.00324573
2.32		-0.0032557
2.33		-0.0032658
2.34		-0.00327603
2.35		-0.00328641
2.36		-0.00329692
2.37		-0.00330757
2.38		-0.00331835
2.39		-0.00332927
2.4		-0.00334032
2.41		-0.0033515
2.42		-0.00336282
2.43		-0.00337428
2.44		-0.00338586
2.45		-0.00339758
2.46		-0.00340942
2.47		-0.0034214
2.48		-0.00343351
2.49		-0.00344575
2.5		-0.00345812
2.51		-0.00347062
2.52		-0.00348325
2.53		-0.003496
2.54		-0.00350888
2.55		-0.00352189
2.56		-0.00353503
2.57		-0.00354829
2.58		-0.00356168
2.59		-0.00357519
2.6		-0.00358883
2.61		-0.0036026
2.62		-0.00361648
2.63		-0.0036305
2.64		-0.00364463
2.65		-0.00365889
2.66		-0.00367327
2.67		-0.00368777
2.68		-0.00370239
2.69		-0.00371713
2.7		-0.003732
2.71		-0.00374698
2.72		-0.00376209
2.73		-0.00377731
2.74		-0.00379265
2.75		-0.00380811
2.76		-0.00382369
2.77		-0.00383939
2.78		-0.0038552
2.79		-0.00387113
2.8		-0.00388718
2.81		-0.00390335
2.82		-0.00391963
2.83		-0.00393602
2.84		-0.00395253
2.85		-0.00396915
2.86		-0.00398589
2.87		-0.00400275
2.88		-0.00401971
2.89		-0.00403679
2.9		-0.00405398
2.91		-0.00407128
2.92		-0.0040887
2.93		-0.00410623
2.94		-0.00412386
2.95		-0.00414161
2.96		-0.00415947
2.97		-0.00417744
2.98		-0.00419552
2.99		-0.00421371
3		-0.004232
3.01		-0.00425041
3.02		-0.00426892
3.03		-0.00428754
3.04		-0.00430627
3.05		-0.0043251
3.06		-0.00434405
3.07		-0.00436309
3.08		-0.00438225
3.09		-0.00440151
3.1		-0.00442087
3.11		-0.00444034
3.12		-0.00445992
3.13		-0.00447959
3.14		-0.00449938
3.15		-0.00451926
3.16		-0.00453925
3.17		-0.00455934
3.18		-0.00457954
3.19		-0.00459983
3.2		-0.00462023
3.21		-0.00464073
3.22		-0.00466133
3.23		-0.00468203
3.24		-0.00470283
3.25		-0.00472373
3.26		-0.00474473
3.27		-0.00476583
3.28		-0.00478703
3.29		-0.00480833
3.3		-0.00482972
3.31		-0.00485122
3.32		-0.00487281
3.33		-0.0048945
3.34		-0.00491628
3.35		-0.00493816
3.36		-0.00496014
3.37		-0.00498222
3.38		-0.00500439
3.39		-0.00502665
3.4		-0.00504901
3.41		-0.00507147
3.42		-0.00509402
3.43		-0.00511666
3.44		-0.0051394
3.45		-0.00516223
3.46		-0.00518515
3.47		-0.00520817
3.48		-0.00523128
3.49		-0.00525448
3.5		-0.00527777
3.51		-0.00530116
3.52		-0.00532463
3.53		-0.0053482
3.54		-0.00537186
3.55		-0.00539561
3.56		-0.00541944
3.57		-0.00544337
3.58		-0.00546739
3.59		-0.00549149
3.6		-0.00551568
3.61		-0.00553997
3.62		-0.00556434
3.63		-0.00558879
3.64		-0.00561334
3.65		-0.00563797
3.66		-0.00566269
3.67		-0.0056875
3.68		-0.00571239
3.69		-0.00573737
3.7		-0.00576243
3.71		-0.00578758
3.72		-0.00581281
3.73		-0.00583813
3.74		-0.00586353
3.75		-0.00588902
3.76		-0.00591459
3.77		-0.00594025
3.78		-0.00596598
3.79		-0.00599181
3.8		-0.00601771
3.81		-0.00604369
3.82		-0.00606976
3.83		-0.00609591
3.84		-0.00612214
3.85		-0.00614845
3.86		-0.00617485
3.87		-0.00620132
3.88		-0.00622788
3.89		-0.00625451
3.9		-0.00628122
3.91		-0.00630802
3.92		-0.00633489
3.93		-0.00636184
3.94		-0.00638887
3.95		-0.00641598
3.96		-0.00644317
3.97		-0.00647043
3.98		-0.00649777
3.99		-0.00652519
4		-0.00655268
4.01		-0.00658026
4.02		-0.00660791
4.03		-0.00663563
4.04		-0.00666343
4.05		-0.00669131
4.06		-0.00671926
4.07		-0.00674728
4.08		-0.00677539
4.09		-0.00680356
4.1		-0.00683181
4.11		-0.00686013
4.12		-0.00688853
4.13		-0.006917
4.14		-0.00694555
4.15		-0.00697416
4.16		-0.00700285
4.17		-0.00703161
4.18		-0.00706044
4.19		-0.00708935
4.2		-0.00711833
4.21		-0.00714737
4.22		-0.00717649
4.23		-0.00720568
4.24		-0.00723494
4.25		-0.00726427
4.26		-0.00729367
4.27		-0.00732314
4.28		-0.00735268
4.29		-0.00738228
4.3		-0.00741196
4.31		-0.0074417
4.32		-0.00747152
4.33		-0.0075014
4.34		-0.00753135
4.35		-0.00756136
4.36		-0.00759145
4.37		-0.0076216
4.38		-0.00765182
4.39		-0.0076821
4.4		-0.00771245
4.41		-0.00774287
4.42		-0.00777335
4.43		-0.0078039
4.44		-0.00783451
4.45		-0.00786519
4.46		-0.00789593
4.47		-0.00792674
4.48		-0.00795761
4.49		-0.00798854
4.5		-0.00801954
4.51		-0.0080506
4.52		-0.00808173
4.53		-0.00811292
4.54		-0.00814417
4.55		-0.00817548
4.56		-0.00820686
4.57		-0.0082383
4.58		-0.0082698
4.59		-0.00830136
4.6		-0.00833298
4.61		-0.00836467
4.62		-0.00839641
4.63		-0.00842822
4.64		-0.00846008
4.65		-0.00849201
4.66		-0.00852399
4.67		-0.00855604
4.68		-0.00858814
4.69		-0.00862031
4.7		-0.00865253
4.71		-0.00868481
4.72		-0.00871715
4.73		-0.00874955
4.74		-0.008782
4.75		-0.00881452
4.76		-0.00884709
4.77		-0.00887972
4.78		-0.0089124
4.79		-0.00894514
4.8		-0.00897794
4.81		-0.0090108
4.82		-0.00904371
4.83		-0.00907668
4.84		-0.0091097
4.85		-0.00914278
4.86		-0.00917591
4.87		-0.0092091
4.88		-0.00924234
4.89		-0.00927564
4.9		-0.00930899
4.91		-0.0093424
4.92		-0.00937586
4.93		-0.00940937
4.94		-0.00944294
4.95		-0.00947656
4.96		-0.00951023
4.97		-0.00954395
4.98		-0.00957773
4.99		-0.00961156
5		-0.00964545
5.01		-0.00967938
5.02		-0.00971337
5.03		-0.0097474
5.04		-0.00978149
5.05		-0.00981563
5.06		-0.00984982
5.07		-0.00988406
5.08		-0.00991835
5.09		-0.00995269
5.1		-0.00998709
5.11		-0.0100215
5.12		-0.010056
5.13		-0.0100906
5.14		-0.0101251
5.15		-0.0101598
5.16		-0.0101945
5.17		-0.0102292
5.18		-0.010264
5.19		-0.0102988
5.2		-0.0103337
5.21		-0.0103686
5.22		-0.0104036
5.23		-0.0104386
5.24		-0.0104737
5.25		-0.0105088
5.26		-0.010544
5.27		-0.0105792
5.28		-0.0106144
5.29		-0.0106497
5.3		-0.0106851
5.31		-0.0107205
5.32		-0.0107559
5.33		-0.0107914
5.34		-0.0108269
5.35		-0.0108625
5.36		-0.0108981
5.37		-0.0109337
5.38		-0.0109694
5.39		-0.0110052
5.4		-0.011041
5.41		-0.0110768
5.42		-0.0111127
5.43		-0.0111486
5.44		-0.0111846
5.45		-0.0112206
5.46		-0.0112566
5.47		-0.0112927
5.48		-0.0113289
5.49		-0.011365
5.5		-0.0114013
5.51		-0.0114375
5.52		-0.0114738
5.53		-0.0115102
5.54		-0.0115465
5.55		-0.011583
5.56		-0.0116194
5.57		-0.0116559
5.58		-0.0116925
5.59		-0.0117291
5.6		-0.0117657
5.61		-0.0118023
5.62		-0.011839
5.63		-0.0118758
5.64		-0.0119126
5.65		-0.0119494
5.66		-0.0119862
5.67		-0.0120231
5.68		-0.0120601
5.69		-0.0120971
5.7		-0.0121341
5.71		-0.0121711
5.72		-0.0122082
5.73		-0.0122453
5.74		-0.0122825
5.75		-0.0123197
5.76		-0.0123569
5.77		-0.0123942
5.78		-0.0124315
5.79		-0.0124689
5.8		-0.0125062
5.81		-0.0125437
5.82		-0.0125811
5.83		-0.0126186
5.84		-0.0126561
5.85		-0.0126937
5.86		-0.0127313
5.87		-0.0127689
5.88		-0.0128066
5.89		-0.0128443
5.9		-0.012882
5.91		-0.0129198
5.92		-0.0129576
5.93		-0.0129954
5.94		-0.0130333
5.95		-0.0130712
5.96		-0.0131091
5.97		-0.0131471
5.98		-0.0131851
5.99		-0.0132231
6		-0.0132612
6.01		-0.0132993
6.02		-0.0133374
6.03		-0.0133756
6.04		-0.0134138
6.05		-0.013452
6.06		-0.0134903
6.07		-0.0135286
6.08		-0.0135669
6.09		-0.0136052
6.1		-0.0136436
6.11		-0.013682
6.12		-0.0137205
6.13		-0.013759
6.14		-0.0137975
6.15		-0.013836
6.16		-0.0138746
6.17		-0.0139132
6.18		-0.0139518
6.19		-0.0139905
6.2		-0.0140291
6.21		-0.0140679
6.22		-0.0141066
6.23		-0.0141454
6.24		-0.0141842
6.25		-0.014223
6.26		-0.0142619
6.27		-0.0143007
6.28		-0.0143397
6.29		-0.0143786
6.3		-0.0144176
6.31		-0.0144566
6.32		-0.0144956
6.33		-0.0145346
6.34		-0.0145737
6.35		-0.0146128
6.36		-0.014652
6.37		-0.0146911
6.38		-0.0147303
6.39		-0.0147695
6.4		-0.0148088
6.41		-0.014848
6.42		-0.0148873
6.43		-0.0149266
6.44		-0.014966
6.45		-0.0150053
6.46		-0.0150447
6.47		-0.0150842
6.48		-0.0151236
6.49		-0.0151631
6.5		-0.0152026
6.51		-0.0152421
6.52		-0.0152816
6.53		-0.0153212
6.54		-0.0153608
6.55		-0.0154004
6.56		-0.01544
6.57		-0.0154797
6.58		-0.0155194
6.59		-0.0155591
6.6		-0.0155988
6.61		-0.0156386
6.62		-0.0156783
6.63		-0.0157181
6.64		-0.015758
6.65		-0.0157978
6.66		-0.0158377
6.67		-0.0158775
6.68		-0.0159175
6.69		-0.0159574
6.7		-0.0159973
6.71		-0.0160373
6.72		-0.0160773
6.73		-0.0161173
6.74		-0.0161574
6.75		-0.0161974
6.76		-0.0162375
6.77		-0.0162776
6.78		-0.0163178
6.79		-0.0163579
6.8		-0.0163981
6.81		-0.0164382
6.82		-0.0164784
6.83		-0.0165187
6.84		-0.0165589
6.85		-0.0165992
6.86		-0.0166395
6.87		-0.0166798
6.88		-0.0167201
6.89		-0.0167604
6.9		-0.0168008
6.91		-0.0168412
6.92		-0.0168816
6.93		-0.016922
6.94		-0.0169624
6.95		-0.0170029
6.96		-0.0170434
6.97		-0.0170838
6.98		-0.0171243
6.99		-0.0171649
7		-0.0172054
7.01		-0.017246
7.02		-0.0172866
7.03		-0.0173272
7.04		-0.0173678
7.05		-0.0174084
7.06		-0.017449
7.07		-0.0174897
7.08		-0.0175304
7.09		-0.0175711
7.1		-0.0176118
7.11		-0.0176525
7.12		-0.0176933
7.13		-0.017734
7.14		-0.0177748
7.15		-0.0178156
7.16		-0.0178564
7.17		-0.0178972
7.18		-0.0179381
7.19		-0.0179789
7.2		-0.0180198
7.21		-0.0180607
7.22		-0.0181016
7.23		-0.0181425
7.24		-0.0181834
7.25		-0.0182244
7.26		-0.0182653
7.27		-0.0183063
7.28		-0.0183473
7.29		-0.0183883
7.3		-0.0184293
7.31		-0.0184704
7.32		-0.0185114
7.33		-0.0185525
7.34		-0.0185935
7.35		-0.0186346
7.36		-0.0186757
7.37		-0.0187168
7.38		-0.0187579
7.39		-0.0187991
7.4		-0.0188402
7.41		-0.0188814
7.42		-0.0189226
7.43		-0.0189637
7.44		-0.0190049
7.45		-0.0190462
7.46		-0.0190874
7.47		-0.0191286
7.48		-0.0191699
7.49		-0.0192111
7.5		-0.0192524
7.51		-0.0192937
7.52		-0.019335
7.53		-0.0193763
7.54		-0.0194176
7.55		-0.0194589
7.56		-0.0195003
7.57		-0.0195416
7.58		-0.019583
7.59		-0.0196243
7.6		-0.0196657
7.61		-0.0197071
7.62		-0.0197485
7.63		-0.0197899
7.64		-0.0198313
7.65		-0.0198728
7.66		-0.0199142
7.67		-0.0199557
7.68		-0.0199971
7.69		-0.0200386
7.7		-0.0200801
7.71		-0.0201216
7.72		-0.0201631
7.73		-0.0202046
7.74		-0.0202461
7.75		-0.0202876
7.76		-0.0203292
7.77		-0.0203707
7.78		-0.0204123
7.79		-0.0204538
7.8		-0.0204954
7.81		-0.020537
7.82		-0.0205786
7.83		-0.0206202
7.84		-0.0206618
7.85		-0.0207034
7.86		-0.020745
7.87		-0.0207866
7.88		-0.0208282
7.89		-0.0208699
7.9		-0.0209115
7.91		-0.0209532
7.92		-0.0209949
7.93		-0.0210365
7.94		-0.0210782
7.95		-0.0211199
7.96		-0.0211616
7.97		-0.0212033
7.98		-0.021245
7.99		-0.0212867
8		-0.0213284
8.01		-0.0213701
8.02		-0.0214119
8.03		-0.0214536
8.04		-0.0214954
8.05		-0.0215371
8.06		-0.0215789
8.07		-0.0216206
8.08		-0.0216624
8.09		-0.0217042
8.1		-0.0217459
8.11		-0.0217877
8.12		-0.0218295
8.13		-0.0218713
8.14		-0.0219131
8.15		-0.0219549
8.16		-0.0219967
8.17		-0.0220385
8.18		-0.0220804
8.19		-0.0221222
8.2		-0.022164
8.21		-0.0222058
8.22		-0.0222477
8.23		-0.0222895
8.24		-0.0223314
8.25		-0.0223732
8.26		-0.0224151
8.27		-0.0224569
8.28		-0.0224988
8.29		-0.0225407
8.3		-0.0225825
8.31		-0.0226244
8.32		-0.0226663
8.33		-0.0227082
8.34		-0.02275
8.35		-0.0227919
8.36		-0.0228338
8.37		-0.0228757
8.38		-0.0229176
8.39		-0.0229595
8.4		-0.0230014
8.41		-0.0230433
8.42		-0.0230852
8.43		-0.0231271
8.44		-0.0231691
8.45		-0.023211
8.46		-0.0232529
8.47		-0.0232948
8.48		-0.0233367
8.49		-0.0233787
8.5		-0.0234206
8.51		-0.0234625
8.52		-0.0235045
8.53		-0.0235464
8.54		-0.0235883
8.55		-0.0236303
8.56		-0.0236722
8.57		-0.0237141
8.58		-0.0237561
8.59		-0.023798
8.6		-0.02384
8.61		-0.0238819
8.62		-0.0239239
8.63		-0.0239658
8.64		-0.0240078
8.65		-0.0240497
8.66		-0.0240917
8.67		-0.0241336
8.68		-0.0241756
8.69		-0.0242175
8.7		-0.0242595
8.71		-0.0243014
8.72		-0.0243434
8.73		-0.0243853
8.74		-0.0244273
8.75		-0.0244693
8.76		-0.0245112
8.77		-0.0245532
8.78		-0.0245951
8.79		-0.0246371
8.8		-0.024679
8.81		-0.024721
8.82		-0.024763
8.83		-0.0248049
8.84		-0.0248469
8.85		-0.0248888
8.86		-0.0249308
8.87		-0.0249727
8.88		-0.0250147
8.89		-0.0250566
8.9		-0.0250986
8.91		-0.0251405
8.92		-0.0251825
8.93		-0.0252244
8.94		-0.0252664
8.95		-0.0253083
8.96		-0.0253503
8.97		-0.0253922
8.98		-0.0254341
8.99		-0.0254761
9		-0.025518
9.01		-0.02556
9.02		-0.0256019
9.03		-0.0256438
9.04		-0.0256858
9.05		-0.0257277
9.06		-0.0257696
9.07		-0.0258115
9.08		-0.0258535
9.09		-0.0258954
9.1		-0.0259373
9.11		-0.0259792
9.12		-0.0260212
9.13		-0.0260631
9.14		-0.026105
9.15		-0.0261469
9.16		-0.0261888
9.17		-0.0262307
9.18		-0.0262726
9.19		-0.0263145
9.2		-0.0263564
9.21		-0.0263983
9.22		-0.0264402
9.23		-0.0264821
9.24		-0.0265239
9.25		-0.0265658
9.26		-0.0266077
9.27		-0.0266496
9.28		-0.0266915
9.29		-0.0267333
9.3		-0.0267752
9.31		-0.026817
9.32		-0.0268589
9.33		-0.0269008
9.34		-0.0269426
9.35		-0.0269845
9.36		-0.0270263
9.37		-0.0270681
9.38		-0.02711
9.39		-0.0271518
9.4		-0.0271936
9.41		-0.0272355
9.42		-0.0272773
9.43		-0.0273191
9.44		-0.0273609
9.45		-0.0274027
9.46		-0.0274445
9.47		-0.0274863
9.48		-0.0275281
9.49		-0.0275699
9.5		-0.0276117
9.51		-0.0276535
9.52		-0.0276953
9.53		-0.027737
9.54		-0.0277788
9.55		-0.0278206
9.56		-0.0278623
9.57		-0.0279041
9.58		-0.0279458
9.59		-0.0279876
9.6		-0.0280293
9.61		-0.0280711
9.62		-0.0281128
9.63		-0.0281545
9.64		-0.0281962
9.65		-0.028238
9.66		-0.0282797
9.67		-0.0283214
9.68		-0.0283631
9.69		-0.0284048
9.7		-0.0284465
9.71		-0.0284881
9.72		-0.0285298
9.73		-0.0285715
9.74		-0.0286132
9.75		-0.0286548
9.76		-0.0286965
9.77		-0.0287381
9.78		-0.0287798
9.79		-0.0288214
9.8		-0.028863
9.81		-0.0289047
9.82		-0.0289463
9.83		-0.0289879
9.84		-0.0290295
9.85		-0.0290711
9.86		-0.0291127
9.87		-0.0291543
9.88		-0.0291959
9.89		-0.0292375
9.9		-0.029279
9.91		-0.0293206
9.92		-0.0293622
9.93		-0.0294037
9.94		-0.0294453
9.95		-0.0294868
9.96		-0.0295284
9.97		-0.0295699
9.98		-0.0296114
9.99		-0.0296529
10		-0.0296944
10.01		-0.0297359
10.02		-0.0297774
10.03		-0.0298189
10.04		-0.0298604
10.05		-0.0299019
10.06		-0.0299433
10.07		-0.0299848
10.08		-0.0300263
10.09		-0.0300677
10.1		-0.0301091
10.11		-0.0301506
10.12		-0.030192
10.13		-0.0302334
10.14		-0.0302748
10.15		-0.0303162
10.16		-0.0303576
10.17		-0.030399
10.18		-0.0304404
10.19		-0.0304818
10.2		-0.0305232
10.21		-0.0305645
10.22		-0.0306059
10.23		-0.0306472
10.24		-0.0306886
10.25		-0.0307299
10.26		-0.0307712
10.27		-0.0308125
10.28		-0.0308538
10.29		-0.0308952
10.3		-0.0309364
10.31		-0.0309777
10.32		-0.031019
10.33		-0.0310603
10.34		-0.0311015
10.35		-0.0311428
10.36		-0.0311841
10.37		-0.0312253
10.38		-0.0312665
10.39		-0.0313078
10.4		-0.031349
10.41		-0.0313902
10.42		-0.0314314
10.43		-0.0314726
10.44		-0.0315138
10.45		-0.0315549
10.46		-0.0315961
10.47		-0.0316373
10.48		-0.0316784
10.49		-0.0317196
10.5		-0.0317607
10.51		-0.0318018
10.52		-0.0318429
10.53		-0.0318841
10.54		-0.0319252
10.55		-0.0319663
10.56		-0.0320073
10.57		-0.0320484
10.58		-0.0320895
10.59		-0.0321306
10.6		-0.0321716
10.61		-0.0322127
10.62		-0.0322537
10.63		-0.0322947
10.64		-0.0323357
10.65		-0.0323768
10.66		-0.0324178
10.67		-0.0324587
10.68		-0.0324997
10.69		-0.0325407
10.7		-0.0325817
10.71		-0.0326226
10.72		-0.0326636
10.73		-0.0327045
10.74		-0.0327455
10.75		-0.0327864
10.76		-0.0328273
10.77		-0.0328682
10.78		-0.0329091
10.79		-0.03295
10.8		-0.0329909
10.81		-0.0330318
10.82		-0.0330726
10.83		-0.0331135
10.84		-0.0331543
10.85		-0.0331952
10.86		-0.033236
10.87		-0.0332768
10.88		-0.0333176
10.89		-0.0333584
10.9		-0.0333992
10.91		-0.03344
10.92		-0.0334808
10.93		-0.0335216
10.94		-0.0335623
10.95		-0.0336031
10.96		-0.0336438
10.97		-0.0336845
10.98		-0.0337252
10.99		-0.033766
11		-0.0338067
11.01		-0.0338474
11.02		-0.033888
11.03		-0.0339287
11.04		-0.0339694
11.05		-0.03401
11.06		-0.0340507
11.07		-0.0340913
11.08		-0.034132
11.09		-0.0341726
11.1		-0.0342132
11.11		-0.0342538
11.12		-0.0342944
11.13		-0.034335
11.14		-0.0343756
11.15		-0.0344161
11.16		-0.0344567
11.17		-0.0344972
11.18		-0.0345378
11.19		-0.0345783
11.2		-0.0346188
11.21		-0.0346593
11.22		-0.0346998
11.23		-0.0347403
11.24		-0.0347808
11.25		-0.0348213
11.26		-0.0348617
11.27		-0.0349022
11.28		-0.0349426
11.29		-0.0349831
11.3		-0.0350235
11.31		-0.0350639
11.32		-0.0351043
11.33		-0.0351447
11.34		-0.0351851
11.35		-0.0352255
11.36		-0.0352659
11.37		-0.0353062
11.38		-0.0353466
11.39		-0.0353869
11.4		-0.0354272
11.41		-0.0354676
11.42		-0.0355079
11.43		-0.0355482
11.44		-0.0355885
11.45		-0.0356288
11.46		-0.0356691
11.47		-0.0357093
11.48		-0.0357496
11.49		-0.0357898
11.5		-0.0358301
11.51		-0.0358703
11.52		-0.0359105
11.53		-0.0359507
11.54		-0.0359909
11.55		-0.0360311
11.56		-0.0360713
11.57		-0.0361115
11.58		-0.0361517
11.59		-0.0361918
11.6		-0.036232
11.61		-0.0362721
11.62		-0.0363122
11.63		-0.0363523
11.64		-0.0363924
11.65		-0.0364325
11.66		-0.0364726
11.67		-0.0365127
11.68		-0.0365528
11.69		-0.0365929
11.7		-0.0366329
11.71		-0.0366729
11.72		-0.036713
11.73		-0.036753
11.74		-0.036793
11.75		-0.036833
11.76		-0.036873
11.77		-0.036913
11.78		-0.036953
11.79		-0.036993
11.8		-0.0370329
11.81		-0.0370729
11.82		-0.0371128
11.83		-0.0371527
11.84		-0.0371927
11.85		-0.0372326
11.86		-0.0372725
11.87		-0.0373124
11.88		-0.0373523
11.89		-0.0373921
11.9		-0.037432
11.91		-0.0374719
11.92		-0.0375117
11.93		-0.0375516
11.94		-0.0375914
11.95		-0.0376312
11.96		-0.037671
11.97		-0.0377108
11.98		-0.0377506
11.99		-0.0377904
12		-0.0378302
12.01		-0.03787
12.02		-0.0379097
12.03		-0.0379495
12.04		-0.0379892
12.05		-0.0380289
12.06		-0.0380687
12.07		-0.0381084
12.08		-0.0381481
12.09		-0.0381878
12.1		-0.0382275
12.11		-0.0382671
12.12		-0.0383068
12.13		-0.0383465
12.14		-0.0383861
12.15		-0.0384258
12.16		-0.0384654
12.17		-0.038505
12.18		-0.0385446
12.19		-0.0385843
12.2		-0.0386239
12.21		-0.0386634
12.22		-0.038703
12.23		-0.0387426
12.24		-0.0387822
12.25		-0.0388217
12.26		-0.0388613
12.27		-0.0389008
12.28		-0.0389403
12.29		-0.0389798
12.3		-0.0390194
12.31		-0.0390589
12.32		-0.0390984
12.33		-0.0391378
12.34		-0.0391773
12.35		-0.0392168
12.36		-0.0392563
12.37		-0.0392957
12.38		-0.0393351
12.39		-0.0393746
12.4		-0.039414
12.41		-0.0394534
12.42		-0.0394928
12.43		-0.0395322
12.44		-0.0395716
12.45		-0.039611
12.46		-0.0396504
12.47		-0.0396898
12.48		-0.0397291
12.49		-0.0397685
12.5		-0.0398078
12.51		-0.0398472
12.52		-0.0398865
12.53		-0.0399258
12.54		-0.0399651
12.55		-0.0400044
12.56		-0.0400437
12.57		-0.040083
12.58		-0.0401223
12.59		-0.0401616
12.6		-0.0402008
12.61		-0.0402401
12.62		-0.0402793
12.63		-0.0403186
12.64		-0.0403578
12.65		-0.040397
12.66		-0.0404362
12.67		-0.0404754
12.68		-0.0405146
12.69		-0.0405538
12.7		-0.040593
12.71		-0.0406322
12.72		-0.0406714
12.73		-0.0407105
12.74		-0.0407497
12.75		-0.0407888
12.76		-0.040828
12.77		-0.0408671
12.78		-0.0409062
12.79		-0.0409454
12.8		-0.0409845
12.81		-0.0410236
12.82		-0.0410627
12.83		-0.0411018
12.84		-0.0411408
12.85		-0.0411799
12.86		-0.041219
12.87		-0.041258
12.88		-0.0412971
12.89		-0.0413361
12.9		-0.0413752
12.91		-0.0414142
12.92		-0.0414532
12.93		-0.0414922
12.94		-0.0415313
12.95		-0.0415703
12.96		-0.0416093
12.97		-0.0416482
12.98		-0.0416872
12.99		-0.0417262
13		-0.0417652
13.01		-0.0418041
13.02		-0.0418431
13.03		-0.041882
