tau [fm]		R_PiNS^-1
6.03		-0.012607
6.04		-0.0126432
6.05		-0.0126794
6.06		-0.0127156
6.07		-0.0127519
6.08		-0.0127882
6.09		-0.0128245
6.1		-0.0128609
6.11		-0.0128972
6.12		-0.0129337
6.13		-0.0129701
6.14		-0.0130066
6.15		-0.0130431
6.16		-0.0130796
6.17		-0.0131162
6.18		-0.0131528
6.19		-0.0131894
6.2		-0.0132261
6.21		-0.0132628
6.22		-0.0132995
6.23		-0.0133363
6.24		-0.013373
6.25		-0.0134098
6.26		-0.0134467
6.27		-0.0134835
6.28		-0.0135204
6.29		-0.0135573
6.3		-0.0135943
6.31		-0.0136312
6.32		-0.0136682
6.33		-0.0137053
6.34		-0.0137423
6.35		-0.0137794
6.36		-0.0138165
6.37		-0.0138536
6.38		-0.0138908
6.39		-0.013928
6.4		-0.0139652
6.41		-0.0140024
6.42		-0.0140397
6.43		-0.014077
6.44		-0.0141143
6.45		-0.0141517
6.46		-0.014189
6.47		-0.0142264
6.48		-0.0142638
6.49		-0.0143013
6.5		-0.0143388
6.51		-0.0143762
6.52		-0.0144138
6.53		-0.0144513
6.54		-0.0144889
6.55		-0.0145265
6.56		-0.0145641
6.57		-0.0146017
6.58		-0.0146394
6.59		-0.0146771
6.6		-0.0147148
6.61		-0.0147525
6.62		-0.0147903
6.63		-0.0148281
6.64		-0.0148659
6.65		-0.0149037
6.66		-0.0149415
6.67		-0.0149794
6.68		-0.0150173
6.69		-0.0150552
6.7		-0.0150932
6.71		-0.0151311
6.72		-0.0151691
6.73		-0.0152071
6.74		-0.0152451
6.75		-0.0152832
6.76		-0.0153212
6.77		-0.0153593
6.78		-0.0153974
6.79		-0.0154356
6.8		-0.0154737
6.81		-0.0155119
6.82		-0.0155501
6.83		-0.0155883
6.84		-0.0156265
6.85		-0.0156648
6.86		-0.0157031
6.87		-0.0157414
6.88		-0.0157797
6.89		-0.015818
6.9		-0.0158564
6.91		-0.0158947
6.92		-0.0159331
6.93		-0.0159715
6.94		-0.01601
6.95		-0.0160484
6.96		-0.0160869
6.97		-0.0161254
6.98		-0.0161639
6.99		-0.0162024
7		-0.0162409
7.01		-0.0162795
7.02		-0.0163181
7.03		-0.0163567
7.04		-0.0163953
7.05		-0.0164339
7.06		-0.0164725
7.07		-0.0165112
7.08		-0.0165499
7.09		-0.0165886
7.1		-0.0166273
7.11		-0.016666
7.12		-0.0167048
7.13		-0.0167436
7.14		-0.0167823
7.15		-0.0168211
7.16		-0.01686
7.17		-0.0168988
7.18		-0.0169376
7.19		-0.0169765
7.2		-0.0170154
7.21		-0.0170543
7.22		-0.0170932
7.23		-0.0171321
7.24		-0.0171711
7.25		-0.01721
7.26		-0.017249
7.27		-0.017288
7.28		-0.017327
7.29		-0.017366
7.3		-0.017405
7.31		-0.0174441
7.32		-0.0174831
7.33		-0.0175222
7.34		-0.0175613
7.35		-0.0176004
7.36		-0.0176395
7.37		-0.0176787
7.38		-0.0177178
7.39		-0.017757
7.4		-0.0177961
7.41		-0.0178353
7.42		-0.0178745
7.43		-0.0179137
7.44		-0.017953
7.45		-0.0179922
7.46		-0.0180314
7.47		-0.0180707
7.48		-0.01811
7.49		-0.0181493
7.5		-0.0181886
7.51		-0.0182279
7.52		-0.0182672
7.53		-0.0183065
7.54		-0.0183459
7.55		-0.0183853
7.56		-0.0184246
7.57		-0.018464
7.58		-0.0185034
7.59		-0.0185428
7.6		-0.0185822
7.61		-0.0186217
7.62		-0.0186611
7.63		-0.0187006
7.64		-0.01874
7.65		-0.0187795
7.66		-0.018819
7.67		-0.0188585
7.68		-0.018898
7.69		-0.0189375
7.7		-0.018977
7.71		-0.0190166
7.72		-0.0190561
7.73		-0.0190957
7.74		-0.0191353
7.75		-0.0191748
7.76		-0.0192144
7.77		-0.019254
7.78		-0.0192936
7.79		-0.0193333
7.8		-0.0193729
7.81		-0.0194125
7.82		-0.0194522
7.83		-0.0194918
7.84		-0.0195315
7.85		-0.0195711
7.86		-0.0196108
7.87		-0.0196505
7.88		-0.0196902
7.89		-0.0197299
7.9		-0.0197696
7.91		-0.0198094
7.92		-0.0198491
7.93		-0.0198888
7.94		-0.0199286
7.95		-0.0199683
7.96		-0.0200081
7.97		-0.0200479
7.98		-0.0200876
7.99		-0.0201274
8		-0.0201672
8.01		-0.020207
8.02		-0.0202468
8.03		-0.0202866
8.04		-0.0203265
8.05		-0.0203663
8.06		-0.0204061
8.07		-0.020446
8.08		-0.0204858
8.09		-0.0205257
8.1		-0.0205655
8.11		-0.0206054
8.12		-0.0206453
8.13		-0.0206852
8.14		-0.020725
8.15		-0.0207649
8.16		-0.0208048
8.17		-0.0208447
8.18		-0.0208847
8.19		-0.0209246
8.2		-0.0209645
8.21		-0.0210044
8.22		-0.0210444
8.23		-0.0210843
8.24		-0.0211242
8.25		-0.0211642
8.26		-0.0212041
8.27		-0.0212441
8.28		-0.0212841
8.29		-0.021324
8.3		-0.021364
8.31		-0.021404
8.32		-0.021444
8.33		-0.021484
8.34		-0.021524
8.35		-0.0215639
8.36		-0.021604
8.37		-0.021644
8.38		-0.021684
8.39		-0.021724
8.4		-0.021764
8.41		-0.021804
8.42		-0.021844
8.43		-0.0218841
8.44		-0.0219241
8.45		-0.0219641
8.46		-0.0220042
8.47		-0.0220442
8.48		-0.0220843
8.49		-0.0221243
8.5		-0.0221644
8.51		-0.0222044
8.52		-0.0222445
8.53		-0.0222846
8.54		-0.0223246
8.55		-0.0223647
8.56		-0.0224048
8.57		-0.0224448
8.58		-0.0224849
8.59		-0.022525
8.6		-0.0225651
8.61		-0.0226052
8.62		-0.0226452
8.63		-0.0226853
8.64		-0.0227254
8.65		-0.0227655
8.66		-0.0228056
8.67		-0.0228457
8.68		-0.0228858
8.69		-0.0229259
8.7		-0.022966
8.71		-0.0230061
8.72		-0.0230462
8.73		-0.0230863
8.74		-0.0231264
8.75		-0.0231665
8.76		-0.0232066
8.77		-0.0232467
8.78		-0.0232869
8.79		-0.023327
8.8		-0.0233671
8.81		-0.0234072
8.82		-0.0234473
8.83		-0.0234874
8.84		-0.0235275
8.85		-0.0235677
8.86		-0.0236078
8.87		-0.0236479
8.88		-0.023688
8.89		-0.0237281
8.9		-0.0237683
8.91		-0.0238084
8.92		-0.0238485
8.93		-0.0238886
8.94		-0.0239287
8.95		-0.0239689
8.96		-0.024009
8.97		-0.0240491
8.98		-0.0240892
8.99		-0.0241293
9		-0.0241695
9.01		-0.0242096
9.02		-0.0242497
9.03		-0.0242898
9.04		-0.0243299
9.05		-0.02437
9.06		-0.0244102
9.07		-0.0244503
9.08		-0.0244904
9.09		-0.0245305
9.1		-0.0245706
9.11		-0.0246107
9.12		-0.0246508
9.13		-0.0246909
9.14		-0.024731
9.15		-0.0247711
9.16		-0.0248112
9.17		-0.0248513
9.18		-0.0248915
9.19		-0.0249316
9.2		-0.0249716
9.21		-0.0250117
9.22		-0.0250518
9.23		-0.0250919
9.24		-0.025132
9.25		-0.0251721
9.26		-0.0252122
9.27		-0.0252523
9.28		-0.0252924
9.29		-0.0253324
9.3		-0.0253725
9.31		-0.0254126
9.32		-0.0254527
9.33		-0.0254927
9.34		-0.0255328
9.35		-0.0255729
9.36		-0.0256129
9.37		-0.025653
9.38		-0.0256931
9.39		-0.0257331
9.4		-0.0257732
9.41		-0.0258132
9.42		-0.0258533
9.43		-0.0258933
9.44		-0.0259334
9.45		-0.0259734
9.46		-0.0260134
9.47		-0.0260535
9.48		-0.0260935
9.49		-0.0261335
9.5		-0.0261736
9.51		-0.0262136
9.52		-0.0262536
9.53		-0.0262936
9.54		-0.0263336
9.55		-0.0263736
9.56		-0.0264136
9.57		-0.0264536
9.58		-0.0264936
9.59		-0.0265336
9.6		-0.0265736
9.61		-0.0266136
9.62		-0.0266536
9.63		-0.0266935
9.64		-0.0267335
9.65		-0.0267735
9.66		-0.0268134
9.67		-0.0268534
9.68		-0.0268934
9.69		-0.0269333
9.7		-0.0269733
9.71		-0.0270132
9.72		-0.0270531
9.73		-0.0270931
9.74		-0.027133
9.75		-0.0271729
9.76		-0.0272128
9.77		-0.0272528
9.78		-0.0272927
9.79		-0.0273326
9.8		-0.0273725
9.81		-0.0274124
9.82		-0.0274523
9.83		-0.0274922
9.84		-0.027532
9.85		-0.0275719
9.86		-0.0276118
9.87		-0.0276517
9.88		-0.0276915
9.89		-0.0277314
9.9		-0.0277712
9.91		-0.0278111
9.92		-0.0278509
9.93		-0.0278908
9.94		-0.0279306
9.95		-0.0279704
9.96		-0.0280102
9.97		-0.02805
9.98		-0.0280899
9.99		-0.0281297
10		-0.0281695
10.01		-0.0282093
10.02		-0.028249
10.03		-0.0282888
10.04		-0.0283286
10.05		-0.0283684
10.06		-0.0284081
10.07		-0.0284479
10.08		-0.0284876
10.09		-0.0285274
10.1		-0.0285671
10.11		-0.0286069
10.12		-0.0286466
10.13		-0.0286863
10.14		-0.028726
10.15		-0.0287657
10.16		-0.0288054
10.17		-0.0288451
10.18		-0.0288848
10.19		-0.0289245
10.2		-0.0289642
10.21		-0.0290039
10.22		-0.0290435
10.23		-0.0290832
10.24		-0.0291229
10.25		-0.0291625
10.26		-0.0292021
10.27		-0.0292418
10.28		-0.0292814
10.29		-0.029321
10.3		-0.0293606
10.31		-0.0294003
10.32		-0.0294399
10.33		-0.0294794
10.34		-0.029519
10.35		-0.0295586
10.36		-0.0295982
10.37		-0.0296378
10.38		-0.0296773
10.39		-0.0297169
10.4		-0.0297564
10.41		-0.029796
10.42		-0.0298355
10.43		-0.029875
10.44		-0.0299145
10.45		-0.029954
10.46		-0.0299936
10.47		-0.030033
10.48		-0.0300725
10.49		-0.030112
10.5		-0.0301515
10.51		-0.030191
10.52		-0.0302304
10.53		-0.0302699
10.54		-0.0303093
10.55		-0.0303488
10.56		-0.0303882
10.57		-0.0304276
10.58		-0.030467
10.59		-0.0305064
10.6		-0.0305458
10.61		-0.0305852
10.62		-0.0306246
10.63		-0.030664
10.64		-0.0307034
10.65		-0.0307427
10.66		-0.0307821
10.67		-0.0308215
10.68		-0.0308608
10.69		-0.0309001
10.7		-0.0309395
10.71		-0.0309788
10.72		-0.0310181
10.73		-0.0310574
10.74		-0.0310967
10.75		-0.031136
10.76		-0.0311752
10.77		-0.0312145
10.78		-0.0312538
10.79		-0.031293
10.8		-0.0313323
10.81		-0.0313715
10.82		-0.0314107
10.83		-0.03145
10.84		-0.0314892
10.85		-0.0315284
10.86		-0.0315676
10.87		-0.0316068
10.88		-0.031646
10.89		-0.0316851
10.9		-0.0317243
10.91		-0.0317635
10.92		-0.0318026
10.93		-0.0318418
10.94		-0.0318809
10.95		-0.03192
10.96		-0.0319591
10.97		-0.0319982
10.98		-0.0320373
10.99		-0.0320764
11		-0.0321155
11.01		-0.0321546
11.02		-0.0321937
11.03		-0.0322327
11.04		-0.0322718
11.05		-0.0323108
11.06		-0.0323498
11.07		-0.0323889
11.08		-0.0324279
11.09		-0.0324669
11.1		-0.0325059
11.11		-0.0325449
11.12		-0.0325839
11.13		-0.0326228
11.14		-0.0326618
11.15		-0.0327008
11.16		-0.0327397
11.17		-0.0327786
11.18		-0.0328176
11.19		-0.0328565
11.2		-0.0328954
11.21		-0.0329343
11.22		-0.0329732
11.23		-0.0330121
11.24		-0.033051
11.25		-0.0330899
11.26		-0.0331287
11.27		-0.0331676
11.28		-0.0332064
11.29		-0.0332453
11.3		-0.0332841
11.31		-0.0333229
11.32		-0.0333617
11.33		-0.0334005
11.34		-0.0334393
11.35		-0.0334781
11.36		-0.0335169
11.37		-0.0335556
11.38		-0.0335944
11.39		-0.0336331
11.4		-0.0336719
11.41		-0.0337106
11.42		-0.0337493
11.43		-0.033788
11.44		-0.0338267
11.45		-0.0338654
11.46		-0.0339041
11.47		-0.0339428
11.48		-0.0339815
11.49		-0.0340201
11.5		-0.0340588
11.51		-0.0340974
11.52		-0.0341361
11.53		-0.0341747
11.54		-0.0342133
11.55		-0.0342519
11.56		-0.0342905
11.57		-0.0343291
11.58		-0.0343677
11.59		-0.0344062
11.6		-0.0344448
11.61		-0.0344834
11.62		-0.0345219
11.63		-0.0345604
11.64		-0.034599
11.65		-0.0346375
11.66		-0.034676
11.67		-0.0347145
11.68		-0.034753
11.69		-0.0347915
11.7		-0.0348299
11.71		-0.0348684
11.72		-0.0349069
11.73		-0.0349453
11.74		-0.0349837
11.75		-0.0350222
11.76		-0.0350606
11.77		-0.035099
11.78		-0.0351374
11.79		-0.0351758
11.8		-0.0352142
11.81		-0.0352526
11.82		-0.0352909
11.83		-0.0353293
11.84		-0.0353676
11.85		-0.035406
11.86		-0.0354443
11.87		-0.0354826
11.88		-0.0355209
11.89		-0.0355592
11.9		-0.0355975
11.91		-0.0356358
11.92		-0.0356741
11.93		-0.0357124
11.94		-0.0357506
11.95		-0.0357889
11.96		-0.0358271
11.97		-0.0358653
11.98		-0.0359036
11.99		-0.0359418
12		-0.03598
12.01		-0.0360182
12.02		-0.0360564
12.03		-0.0360945
12.04		-0.0361327
12.05		-0.0361709
12.06		-0.036209
12.07		-0.0362472
12.08		-0.0362853
12.09		-0.0363234
12.1		-0.0363616
12.11		-0.0363997
12.12		-0.0364378
12.13		-0.0364759
12.14		-0.0365139
12.15		-0.036552
12.16		-0.0365901
12.17		-0.0366281
12.18		-0.0366662
12.19		-0.0367042
12.2		-0.0367423
12.21		-0.0367803
12.22		-0.0368183
12.23		-0.0368563
12.24		-0.0368943
12.25		-0.0369323
12.26		-0.0369702
12.27		-0.0370082
12.28		-0.0370462
12.29		-0.0370841
12.3		-0.0371221
12.31		-0.03716
12.32		-0.0371979
12.33		-0.0372359
12.34		-0.0372738
12.35		-0.0373117
12.36		-0.0373496
12.37		-0.0373874
12.38		-0.0374253
12.39		-0.0374632
12.4		-0.037501
12.41		-0.0375389
12.42		-0.0375767
12.43		-0.0376146
12.44		-0.0376524
12.45		-0.0376902
12.46		-0.037728
12.47		-0.0377658
12.48		-0.0378036
12.49		-0.0378414
12.5		-0.0378792
12.51		-0.0379169
12.52		-0.0379547
12.53		-0.0379924
12.54		-0.0380302
12.55		-0.0380679
12.56		-0.0381056
12.57		-0.0381433
12.58		-0.038181
12.59		-0.0382187
12.6		-0.0382564
12.61		-0.0382941
12.62		-0.0383318
12.63		-0.0383695
12.64		-0.0384071
12.65		-0.0384448
12.66		-0.0384824
12.67		-0.0385201
12.68		-0.0385577
12.69		-0.0385953
12.7		-0.0386329
12.71		-0.0386705
12.72		-0.0387081
12.73		-0.0387457
12.74		-0.0387833
12.75		-0.0388208
12.76		-0.0388584
12.77		-0.038896
12.78		-0.0389335
12.79		-0.0389711
12.8		-0.0390086
12.81		-0.0390461
12.82		-0.0390836
12.83		-0.0391211
12.84		-0.0391586
12.85		-0.0391961
12.86		-0.0392336
12.87		-0.0392711
12.88		-0.0393086
12.89		-0.039346
12.9		-0.0393835
12.91		-0.0394209
12.92		-0.0394584
12.93		-0.0394958
12.94		-0.0395332
